grade confidence_levels
Wrong 0.016210194677114487,0.048509351909160614,0.2050628513097763,0.03794901818037033,0.0808434709906578
Wrong 0.025819526985287666,0.11411798000335693,0.021920286118984222,0.10932499915361404,0.024201449006795883,0.026419371366500854
Correct 0.007695881184190512,0.0025007750373333693,0.0017296930309385061,0.022050103172659874,0.2756452262401581
Wrong 0.034614257514476776,0.010942199267446995,0.069660484790802,0.06867428123950958,0.05269869044423103
Correct 0.061714835464954376,0.05902279168367386,0.06625787913799286,0.3097216486930847,0.057691995054483414
Wrong 0.02695123665034771,0.00803416408598423,0.010351663455367088,0.04433228448033333,0.058727435767650604,0.006675997283309698,0.003333267755806446,0.05527060478925705
Wrong 0.04385322332382202,0.19920925796031952,0.09981009364128113
Wrong 0.024919047951698303,0.0278652161359787,0.032264918088912964,0.02952924184501171,0.027710553258657455
Correct 0.05556490644812584,0.02864445000886917,0.0402676984667778,0.18478812277317047,0.0636148601770401
Correct 0.1565191000699997,0.07904738932847977
Wrong 0.0984283834695816,0.09652742743492126,0.19354446232318878
Wrong 0.034452106803655624,0.14223486185073853,0.030195949599146843,0.03806215524673462,0.0715397521853447
Correct 0.023094292730093002,0.015531884506344795,0.018263259902596474,0.023445988073945045,0.03562537580728531,0.155560702085495,0.019746726378798485
Correct 0.0925404503941536,0.05688941478729248,0.14259390532970428,0.11465354263782501
Wrong 0.023794695734977722,0.028038419783115387,0.011704623699188232,0.1154780238866806,0.04641528055071831
Wrong 0.10087181627750397,0.050517890602350235,0.09828761219978333,0.1182512491941452
Correct 0.03219112753868103,0.03710345923900604,0.03128901496529579,0.04581805318593979,0.08383748680353165,0.02016765996813774,0.011520391330122948
Correct 0.05376574769616127,0.017294054850935936,0.020261503756046295,0.0641874447464943,0.23383505642414093
Wrong 0.09692783653736115,0.12009082734584808,0.15783511102199554
Wrong 0.04985617846250534,0.06800290942192078,0.06555130332708359,0.10203015804290771
Correct 0.02454029768705368,0.11051250994205475,0.018823176622390747,0.04451974108815193,0.0964222252368927,0.032975826412439346,0.008624175563454628
Correct 0.19790323078632355,0.03214326128363609,0.09253110736608505,0.0573561005294323,0.047649845480918884
Wrong 0.03144141286611557,0.0584154948592186,0.10535778105258942,0.0610835999250412,0.02574191987514496
Wrong 0.022035153582692146,0.06989575922489166,0.016915583983063698,0.16929534077644348,0.028031980618834496
Wrong 0.03981230407953262,0.013681676238775253,0.013338165357708931,0.02192378044128418,0.09047871828079224,0.029816269874572754,0.007595003582537174,0.005344666074961424
Correct 0.008812827989459038,0.004638721700757742,0.3894956409931183,0.016172271221876144,0.005590914282947779
Wrong 0.018665984272956848,0.09237533807754517,0.031622909009456635,0.05903148278594017,0.03878876939415932,0.07495583593845367
Correct 0.052068110555410385,0.07658623158931732,0.3055315315723419
Correct 0.09261373430490494,0.18857428431510925,0.1407357007265091
Correct 0.0746239647269249,0.030235804617404938,0.03383784368634224,0.07952277362346649
Correct 0.044788576662540436,0.20083756744861603,0.09676794707775116,0.10804276168346405
Wrong 0.06484709680080414,0.03576114773750305,0.032262399792671204,0.0543842576444149,0.03694038465619087,0.08436006307601929
Wrong 0.045705780386924744,0.02588227018713951,0.2177165448665619,0.14023149013519287
Correct 0.11949928104877472,0.05700555443763733,0.23135094344615936
Wrong 0.04856565222144127,0.1855391412973404,0.25225868821144104
Wrong 0.06105145066976547,0.07385221868753433,0.025842230767011642,0.09371250867843628,0.07615531980991364
Correct 0.15768682956695557,0.13566969335079193,0.06829048693180084,0.11526010185480118
Correct 0.10725898295640945,0.08077003061771393,0.0330844484269619,0.20621536672115326
Wrong 0.07826273888349533,0.14716680347919464,0.05037502944469452,0.1794157326221466
Wrong 0.15858343243598938,0.1890130639076233
Wrong 0.1255638599395752,0.051095835864543915,0.2083551585674286
Wrong 0.03029482439160347,0.017014620825648308,0.031475577503442764,0.08176782727241516,0.04166800156235695,0.051823440939188004,0.03446135297417641
Wrong 0.0628623515367508,0.059759724885225296,0.08027715981006622,0.07816104590892792,0.06512871384620667
Wrong 0.03824896365404129,0.022119365632534027,0.11272062361240387,0.10841478407382965
Wrong 0.0846063569188118,0.12088388204574585,0.25943058729171753
Correct 0.057683251798152924,0.03835437819361687,0.2199312150478363,0.12035684287548065
Correct 0.05912431702017784,0.06760387122631073
Wrong 0.015346240252256393,0.006703860126435757,0.019394567236304283,0.02605609968304634,0.08642011880874634
Wrong 0.03702583163976669,0.02107412926852703,0.17108364403247833,0.08194592595100403,0.030999701470136642,0.027847275137901306
Wrong 0.09097272902727127,0.0391383022069931,0.014592393301427364,0.13921204209327698
Correct 0.05177164450287819,0.128877654671669,0.17762145400047302
Wrong 0.05825844034552574,0.042015619575977325,0.03824242949485779,0.0877053290605545,0.02756059169769287,0.05605962872505188
Correct 0.06601367145776749,0.01700783520936966,0.019090991467237473,0.030649859458208084,0.031953856348991394,0.2602808475494385
Wrong 0.026290496811270714,0.08140812814235687,0.14394277334213257,0.06185682862997055
Correct 0.027913689613342285,0.17672905325889587,0.19818010926246643,0.060737043619155884
Wrong 0.13608527183532715,0.124400295317173
Wrong 0.00932168960571289,0.0030239166226238012,0.0019065963570028543,0.024445492774248123,0.0025880448520183563,0.0015738228103145957,0.005285837221890688
Wrong 0.0576116144657135,0.04489942640066147,0.12446083873510361,0.07834330201148987
Wrong 0.014102328568696976,0.016805415973067284,0.010589406825602055,0.014146865345537663,0.028166018426418304,0.023518269881606102
Wrong 0.044967491179704666,0.06707500666379929,0.35197144746780396,0.0389607697725296
Wrong 0.10124488919973373,0.05818244069814682,0.023428121581673622,0.22361916303634644,0.047884970903396606
Correct 0.004853781778365374,0.0020730369724333286,0.004485480487346649,0.09180966019630432,0.006897367537021637,0.2757532596588135
Wrong 0.04343797639012337,0.10450910776853561,0.10821542143821716,0.023844193667173386
Wrong 0.05032164230942726,0.18132732808589935,0.12281612306833267
Wrong 0.0648157149553299,0.11290989816188812,0.06724504381418228,0.04797030985355377,0.04940165579319
Wrong 0.07889581471681595,0.059849753975868225,0.042265720665454865,0.13911086320877075,0.08639867603778839,0.09046553075313568
Correct 0.0347929447889328,0.03118857741355896,0.14053300023078918,0.14418867230415344
Wrong 0.019177664071321487,0.030361153185367584,0.019201168790459633,0.024024276062846184,0.013824188150465488,0.012625759467482567,0.04177403450012207,0.009522045962512493,0.0025160321965813637,0.001710511278361082
Wrong 0.05786408483982086,0.07244105637073517,0.11280155926942825,0.10260231792926788
Wrong 0.047325097024440765,0.0868879035115242,0.017549891024827957,0.07133156806230545
Correct 0.14081662893295288,0.031187832355499268,0.0502861887216568,0.02413111925125122,0.016530603170394897,0.006809057667851448,0.012633321806788445,0.01711237244307995
Correct 0.054130904376506805,0.05943278968334198,0.07996600866317749
Correct 0.02053157240152359,0.01838306337594986,0.011150860227644444,0.012582609429955482,0.007745406590402126,0.0038822656497359276,0.005295022390782833,0.003980683162808418,0.002342888154089451,0.000871179043315351,0.03322337940335274,0.02592514269053936
Wrong 0.02273891493678093,0.013409402221441269,0.0862388089299202,0.028008168563246727,0.01919974945485592,0.07763627916574478
Correct 0.013921862468123436,0.020109539851546288,0.18498848378658295,0.022462595254182816,0.0580197311937809
Wrong 0.1463666558265686,0.15427593886852264
Wrong 0.034434400498867035,0.02441943623125553,0.02432364411652088,0.05854622274637222,0.05107444152235985
Wrong 0.009985284879803658,0.1329052746295929,0.010884562507271767,0.0671958327293396,0.04592108726501465,0.007601374760270119,0.003963788505643606
Wrong 0.028874311596155167,0.02476685494184494,0.09124194830656052,0.11566130071878433
Wrong 0.06935722380876541,0.1334943175315857,0.01421202439814806,0.20839224755764008
Correct 0.03603649139404297,0.044665995985269547,0.03676586225628853,0.028797779232263565,0.03093758225440979,0.011894864030182362,0.010107351467013359
Wrong 0.06491079181432724,0.09100384265184402,0.12444477528333664
Wrong 0.01853204146027565,0.006162628065794706,0.015428891405463219,0.02348235435783863,0.01951683685183525
Correct 0.08105114847421646,0.14701610803604126,0.10118898004293442,0.12906187772750854
Correct 0.03042735531926155,0.033630337566137314,0.054931484162807465,0.10572323203086853,0.06617176532745361,0.10577940940856934
Correct 0.22495847940444946,0.15330037474632263
Wrong 0.06640781462192535,0.14860743284225464,0.12021617591381073,0.11751098185777664
Wrong 0.024624615907669067,0.050792381167411804,0.02621361054480076,0.031887236982584
Correct 0.049137480556964874,0.16453561186790466,0.19243919849395752
Correct 0.025653060525655746,0.017729809507727623,0.014191600494086742,0.045130472630262375,0.0397934727370739,0.052162736654281616,0.044256992638111115,0.016266532242298126,0.0010847904486581683,0.00021434383234009147,0.0034087286330759525,0.01288671139627695
Wrong 0.02314847707748413,0.16656902432441711,0.26370689272880554
Wrong 0.05237780511379242,0.02442832663655281,0.2094925343990326,0.13475310802459717
Wrong 0.03006468340754509,0.01346573792397976,0.2738075852394104,0.04373372718691826,0.016499390825629234
Wrong 0.030378421768546104,0.015098245814442635,0.04426518455147743,0.024710265919566154,0.018501460552215576,0.01570601388812065,0.013147411867976189,0.06457655876874924,0.0016807395732030272,0.00031073763966560364,0.010994062758982182
Wrong 0.06458470970392227,0.017806366086006165,0.03708992153406143,0.03292183578014374,0.034175269305706024,0.03597603365778923
Wrong 0.03742865100502968,0.03290022164583206,0.2773551940917969,0.12636853754520416
Wrong 0.06996072828769684,0.10988588631153107,0.06746286898851395,0.1834096610546112
Wrong 0.0341266393661499,0.012146619148552418,0.04164394736289978,0.4268847703933716
Correct 0.053651027381420135,0.2112179696559906,0.08726852387189865
Correct 0.04166947305202484,0.010882126167416573,0.026036832481622696,0.06884358078241348,0.050660863518714905,0.02381901815533638
Wrong 0.027982771396636963,0.025240350514650345,0.0408468171954155,0.06595877557992935,0.01851806789636612,0.1521076261997223,0.0396178737282753
Wrong 0.09533717483282089,0.10851442813873291,0.17422756552696228
Wrong 0.07116104662418365,0.03386737406253815,0.2779930531978607
Correct 0.03953166306018829,0.019068438559770584,0.022045470774173737,0.025276346132159233,0.01974371448159218,0.026651790365576744,0.09119006246328354,0.022370720282197,0.00216787401586771
Wrong 0.05576572194695473,0.14615513384342194,0.027994148433208466,0.03697652369737625,0.03365083411335945
Correct 0.1362384855747223,0.028255900368094444,0.061573952436447144,0.07451527565717697,0.03554202616214752,0.0802636593580246
Wrong 0.04519646242260933,0.057851292192935944,0.030194837599992752,0.09554223716259003,0.029282787814736366,0.10526768863201141,0.021479181945323944
Wrong 0.02418346330523491,0.01718919537961483,0.013005235232412815,0.3428630828857422,0.027644701302051544
Wrong 0.012519404292106628,0.0033135160338133574,0.007231986150145531,0.010164580307900906,0.007372425869107246,0.00570595171302557,0.008133639581501484
Wrong 0.14797410368919373,0.05348293483257294,0.12492351233959198
Wrong 0.04783160984516144,0.01508009061217308,0.008695210330188274,0.16694612801074982,0.05676308274269104,0.027390899136662483
Wrong 0.10040636360645294,0.17807069420814514,0.027281926944851875,0.10870765149593353
Wrong 0.04449237138032913,0.010515828616917133,0.05361922085285187
Wrong 0.047427114099264145,0.08120076358318329,0.09566275775432587,0.20357058942317963
Wrong 0.06902040541172028,0.045685555785894394,0.061270102858543396,0.05424535647034645,0.028319355100393295,0.019536186009645462,0.048595599830150604,0.08009182661771774
Correct 0.045690856873989105,0.031746380031108856,0.03725006803870201,0.1990317851305008,0.03828166797757149,0.06722960621118546
Wrong 0.02861480787396431,0.02623588964343071,0.03613928705453873,0.1035447046160698,0.02822330966591835,0.024568412452936172,0.007467889692634344
Wrong 0.015922801569104195,0.07995641231536865,0.05077182501554489,0.013013220392167568,0.013160340487957,0.012496319599449635,0.006665456108748913
Correct 0.03637666627764702,0.2394580841064453,0.03650912642478943,0.10495477169752121
Wrong 0.0812261775135994,0.06075021252036095,0.09569937735795975,0.19195064902305603
Correct 0.040732242166996,0.09585001319646835,0.03120562620460987,0.07465551048517227
Wrong 0.025498803704977036,0.03383854776620865,0.01696007326245308,0.03669910132884979,0.10987386852502823,0.0868176743388176
Wrong 0.03794310986995697,0.028910206630825996,0.019109927117824554,0.018190564587712288,0.015314595773816109,0.05232301354408264
Wrong 0.06291089951992035,0.0161077119410038,0.022057540714740753,0.21681439876556396,0.014822347089648247,0.02814582735300064
Correct 0.03806138038635254,0.0061558992601931095,0.006771601736545563,0.024662600830197334,0.02921745553612709,0.23496942222118378
Wrong 0.0475047342479229,0.04074769467115402,0.06025904417037964,0.12701988220214844
Wrong 0.08365409821271896,0.1753612905740738,0.04784485697746277,0.12163758277893066
Wrong 0.08108512312173843,0.1092839241027832,0.05812725052237511,0.07758522778749466,0.03492341190576553,0.06637877225875854
Wrong 0.028137370944023132,0.06982144713401794,0.03161141276359558,0.09168286621570587,0.02514701336622238,0.02774655446410179,0.028283873572945595
Correct 0.16449734568595886,0.11055240035057068
Wrong 0.03724735230207443,0.05579404905438423,0.02888031117618084,0.044189415872097015,0.0814102366566658,0.11378347128629684,0.01589261181652546
Wrong 0.02111090160906315,0.08719466626644135,0.049545980989933014,0.085188128054142,0.05088572949171066
Wrong 0.030992615967988968,0.03946846351027489,0.0585351288318634,0.2415580451488495,0.05742985010147095
Correct 0.03955322504043579,0.024533763527870178,0.1405876874923706,0.05329876393079758,0.046817608177661896,0.08162787556648254
Wrong 0.056009162217378616,0.024193640798330307,0.03227071464061737,0.10256132483482361,0.13553094863891602,0.0893857479095459
Correct 0.05390812084078789,0.1417691856622696,0.08991246670484543
Wrong 0.061748526990413666,0.04936955124139786,0.08207903057336807,0.06570680439472198,0.053685493767261505,0.03603772446513176
Wrong 0.030924014747142792,0.023929081857204437,0.014691250398755074,0.03503262251615524,0.09316149353981018,0.013278026133775711,0.0036616299767047167,0.004000325687229633
Wrong 0.021339433267712593,0.05975969508290291,0.05447717756032944,0.05625063180923462,0.05869302898645401,0.013983551412820816,0.026385214179754257,0.006358064711093903,0.0018266007537022233
Wrong 0.028342153877019882,0.014337957836687565,0.03669280186295509,0.03292490914463997,0.01975555345416069,0.04125131666660309
Wrong 0.0386526882648468,0.03019072115421295,0.1831791251897812,0.06174999475479126
Wrong 0.032184846699237823,0.10264717042446136,0.046794988214969635,0.12110675871372223,0.04570523649454117,0.047783855348825455
Wrong 0.05632251128554344,0.07765736430883408,0.2015891820192337,0.058097630739212036
Wrong 0.05660691857337952,0.038494136184453964,0.062427718192338943,0.18155167996883392,0.06058569997549057
Wrong 0.012790979817509651,0.14859573543071747,0.16476970911026,0.03395354747772217
Wrong 0.04353250563144684,0.06166878715157509,0.07649081945419312,0.06307534873485565,0.09013496339321136
Wrong 0.10877290368080139,0.13374368846416473,0.1970512717962265
Wrong 0.038984574377536774,0.04975239932537079,0.01045016385614872,0.029256461188197136,0.0976661816239357
Correct 0.02195785380899906,0.007120498456060886,0.005708883982151747,0.025083253160119057,0.18347162008285522
Wrong 0.05608206242322922,0.03799695894122124,0.03579767793416977,0.193153977394104,0.14745424687862396
Wrong 0.01224335003644228,0.006981824524700642,0.005965768359601498,0.010842974297702312,0.020146826282143593
Correct 0.04792202636599541,0.11088081449270248,0.04508405178785324,0.0953059270977974
Correct 0.03697908669710159,0.011802570894360542,0.013396949507296085,0.01970488578081131,0.06698683649301529,0.12641672790050507,0.040811266750097275
Wrong 0.029730647802352905,0.02654162608087063,0.06707295775413513,0.14246933162212372,0.06516720354557037,0.06628202646970749
Wrong 0.18343788385391235,0.10295061767101288
Wrong 0.03357633575797081,0.016855014488101006,0.0595373660326004,0.017554059624671936,0.04648285731673241
Wrong 0.11787955462932587,0.18989793956279755,0.054061852395534515,0.0972471684217453
Correct 0.0707997977733612,0.024463854730129242,0.019185014069080353,0.08768787980079651,0.03699677437543869,0.0669025182723999,0.10955867916345596
Wrong 0.030370496213436127,0.02348465286195278,0.011018125340342522,0.02670668624341488,0.051704663783311844,0.046401094645261765,0.02220502682030201,0.036973223090171814
Wrong 0.046020857989788055,0.02742954157292843,0.030175967141985893,0.09178271144628525,0.02405151166021824,0.07292414456605911
Wrong 0.15568101406097412,0.0534558929502964,0.04377170279622078,0.16889694333076477,0.07924041152000427
Wrong 0.09351537376642227,0.17407074570655823,0.0953153744339943,0.07331838458776474
Correct 0.012097619473934174,0.007854788564145565,0.017919283360242844,0.4768010377883911,0.013063394464552402
Correct 0.16239766776561737,0.10850492864847183
Wrong 0.018729697912931442,0.0084224883466959,0.011771390214562416,0.03754449635744095,0.005542482249438763,0.0032185371965169907
Wrong 0.06882398575544357,0.04498396813869476,0.26757222414016724
Wrong 0.049110885709524155,0.06148073449730873,0.014865793287754059,0.1474452167749405,0.07271429896354675,0.11506091058254242
Correct 0.03946825489401817,0.026781821623444557,0.0904507040977478,0.11653073877096176,0.037172481417655945
Wrong 0.03393246978521347,0.09287577867507935,0.01996435411274433,0.026775788515806198,0.016809731721878052,0.021615635603666306,0.055231258273124695,0.10115116089582443
Wrong 0.026983212679624557,0.03266797214746475,0.016086339950561523,0.03420356288552284,0.07281221449375153,0.19694586098194122
Wrong 0.05715884640812874,0.05908602848649025,0.06106072664260864,0.14688937366008759,0.045282818377017975
Correct 0.030532147735357285,0.17084446549415588,0.03607197478413582,0.2109183520078659
Correct 0.030940230935811996,0.02472672238945961,0.07563215494155884,0.050728462636470795,0.016518253833055496,0.01694311760365963,0.015496829524636269
Wrong 0.1040615439414978,0.062261223793029785,0.061557333916425705,0.17719969153404236
Wrong 0.009775710292160511,0.02243823930621147,0.014733387157320976,0.06441953778266907,0.062140628695487976
Correct 0.10876771062612534,0.11838464438915253
Correct 0.020824726670980453,0.026010798290371895,0.12191824615001678,0.022482912987470627,0.014699975959956646,0.05916594713926315,0.031816281378269196,0.013569899834692478
Correct 0.03500905632972717,0.01359306089580059,0.013557231053709984,0.3602756857872009,0.04955136775970459
Wrong 0.03744260221719742,0.019677504897117615,0.308316171169281,0.021732747554779053
Wrong 0.08204753696918488,0.06162099167704582,0.05130975320935249,0.05431613326072693,0.04436618834733963,0.11992332339286804
Wrong 0.12201351672410965,0.18817010521888733
Wrong 0.09742456674575806,0.19173912703990936,0.10756544768810272
Wrong 0.058618735522031784,0.1404746174812317,0.03728548809885979,0.07847613096237183
Wrong 0.022623436525464058,0.07640177756547928,0.016252847388386726,0.02481433004140854,0.04656895995140076,0.007613037247210741,0.004662714898586273,0.01082204096019268,0.0011220768792554736,0.0001821584883145988,0.009833268821239471
Wrong 0.04715698957443237,0.047628652304410934,0.07981795072555542,0.21646282076835632,0.05941866338253021
Wrong 0.023502640426158905,0.0763096734881401,0.025065310299396515,0.08077587187290192,0.03543686121702194,0.04391772300004959
Correct 0.048080526292324066,0.08839590102434158,0.1576349139213562,0.07038479298353195,0.09353987872600555
Wrong 0.015537969768047333,0.013586126267910004,0.11428458988666534,0.02306685410439968,0.010146436281502247,0.008725878782570362,0.022384174168109894
Wrong 0.03297143056988716,0.08258131146430969,0.026097290217876434,0.07193920016288757,0.0284518301486969
Wrong 0.10267369449138641,0.041060157120227814,0.06045897677540779,0.2401212751865387
Wrong 0.14852458238601685,0.07049498707056046
Wrong 0.06306352466344833,0.02639106661081314,0.029994959011673927,0.045167528092861176,0.0982281044125557,0.08765745908021927
Correct 0.03093380481004715,0.03515026345849037,0.17900875210762024,0.10724213719367981,0.05349133536219597
Wrong 0.01838751509785652,0.04210447520017624,0.020389126613736153,0.142721027135849,0.03212711960077286
Wrong 0.044975459575653076,0.016949675977230072,0.09504342824220657,0.10899390280246735,0.07841131836175919
Wrong 0.021114541217684746,0.010933272540569305,0.014273877255618572,0.0312206894159317,0.0237446092069149,0.07760908454656601
Wrong 0.05907173454761505,0.17039288580417633,0.1160111352801323
Wrong 0.11295655369758606,0.06599771976470947
Wrong 0.023325616493821144,0.02728956565260887,0.1034625768661499,0.1626848727464676
Correct 0.04995622858405113,0.035870544612407684,0.21543771028518677,0.14111296832561493
Correct 0.03180726617574692,0.01242098119109869,0.019358010962605476,0.0665934830904007,0.05345747619867325,0.1083594337105751
Wrong 0.023202890530228615,0.1798977553844452,0.020307334139943123,0.06264373660087585,0.09030781686306
Wrong 0.06392988562583923,0.061834730207920074,0.035650454461574554,0.17028042674064636,0.11979619413614273
Wrong 0.025991536676883698,0.06408441811800003,0.0350579097867012,0.08622141927480698,0.048053301870822906,0.040457338094711304
Correct 0.04229007661342621,0.05022983253002167,0.01669441908597946,0.031243514269590378,0.03373429551720619,0.03895002603530884
Wrong 0.019144583493471146,0.21643473207950592,0.03543493524193764,0.0604906864464283
Wrong 0.05237055569887161,0.26193398237228394,0.05939772352576256,0.0813249796628952
Wrong 0.017309121787548065,0.012219250202178955,0.011648554354906082,0.03556258976459503,0.013561028987169266,0.009154487401247025,0.017879560589790344,0.040740009397268295,0.006269445642828941
Correct 0.07286471128463745,0.12852323055267334
Correct 0.031195037066936493,0.016948146745562553,0.015596775338053703,0.22332744300365448,0.08051599562168121,0.02489897981286049
Wrong 0.05629868805408478,0.01756707951426506,0.023386143147945404,0.043173015117645264,0.061268921941518784,0.07587138563394547
Wrong 0.07547949254512787,0.06673742085695267,0.23477625846862793
Correct 0.38145753741264343,0.006862076930701733,0.020817924290895462
Correct 0.04719224199652672,0.03851863741874695,0.20254895091056824,0.08301761001348495,0.04662312939763069
Correct 0.18644104897975922,0.10823550820350647
Wrong 0.06273216009140015,0.03827735036611557,0.0927252471446991,0.15185263752937317
Wrong 0.02828875742852688,0.03206058219075203,0.06393450498580933,0.06746406853199005,0.03642600029706955,0.026721026748418808
Wrong 0.020620841532945633,0.0928659737110138,0.025689275935292244,0.046240292489528656,0.04143429175019264
Wrong 0.011000117287039757,0.004226425662636757,0.2217840552330017,0.007833392359316349,0.010671678930521011,0.03196464851498604
Wrong 0.023806676268577576,0.019925691187381744,0.014726098626852036,0.034270577132701874,0.019325971603393555,0.015303349122405052,0.010161111131310463,0.007406638935208321
Correct 0.07790451496839523,0.18365538120269775,0.05675206333398819,0.195718914270401
Wrong 0.02632293850183487,0.046737853437662125,0.11649608612060547,0.06447086483240128,0.050312723964452744
Wrong 0.011933309957385063,0.08380584418773651,0.008094333112239838,0.062047943472862244,0.026058273389935493
Wrong 0.11462532728910446,0.06514071673154831,0.02999880351126194,0.06901129335165024,0.16307108104228973
Wrong 0.03498581051826477,0.14678674936294556,0.1642134189605713,0.06681997328996658
Correct 0.017833421006798744,0.011347887106239796,0.011868022382259369,0.020332500338554382,0.010970198549330235,0.04905830696225166,0.01905711740255356,0.007457784842699766
Wrong 0.03143463283777237,0.13279351592063904,0.04491925984621048,0.04009340703487396
Wrong 0.07606606930494308,0.06506946682929993,0.29659304022789,0.10644789785146713,0.1255641132593155
Correct 0.023140516132116318,0.01893848553299904,0.3842846155166626,0.09058700501918793
Correct 0.025100931525230408,0.25070878863334656,0.04128444194793701,0.06889718025922775,0.055713336914777756
Correct 0.03985653445124626,0.11743395030498505,0.06349986046552658,0.033059101551771164,0.07778482884168625
Correct 0.06411159783601761,0.05008246377110481,0.07838838547468185,0.19450676441192627
Correct 0.023061545565724373,0.014173129573464394,0.014430303126573563,0.1215793788433075,0.02150809019804001,0.015337963588535786,0.013089713640511036,0.019357290118932724,0.0030223072972148657
Correct 0.049990199506282806,0.12668710947036743,0.056417375802993774,0.2679118812084198
Correct 0.03900795057415962,0.02928134799003601,0.04678257554769516,0.1363898068666458,0.15840300917625427
Wrong 0.03213491290807724,0.09209651499986649,0.027958467602729797,0.05849137902259827,0.02286609075963497
Wrong 0.04158767685294151,0.2810138165950775,0.0765598863363266,0.07445506751537323
Correct 0.1268368512392044,0.1947770118713379
Wrong 0.12240241467952728,0.06916303187608719,0.22126276791095734
Correct 0.010527163743972778,0.05596807971596718,0.007177833002060652,0.008901381865143776,0.0035252918023616076,0.01718844473361969,0.0046028271317481995,0.015867112204432487,0.00033153058029711246,0.0002627537469379604
Correct 0.028396978974342346,0.007852789014577866,0.005417929030954838,0.018012635409832,0.08274374902248383,0.014891078695654869,0.005588244646787643
Wrong 0.06474483013153076,0.08156097680330276,0.1960243582725525,0.14935410022735596
Wrong 0.056071408092975616,0.13098499178886414,0.17764705419540405
Wrong 0.036739785224199295,0.058451369404792786,0.041989244520664215,0.18788599967956543
Wrong 0.14517267048358917,0.14394351840019226
Wrong 0.012357879430055618,0.1750955879688263,0.012837490066885948,0.052764445543289185
Correct 0.03283526375889778,0.018975939601659775,0.03908363729715347,0.11035358905792236,0.021343940868973732,0.021874262019991875
Correct 0.040264882147312164,0.02769377827644348,0.08714555203914642,0.06953459978103638,0.0446903370320797
Wrong 0.029293227940797806,0.050853509455919266,0.15001557767391205,0.1620219498872757,0.03910347819328308,0.04894789680838585
Wrong 0.024877214804291725,0.17009346187114716,0.05246628075838089,0.0432991161942482,0.03728121519088745
Wrong 0.06493382900953293,0.013777526095509529,0.022553157061338425,0.1246502548456192
Wrong 0.035951919853687286,0.04977237433195114,0.1147066056728363,0.0406687930226326,0.04115970432758331
Correct 0.03716058284044266,0.016203051432967186,0.06457294523715973,0.031008649617433548,0.020778845995664597,0.011857433244585991,0.01623079739511013,0.02893740125000477
Wrong 0.04304710775613785,0.02037532813847065,0.06513603031635284,0.11455414444208145,0.028574097901582718,0.06819288432598114
Wrong 0.23196221888065338,0.08321510255336761
Wrong 0.042839713394641876,0.026254652068018913,0.01564313843846321,0.10352136194705963,0.03262513875961304,0.08245722204446793,0.04686063900589943
Correct 0.05097845569252968,0.04240149259567261,0.16462227702140808,0.135720893740654
