grade confidence_levels
Correct 0.0012649038108065724,0.0008230844978243113,0.024624750018119812,0.0017424782272428274,0.0009928414365276694,9.271356975659728e-05,0.0017838561907410622
Correct 0.018546100705862045,0.025748606771230698,0.02085188217461109,0.020368853583931923
Correct 0.011673908680677414,0.0044656614772975445,0.010063531808555126,0.017524613067507744
Wrong 0.022122647613286972,0.028405996039509773,0.010287966579198837,0.04757113754749298
Correct 0.019280051812529564,0.006874483544379473,0.005480822175741196,0.005438181571662426,0.011071662418544292
Correct 0.00642923079431057,0.06244531646370888,0.0027868642937391996,0.005085936281830072,0.010273895226418972
Correct 0.005490609910339117,0.0021334222983568907,0.0769893079996109,0.003923963289707899,0.027025828137993813
Wrong 0.01040553953498602,0.011883489787578583,0.04774042218923569
Wrong 0.019663751125335693,0.003525512758642435,0.004387572407722473,0.005010765977203846,0.015800287947058678,0.0024230582639575005,0.006484452169388533,0.0038720217999070883,0.01077487226575613,0.04680419713258743
Correct 0.030177360400557518,0.003836613381281495,0.0033858006354421377,0.012979093939065933,0.01026733685284853,0.008990387432277203
Wrong 0.004858754575252533,0.003965597599744797,0.06251918524503708,0.004423954524099827,0.008265071548521519,0.000514125800691545,0.0010105544934049249,0.003186457324773073,0.02094138227403164
Correct 0.09994975477457047,0.0015415539965033531,0.0027913933154195547,0.001994919963181019,0.0034200921654701233,0.0069087776355445385
Correct 0.007515099830925465,0.005205528344959021,0.014829221181571484,0.005762018729001284,0.035297147929668427
Wrong 0.04336940497159958,0.008212773129343987,0.011051496490836143,0.018946677446365356,0.025695543736219406,0.03351330757141113
Wrong 0.012351533398032188,0.0017246609786525369,0.0012716861674562097,0.0013858056627213955,0.05666855722665787,0.0012229718267917633,0.002470474224537611
Wrong 0.014642112888395786,0.012821048498153687,0.026307111606001854,0.037389934062957764
Wrong 0.03224682807922363,0.055283766239881516,0.05615449324250221
Correct 0.010361558757722378,0.002404074650257826,0.03117654100060463,0.011649809777736664,0.01997247338294983
Wrong 0.13689672946929932,0.007427295204252005,0.04657667502760887
Correct 0.007607981562614441,0.0008273294661194086,0.00073584308847785,0.0006343374261632562,0.001533631351776421,0.0005866699502803385,0.0414513424038887,0.004614468663930893,0.0064568244852125645,0.019427787512540817
Correct 0.00269809877499938,0.02878144383430481,0.0007318799034692347,0.002219380345195532
Correct 0.02929788827896118,0.06399225443601608,0.021943068131804466,0.014390606433153152
Correct 0.004761690739542246,0.0015949661610648036,0.0013965970138087869,0.0011945782462134957,0.0033242162317037582,0.15768647193908691
Correct 0.018310515210032463,0.08667468279600143,0.018026629462838173,0.02388140559196472
Wrong 0.022579677402973175,0.08860928565263748,0.018143270164728165,0.0360821969807148
Wrong 0.0063832527957856655,0.004285507835447788,0.009809634648263454,0.0024228105321526527,0.004597693216055632,0.0005937408423051238,0.017487676814198494,0.02371669001877308,0.025049883872270584
Wrong 0.0018381158588454127,0.00032955611823126674,0.0003219217760488391,0.02830716036260128,0.0012534888228401542,0.0025921661872416735
Wrong 0.01478715892881155,0.02828114852309227,0.007914990186691284,0.027626022696495056,0.02806113287806511
Correct 0.06996042281389236,0.015129920095205307,0.007202942855656147,0.0059249806217849255,0.03744732588529587
Correct 0.02053792029619217,0.005484688561409712,0.06375743448734283,0.03867083042860031
Wrong 0.03706134855747223,0.007470863405615091,0.023928573355078697,0.015091567300260067,0.023928668349981308,0.02977966144680977
Wrong 0.010987074114382267,0.0025691997725516558,0.007551294751465321,0.06322625279426575,0.009397757239639759,0.0024707785341888666,0.010161418467760086
Wrong 0.018918335437774658,0.003064296441152692,0.00914829783141613,0.010126241482794285,0.026471544057130814,0.0032365561928600073,0.0049738893285393715
Wrong 0.05582641065120697,0.05670539662241936
Correct 0.006016488652676344,0.017273753881454468,0.003620775882154703,0.0023931872565299273,0.007665211334824562,0.012637820094823837
Correct 0.054390523582696915,0.007594588212668896,0.007246807683259249,0.026925163343548775
Wrong 0.036742568016052246,0.07480402290821075,0.023908812552690506,0.022112030535936356
Wrong 0.015558583661913872,0.0055044107139110565,0.052633993327617645,0.007762460503727198,0.02545217238366604,0.0017731237458065152,0.005090782884508371,0.026055723428726196
Wrong 0.021373476833105087,0.009785476140677929,0.012178225442767143,0.023658260703086853,0.02990690991282463,0.020878387615084648
Correct 0.00987633690237999,0.00343993678689003,0.0031321009155362844,0.003959345165640116,0.02948538400232792
Wrong 0.032395362854003906,0.005992496851831675,0.021411877125501633,0.005371645092964172,0.007938838563859463,0.01680651865899563,0.03502844646573067
Wrong 0.037390660494565964,0.026307547464966774,0.012426812201738358,0.018080899491906166,0.04617149755358696
Wrong 0.04533727467060089,0.022443467751145363,0.07358964532613754
Wrong 0.012998216785490513,0.058710791170597076,0.0046346536837518215,0.08676907420158386
Wrong 0.020494403317570686,0.006550399586558342,0.00953077431768179,0.012237757444381714,0.017529798671603203,0.00960554275661707,0.010632376186549664,0.017667269334197044,0.05792888626456261
Wrong 0.007899372838437557,0.007716367952525616,0.007478971034288406,0.012427442707121372,0.0029982682317495346,0.0001601510011823848,0.0015313761541619897,0.008086695335805416
Wrong 0.004303645342588425,0.001570901833474636,0.0029578479006886482,0.025752326473593712,0.03746955841779709
Correct 0.01650540716946125,0.011168103665113449,0.00540054589509964,0.004547716584056616,0.004655574448406696,0.0019256361993029714,0.003982138354331255,0.0320645309984684,0.014007983729243279,0.0075567797757685184,0.014452739618718624
Correct 0.008316601626574993,0.0016122456872835755,0.0017162265721708536,0.0894118994474411
Wrong 0.0384572334587574,0.036983881145715714,0.0669693574309349
Correct 0.004667786415666342,0.0012176645686849952,0.0027440497651696205,0.004087247420102358,0.08807522058486938
Correct 0.017786448821425438,0.0032645571045577526,0.00741448812186718,0.15009213984012604
Correct 0.0017438754439353943,0.000371294270735234,0.0005074978107586503,0.0004996312200091779,0.08272261172533035,0.0014233228284865618
Correct 0.02203553356230259,0.010993917472660542,0.006879820954054594,0.003249800531193614,0.00977821834385395,0.0044073979370296,0.007497293874621391
Correct 0.042433638125658035,0.0014633781975135207,0.010000353679060936,0.0060183205641806126,0.01598059944808483
Wrong 0.025471236556768417,0.03120790235698223,0.04987030103802681
Correct 0.007931322790682316,0.0005070333136245608,0.0011337236501276493,0.002437887480482459,0.0011974547524005175,0.00019471907580737025,0.0010650441981852055,0.055054452270269394
Correct 0.029791755601763725,0.20679552853107452
Wrong 0.025630833581089973,0.004350791219621897,0.0067386385053396225,0.011734639294445515,0.01934717409312725,0.01904723420739174
Wrong 0.025995297357439995,0.016394998878240585,0.01718183048069477,0.011625804007053375,0.006624199915677309,0.002761381445452571,0.004049311857670546,0.007051408290863037,0.016915494576096535,0.008373810909688473,0.009944159537553787
Correct 0.017369860783219337,0.015209545381367207,0.0063402848318219185,0.005094562657177448,0.11238458752632141
Correct 0.004145959857851267,0.0006407892797142267,0.0011694193817675114,0.0010647699236869812,0.002574288286268711,0.0016109583666548133,0.018150821328163147
Correct 0.009055661037564278,0.002697838470339775,0.004178495611995459,0.005119601730257273,0.07291795313358307
Wrong 0.01735837385058403,0.0026207228656858206,0.006435868330299854,0.05781221017241478,0.07540184259414673
Correct 0.01326705515384674,0.002018734347075224,0.02204522117972374,0.005075098015367985,0.011171991936862469,0.033093854784965515
Correct 0.00208640331402421,0.0005931133055128157,0.06145189702510834,0.0018127000657841563,0.0018127018120139837,0.00035416631726548076,0.00048409015289507806,0.0012954780831933022,0.021571695804595947
Wrong 0.012882477603852749,0.016412682831287384,0.010514363646507263,0.011457902379333973,0.014371449127793312,0.007692487444728613,0.01654149405658245
Wrong 0.019295603036880493,0.0064632040448486805,0.007266777567565441,0.009932511486113071,0.01702834479510784,0.017845571041107178
Correct 0.007936304435133934,0.0013366906205192208,0.03815906122326851,0.008252449333667755
Wrong 0.015500310808420181,0.003596358001232147,0.005657866597175598,0.007673206739127636,0.0320541076362133
Wrong 0.017050033435225487,0.0032287247013300657,0.01947171613574028,0.06903334707021713
Wrong 0.028597796335816383,0.043267060071229935,0.021252071484923363,0.023523898795247078,0.08471297472715378
Correct 0.07722775638103485,0.001888571190647781,0.0017741488991305232,0.0027478551492094994,0.002663316670805216,0.0008186365594156086,0.0013709594495594501,0.004937000572681427
Wrong 0.01419992558658123,0.022165736183524132,0.0047936830669641495,0.0023000366054475307,0.062165677547454834
Wrong 0.027578087523579597,0.029356680810451508,0.014993932098150253,0.03249490633606911,0.05838287994265556
Correct 0.018745120614767075,0.027920598164200783,0.02261095494031906
Wrong 0.015881279483437538,0.013583969324827194,0.00804823637008667,0.010662183165550232,0.01337338425219059,0.007619926705956459,0.007443427573889494
Correct 0.00924740917980671,0.0012515048729255795,0.004686346277594566,0.011418988928198814,0.078648142516613
Wrong 0.008584488183259964,0.011196269653737545,0.014948994852602482,0.009651795960962772,0.009282063692808151,0.0024595067370682955,0.008517750538885593,0.008127628825604916
Wrong 0.010590272024273872,0.0035196850076317787,0.005121109075844288,0.013492329977452755,0.013598195277154446,0.0463629886507988
Correct 0.02697744220495224,0.004687972832471132,0.003826214699074626,0.010080727748572826,0.06625043600797653
Correct 0.04172537848353386,0.008216195739805698,0.007658337242901325,0.10822727531194687
Correct 0.04948130249977112,0.025871844962239265,0.018345896154642105,0.028414681553840637
Correct 0.0013746974291279912,0.10502190887928009,0.001332401530817151,0.0009229274583049119,0.002096166368573904,0.00036142487078905106,0.0007711392245255411,0.0019085766980424523,0.011968746781349182
Correct 0.012685668654739857,0.01707042194902897,0.025625750422477722,0.05096292123198509
Correct 0.020163845270872116,0.010138992220163345,0.008146917447447777,0.027133380994200706
Wrong 0.0207296721637249,0.011182808317244053,0.015048112720251083,0.04090503230690956,0.023859718814492226,0.0474507138133049
Correct 0.005197277758270502,0.0014545525191351771,0.03259243816137314,0.005156835075467825
Wrong 0.006289387587457895,0.022648921236395836,0.013845010660588741,0.016963258385658264,0.01231403462588787,0.005816744640469551,0.010129302740097046
Wrong 0.008591385558247566,0.0019020786276087165,0.06601112335920334,0.017355075106024742,0.07081986963748932
Correct 0.004838458262383938,0.0007655568770132959,0.0780889242887497,0.022725149989128113
Wrong 0.047273606061935425,0.06165633350610733,0.02065229043364525,0.022505586966872215,0.0491567999124527
Correct 0.05657815933227539,0.01054797600954771,0.0033977816347032785,0.004163047764450312,0.007538317237049341,0.002193781780079007,0.002060871571302414,0.0021097338758409023,0.0096040740609169,0.011494615115225315
Wrong 0.010606672614812851,0.006186820566654205,0.02504960633814335,0.0059034996666014194,0.02816409058868885
Correct 0.015143187716603279,0.08579173684120178,0.005274387542158365,0.00791777204722166,0.027852676808834076
Correct 0.02279404178261757,0.0072287144139409065,0.011551452800631523,0.01904512569308281,0.08403116464614868,0.05510897934436798
Wrong 0.015190156176686287,0.004742594435811043,0.00421815225854516,0.008655083365738392,0.010278178378939629,0.018180247396230698,0.005588159896433353,0.006793454755097628,0.013197447173297405,0.022449666634202003
Correct 0.0013357475399971008,0.0009696499910205603,0.11295557022094727,0.0009038122952915728
Wrong 0.04332709312438965,0.012220951728522778,0.016445079818367958,0.012707775458693504,0.018780911341309547,0.005909682251513004,0.012510857544839382,0.03735030069947243
Wrong 0.04381536692380905,0.0033262968063354492,0.07511703670024872,0.023821992799639702
Wrong 0.01823228970170021,0.0048689646646380424,0.007084300741553307,0.09478694945573807,0.020024282857775688,0.008816573768854141
Correct 0.012992138043045998,0.004525174852460623,0.038186028599739075,0.006381521932780743,0.012205010280013084,0.01052138116210699
Wrong 0.014420131221413612,0.003398420987650752,0.0039731585420668125,0.0023175235837697983,0.017946168780326843,0.0029068361036479473,0.0075398036278784275
Wrong 0.0564107671380043,0.017889520153403282,0.07415071874856949
Wrong 0.028887970373034477,0.006008119788020849,0.004642715211957693,0.006496327929198742,0.007959477603435516,0.0027507238555699587,0.004395649768412113,0.018797751516103745
Wrong 0.01651553250849247,0.0055320062674582005,0.018424399197101593,0.010017172433435917,0.03692873567342758
Correct 0.004827760625630617,0.000618595746345818,0.0023163831792771816,0.10484770685434341
Correct 0.017898645251989365,0.009213426150381565,0.01591937430202961,0.09378217160701752
Correct 0.06020400673151016,0.03350849449634552,0.022850822657346725,0.03350851312279701
Correct 0.005182091612368822,0.06879595667123795,0.0037034719716757536,0.00543077802285552,0.005781055428087711,0.001997878309339285,0.008746480569243431
Correct 0.010602777823805809,0.005331406369805336,0.0027659006882458925,0.11399061232805252,0.021586216986179352
Correct 0.0031284717842936516,0.0007315573166124523,0.0009767565643414855,0.09656662493944168,0.01814439706504345
Correct 0.014937414787709713,0.010028463788330555
Wrong 0.02899901755154133,0.005577961448580027,0.006781077012419701,0.02579224295914173,0.02276160940527916,0.01678335852921009
Wrong 0.004363324027508497,0.00334547134116292,0.0029523686971515417,0.005101235583424568,0.011860785074532032,0.005430259276181459
Wrong 0.01839076168835163,0.0046499064192175865,0.009466741234064102,0.010560916736721992,0.023067206144332886,0.010560951195657253,0.014893404208123684
Wrong 0.02265300042927265,0.008665530942380428,0.010210493579506874,0.02886067144572735
Correct 0.014570335857570171,0.017851922661066055,0.029203811660408974,0.014344435185194016,0.012959136627614498,0.008837367407977581
Wrong 0.02439596876502037,0.004272580146789551,0.009628445841372013,0.010657764039933681
Wrong 0.014076447114348412,0.0008859310182742774,0.0015487867640331388,0.06559912115335464,0.027560453861951828
Correct 0.00728206429630518,0.002135822782292962,0.001624849159270525,0.003928379621356726,0.13317598402500153
Correct 0.10424190014600754,0.0011311931302770972,0.0007835547439754009,0.0016981195658445358
Wrong 0.01923299953341484,0.01037536934018135,0.06980414688587189
Correct 0.00877090822905302,0.07878726720809937,0.01152913086116314,0.02205004170536995,0.021040331572294235
Correct 0.005863087251782417,0.11325163394212723,0.006002119742333889,0.0028351990040391684,0.012030296958982944
Wrong 0.02637879177927971,0.0044777533039450645,0.004077034071087837,0.02874593809247017
Correct 0.012329359538853168,0.001790141686797142,0.05928145721554756,0.034309446811676025
Wrong 0.04027453809976578,0.021223166957497597,0.014472942799329758,0.05504871532320976,0.08526133745908737
Wrong 0.031347159296274185,0.018001122400164604,0.027448467910289764,0.0049987370148301125,0.01144225150346756,0.0020837965421378613,0.005197917576879263,0.01613614149391651
Correct 0.010928010568022728,0.0018262548837810755,0.0028285575099289417,0.06539145857095718,0.016925659030675888,0.0059880660846829414
Wrong 0.026074375957250595,0.04366627708077431,0.051451511681079865,0.03734976053237915
Correct 0.011265796609222889,0.006833039224147797,0.07120230793952942
Correct 0.015353376977145672,0.004164710175246,0.05443248525261879,0.008748087100684643,0.015965014696121216
Wrong 0.01832403801381588,0.05869031324982643,0.04642794653773308
Wrong 0.020878726616501808,0.013692589476704597,0.03469317406415939,0.010580817237496376,0.0794137641787529
Correct 0.15490193665027618,0.06407003849744797
Wrong 0.011686352081596851,0.013769865036010742,0.009840881451964378,0.012635936960577965,0.04047204926609993
Wrong 0.03328306972980499,0.033023983240127563,0.015969358384609222,0.04693657532334328
Correct 0.0270636398345232,0.020588872954249382,0.03613469377160072,0.01904161646962166
Correct 0.015419055707752705,0.012102533131837845,0.11572690308094025
Correct 0.013191217556595802,0.002274446887895465,0.03670786693692207,0.015543052926659584
Correct 0.015319294296205044,0.0032362802885472775,0.006336321588605642,0.08954476565122604
Wrong 0.014107741415500641,0.017420724034309387,0.02986607700586319,0.01883629895746708,0.045186061412096024
Correct 0.018590537831187248,0.018445828929543495,0.023317763581871986,0.013495268300175667,0.008578144013881683,0.004627562128007412,0.006525952834635973
Wrong 0.01202229131013155,0.0030875771772116423,0.0036380565725266933,0.0033384684938937426,0.006435077637434006,0.010045026428997517,0.004933974705636501
Correct 0.011062225326895714,0.0009516230202279985,0.13904409110546112,0.018817508593201637
Wrong 0.03710552304983139,0.03223778307437897,0.03653021156787872,0.0616564117372036
Correct 0.012180730700492859,0.0028483218047767878,0.012469585984945297,0.00430937297642231,0.011622958816587925,0.008371716365218163,0.007388078607618809
Correct 0.014191094785928726,0.04074335843324661,0.0049815126694738865,0.005386287812143564,0.006809010170400143,0.018508758395910263
Correct 0.0020453277975320816,0.0008796859183348715,0.11343004554510117
Correct 0.01298778597265482,0.015303323045372963,0.0024024967569857836,0.0018277245108038187,0.006581893656402826,0.0013796453131362796,0.031156377866864204
Correct 0.0040028756484389305,0.0012208076659590006,0.0022630176972597837,0.0012894313549622893,0.004328148439526558,0.18403758108615875
Wrong 0.04877587407827377,0.04877564311027527,0.01595935970544815,0.048775751143693924
Correct 0.007521169260144234,0.002171751344576478,0.0022232523187994957,0.0022232537157833576,0.006689472123980522,0.05386456474661827
Correct 0.008202855475246906,0.0018303041579201818,0.0012003437150269747,0.0013601693790405989,0.13033592700958252
Correct 0.0009815421653911471,0.00016339373541995883,0.0007409064564853907,0.12755614519119263,0.007252684328705072
Wrong 0.016843335703015327,0.009229366667568684,0.01582285761833191,0.0077719115652143955,0.02798791229724884
Correct 0.0028200929518789053,0.11898007243871689,0.0013744025491178036,0.0019081687787547708
Wrong 0.034943077713251114,0.001823199214413762,0.004692208021879196,0.004305810667574406,0.01379123330116272
Correct 0.010033709928393364,0.002721714321523905,0.004215473774820566,0.002919974969699979,0.008582298643887043,0.017747877165675163
Wrong 0.011778824031352997,0.003001501550897956,0.011151915416121483,0.023980462923645973,0.04376399517059326
Correct 0.007981149479746819,0.003149975324049592,0.003379430854693055,0.003981942310929298,0.09062879532575607
Correct 0.02140975557267666,0.01360884215682745,0.012985658831894398,0.05424625054001808
Correct 0.02786446176469326,0.08786380290985107,0.017573870718479156,0.013793892227113247,0.031085094437003136
Wrong 0.01835774816572666,0.0068063982762396336,0.015702204778790474,0.006753432098776102,0.014185765758156776,0.006197305396199226,0.01176043413579464,0.00894684623926878,0.05480615422129631
Wrong 0.013259519822895527,0.009476140141487122,0.004877900704741478,0.009329231455922127,0.007674028165638447,0.004205022007226944,0.005930053070187569
Wrong 0.034329116344451904,0.01596449874341488,0.011956863105297089,0.02415352128446102,0.046922437846660614
Correct 0.012404044158756733,0.0049339826218783855,0.11677079647779465
Wrong 0.022139478474855423,0.02047565020620823,0.007021131459623575,0.010789914056658745,0.016452670097351074,0.012226592749357224,0.023938564583659172
Correct 0.037928543984889984,0.06060941889882088,0.023367073386907578
Correct 0.11378531157970428,0.04121014475822449
Wrong 0.02767370268702507,0.012089722789824009,0.018724940717220306,0.04286183416843414
Wrong 0.012933207675814629,0.002710944740101695,0.003913707099854946,0.003047998296096921,0.007844398729503155,0.004133711569011211,0.008030485361814499
Wrong 0.003569767577573657,0.01625050976872444,0.024973448365926743,0.024586277082562447
Wrong 0.05762862414121628,0.014457391574978828,0.01870925910770893,0.0229230597615242,0.07754794508218765
Correct 0.0219856109470129,0.016084974631667137,0.008151472546160221,0.03300424665212631,0.06361762434244156
Correct 0.03766602277755737,0.029564352706074715,0.009449339471757412,0.02734256722033024
Wrong 0.03759726881980896,0.012111037969589233,0.021930262446403503,0.029052888974547386,0.0821201354265213
Correct 0.05816102400422096,0.04529569298028946
Wrong 0.03786664456129074,0.01667209342122078,0.03613247722387314
Correct 0.0229127686470747,0.07512779533863068,0.017844440415501595
Wrong 0.051581546664237976,0.02782600000500679,0.04552046209573746
Correct 0.03906340152025223,0.018742799758911133,0.026847828179597855,0.04392010718584061
Correct 0.03742700815200806,0.004366462118923664,0.0020787513349205256,0.0018344930140301585,0.010073347017168999,0.003048301674425602,0.009917235001921654,0.013344991952180862
Wrong 0.028096908703446388,0.003227142384275794,0.0033556981943547726,0.022932015359401703,0.014806041494011879,0.009862961247563362
Wrong 0.016624797135591507,0.0038272421807050705,0.0032481385860592127,0.00829441286623478,0.017559299245476723,0.05120805650949478
Correct 0.012503725476562977,0.005999346729367971,0.011474058032035828,0.005505312699824572,0.16470515727996826
Wrong 0.019405880942940712,0.017669208347797394,0.02758130244910717,0.05528215691447258
Wrong 0.05907168239355087,0.0807412639260292
Wrong 0.004031084477901459,0.0013086999533697963,0.000647854816634208,0.0013397361617535353,0.004324728157371283,0.001003422075882554,0.009670170024037361,0.001437328290194273,0.012129057198762894
Wrong 0.0214914008975029,0.008221185766160488,0.013984705321490765,0.0122454222291708,0.01852676086127758,0.018818510696291924,0.010151850990951061
Wrong 0.007390637882053852,0.00818068441003561,0.006624923087656498,0.011536618694663048,0.012185120023787022,0.002036339370533824,0.0062723890878260136
Correct 0.010887586511671543,0.0030470832716673613,0.0044334810227155685,0.08365374058485031
Wrong 0.016625870019197464,0.023263750597834587,0.011606719344854355,0.016368096694350243,0.026156211271882057
Correct 0.010671315714716911,0.07349704951047897,0.00627333577722311,0.005939475726336241,0.0072205872274935246,0.006625976879149675
Correct 0.005844700150191784,0.000848613097332418,0.001489361748099327,0.0007430712576024234,0.0020839967764914036,0.00164857879281044,0.034163810312747955,0.00414451165124774,0.009339838288724422,0.013171294704079628
Wrong 0.0055555300787091255,0.002583560300990939,0.0023894032929092646,0.0163285955786705,0.08357410877943039,0.0013828858500346541,0.0019501904025673866,0.008471169508993626
Correct 0.026798933744430542,0.03232564404606819,0.012079215608537197,0.04523172229528427,0.047402605414390564
Wrong 0.024461431428790092,0.047150567173957825,0.026039037853479385,0.014380117878317833,0.03672103211283684
Wrong 0.0705391988158226,0.037756793200969696,0.013781862333416939,0.01783505454659462,0.0333203561604023
Correct 0.0051247854717075825,0.0023832463193684816,0.043926894664764404,0.003360916394740343,0.02369682677090168,0.0033872867934405804
Wrong 0.01977292075753212,0.03871338069438934,0.07176358997821808
Wrong 0.005877336021512747,0.00204708194360137,0.0011663935147225857,0.0014069390017539263,0.004071117844432592,0.0015695584006607533,0.0014860330848023295,0.003271229797974229,0.026755280792713165
Wrong 0.018823226913809776,0.09940000623464584,0.008891445584595203,0.007256994489580393,0.03252372145652771
Wrong 0.0411810576915741,0.017711730673909187,0.027218984439969063,0.031574588268995285
Wrong 0.00385738885961473,0.01422025915235281,0.006359731778502464,0.019897816702723503
Correct 0.01974617876112461,0.015866482630372047,0.010735801421105862,0.01729031652212143,0.12876154482364655
Wrong 0.021961038932204247,0.009226510301232338,0.0042242067866027355,0.01863807439804077,0.1150679737329483
Correct 0.06207427382469177,0.03945665806531906,0.013011429458856583
Correct 0.0076382821425795555,0.002275579608976841,0.0024604869540780783,0.11224379390478134
Correct 0.05388270691037178,0.012307867407798767,0.004154946189373732,0.004708167631179094
Wrong 0.007218144368380308,0.0031288284808397293,0.0027611861005425453,0.0021170726977288723,0.016266394406557083
Correct 0.0012112320400774479,0.0005632732645608485,0.0001678095868555829,0.0005632726824842393,0.012920974753797054
Correct 0.009995164349675179,0.003169785952195525,0.0036484019365161657,0.005875853355973959,0.09860928356647491
Wrong 0.00891064666211605,0.008240990340709686,0.004959517624229193,0.005532742943614721,0.019011829048395157
Wrong 0.03744267672300339,0.004613840952515602,0.007726728450506926,0.069952093064785,0.025137845426797867
Wrong 0.02213994413614273,0.00922928936779499,0.013015384785830975,0.026705844327807426,0.02712644822895527,0.02489263005554676
Wrong 0.040606699883937836,0.04673795402050018,0.03639956936240196,0.05053579807281494
Correct 0.00322666484862566,0.057193949818611145,0.0014206822961568832,0.025981517508625984
