grade confidence_levels
Wrong 0.058585405349731445,0.02555524744093418,0.036658987402915955,0.039561107754707336,0.07956472039222717,0.06739415228366852,0.0649346262216568
Wrong 0.19056126475334167,0.07134263217449188,0.11452005803585052,0.15195758640766144
Wrong 0.029356788843870163,0.057243481278419495,0.12858349084854126,0.042620863765478134,0.0877038985490799
Correct 0.039849765598773956,0.039093367755413055,0.02453579008579254,0.16938354074954987,0.016993604600429535,0.03522314876317978
Correct 0.017073016613721848,0.007722909562289715,0.008922123350203037,0.07860170304775238,0.3265382945537567
Correct 0.06147731468081474,0.020541202276945114,0.019618671387434006,0.045145388692617416,0.05311708152294159
Correct 0.04291217774152756,0.03864309936761856,0.05987383425235748,0.2388942539691925,0.07224218547344208
Wrong 0.0363895408809185,0.012038690969347954,0.0228012315928936,0.03388810157775879,0.07576460391283035,0.02036316692829132,0.015762772411108017,0.08341874927282333
Wrong 0.13650032877922058,0.14201027154922485,0.11412014812231064
Correct 0.028289474546909332,0.02999444492161274,0.056063488125801086,0.03034774400293827,0.09760402888059616
Correct 0.057470742613077164,0.03645453229546547,0.031018471345305443,0.1899508386850357,0.14286795258522034
Wrong 0.15647289156913757,0.28592541813850403
Wrong 0.1306155025959015,0.08822554349899292,0.18738549947738647
Correct 0.0325520783662796,0.0768338292837143,0.03120100125670433,0.034322597086429596,0.08925962448120117
Correct 0.04394305497407913,0.016876857727766037,0.019395485520362854,0.018036264926195145,0.021313922479748726,0.09535583853721619,0.030294908210635185
Correct 0.09356293082237244,0.056647852063179016,0.20706239342689514,0.11364834010601044
Wrong 0.024987954646348953,0.03806104511022568,0.014236284419894218,0.1166403591632843,0.07850781828165054
Correct 0.17312520742416382,0.051920585334300995,0.07581934332847595,0.09852653741836548
Correct 0.05002326890826225,0.04169647395610809,0.058311328291893005,0.04520327225327492,0.0919891968369484,0.014880815520882607,0.023162726312875748
Correct 0.0665062665939331,0.014930224046111107,0.017822863534092903,0.052700649946928024,0.2650177478790283
Wrong 0.12457919120788574,0.10488994419574738,0.16697010397911072
Wrong 0.08318879455327988,0.0495481938123703,0.05926578864455223,0.1627441942691803
Correct 0.023298900574445724,0.2018868625164032,0.02042095735669136,0.03733311593532562,0.02486046776175499,0.01999356783926487,0.021517645567655563
Correct 0.17753590643405914,0.055480025708675385,0.09456592798233032,0.06359776854515076,0.05571980029344559
Wrong 0.07252399623394012,0.09417974948883057,0.08901428431272507,0.12840475142002106,0.06687001138925552
Correct 0.01928415335714817,0.13430380821228027,0.02481241151690483,0.0776788592338562,0.033573031425476074
Wrong 0.0727737545967102,0.01731744408607483,0.02492493763566017,0.024598896503448486,0.1551867425441742,0.037221018224954605,0.021759821102023125,0.026497989892959595
Correct 0.025170639157295227,0.032193996012210846,0.34508398175239563,0.04954124987125397,0.02224287949502468
Wrong 0.02105793170630932,0.0187999177724123,0.02159823849797249,0.026198528707027435,0.029555337503552437,0.06713871657848358
Correct 0.08751271665096283,0.08147283643484116,0.43404024839401245
Correct 0.16430754959583282,0.17906689643859863,0.1636885106563568
Correct 0.08999389410018921,0.037614013999700546,0.06264356523752213,0.1275046020746231
Wrong 0.05798027664422989,0.12396334111690521,0.06408283859491348,0.16630573570728302
Wrong 0.04410654306411743,0.03601069748401642,0.01524507999420166,0.030340872704982758,0.020424582064151764,0.08337326347827911
Wrong 0.05335163325071335,0.019451841711997986,0.20917338132858276,0.19399838149547577
Correct 0.14825280010700226,0.06859005987644196,0.27130383253097534
Wrong 0.05385085195302963,0.25369992852211,0.17411482334136963
Wrong 0.056860268115997314,0.08787122368812561,0.022083725780248642,0.06384484469890594,0.10175617039203644
Correct 0.22107112407684326,0.15549367666244507,0.09960003942251205,0.11881373077630997
Correct 0.0946492850780487,0.10683667659759521,0.04182314872741699,0.20452716946601868
Wrong 0.13648994266986847,0.08493711799383163,0.06490348279476166,0.19601751863956451
Correct 0.21113069355487823,0.1889803111553192
Wrong 0.13970345258712769,0.08078926801681519,0.16743142902851105
Wrong 0.040445636957883835,0.016854077577590942,0.06051520258188248,0.08138671517372131,0.042083147913217545,0.03241163119673729,0.04627230390906334
Wrong 0.09089579433202744,0.09799131751060486,0.08230043202638626,0.09893451631069183,0.08471231162548065
Correct 0.09545156359672546,0.0407009981572628,0.09296579658985138,0.17204640805721283
Correct 0.09926977753639221,0.15926508605480194,0.15175780653953552
Correct 0.05609777569770813,0.020092636346817017,0.30749452114105225,0.09619832783937454
Correct 0.07593803107738495,0.21809543669223785
Wrong 0.02773662656545639,0.02360355108976364,0.04038425534963608,0.08367769420146942,0.13619866967201233
Wrong 0.060958005487918854,0.016191979870200157,0.11859077960252762,0.11676616966724396,0.030144045129418373,0.05220992863178253
Wrong 0.06981528550386429,0.08547580242156982,0.017048345878720284,0.28727105259895325
Correct 0.09668408334255219,0.1491253674030304,0.15688233077526093
Correct 0.09004421532154083,0.028816450387239456,0.030466053634881973,0.07249681651592255,0.019182873889803886,0.04390866681933403
Correct 0.08775664865970612,0.025472987443208694,0.022844377905130386,0.04759678244590759,0.03343882039189339,0.14675915241241455
Wrong 0.03765185549855232,0.16036447882652283,0.17349381744861603,0.06839378923177719
Correct 0.051347676664590836,0.09388437122106552,0.23046132922172546,0.07748626172542572
Wrong 0.24501267075538635,0.1151115745306015
Wrong 0.011020243167877197,0.005635618232190609,0.0046114069409668446,0.03301941230893135,0.00790757779031992,0.005215726792812347,0.02028578519821167
Wrong 0.09479574859142303,0.08657031506299973,0.09789374470710754,0.06320492178201675
Correct 0.042213670909404755,0.06484894454479218,0.0487651526927948,0.033963270485401154,0.0286421999335289,0.045719604939222336
Wrong 0.10240493714809418,0.1581435352563858,0.3105508089065552,0.07076433300971985
Correct 0.05969858914613724,0.0230525191873312,0.047978464514017105,0.12364111840724945,0.21185976266860962
Correct 0.01706298626959324,0.006065902300179005,0.008998947218060493,0.07711660861968994,0.011658172123134136,0.26000288128852844
Wrong 0.07758200168609619,0.13180425763130188,0.18642519414424896,0.054240599274635315
Correct 0.1929597407579422,0.13149414956569672,0.1344348043203354
Correct 0.09338128566741943,0.07805386185646057,0.028743267059326172,0.03353145718574524,0.05642062798142433
Correct 0.06967470049858093,0.04929213970899582,0.030903426930308342,0.07058519124984741,0.0584869459271431,0.07895901799201965
Correct 0.057644687592983246,0.04134756699204445,0.0827568918466568,0.252069354057312
Wrong 0.02470432221889496,0.047961197793483734,0.019108708947896957,0.021346986293792725,0.011371215805411339,0.014757647179067135,0.07181194424629211,0.01237335056066513,0.009948505088686943,0.004034973215311766
Wrong 0.08963284641504288,0.05408831685781479,0.09364981204271317,0.10956880450248718
Wrong 0.07366932183504105,0.13727015256881714,0.04333466291427612,0.16167813539505005
Correct 0.21561306715011597,0.014055775478482246,0.014594965614378452,0.02028236910700798,0.009885440580546856,0.009058769792318344,0.00888868235051632,0.03259394317865372
Correct 0.13079296052455902,0.09474218636751175,0.1448376476764679
Wrong 0.027754763141274452,0.014864729717373848,0.024641379714012146,0.010538922622799873,0.007195314392447472,0.007991962134838104,0.00795789435505867,0.007746757939457893,0.012856878340244293,0.0034132590517401695,0.05898120254278183,0.0639381855726242
Correct 0.032594308257102966,0.011482873931527138,0.08985786139965057,0.027974095195531845,0.01880165934562683,0.13974076509475708
Correct 0.02730475924909115,0.017793431878089905,0.09993284940719604,0.04490630328655243,0.06205923855304718
Correct 0.17572233080863953,0.16161197423934937
Correct 0.04740921035408974,0.022520383819937706,0.040049318224191666,0.06231201812624931,0.08934316784143448
Wrong 0.030802935361862183,0.06614220142364502,0.013120876625180244,0.04432415962219238,0.016953466460108757,0.007472711615264416,0.018673237413167953
Wrong 0.0600963830947876,0.03183966502547264,0.14738963544368744,0.16041795909404755
Wrong 0.062431223690509796,0.13220590353012085,0.044422078877687454,0.3187408149242401
Wrong 0.05497293174266815,0.052963562309741974,0.029960837215185165,0.04231196641921997,0.03900784254074097,0.029821032658219337,0.07014887034893036
Wrong 0.1310279369354248,0.1169128492474556,0.28900498151779175
Wrong 0.051144905388355255,0.023587871342897415,0.08177322149276733,0.057137954980134964,0.08470818400382996
Correct 0.10251571238040924,0.15621379017829895,0.07022865116596222,0.06566519290208817
Wrong 0.040245525538921356,0.03630317747592926,0.038206152617931366,0.049737874418497086,0.04551990330219269,0.04446088895201683
Correct 0.28295326232910156,0.19943520426750183
Correct 0.09326060116291046,0.0756869912147522,0.25772908329963684,0.12142954766750336
Wrong 0.07418467104434967,0.08154045045375824,0.04864799976348877,0.07460684329271317
Correct 0.09008151292800903,0.15861842036247253,0.18774542212486267
Correct 0.03720516338944435,0.017543459311127663,0.01779038831591606,0.024187080562114716,0.027689650654792786,0.061301834881305695,0.01640133000910282,0.022102974355220795,0.008930901996791363,0.0016718233237043023,0.0020270156674087048,0.024602409452199936
Wrong 0.04234836995601654,0.16362033784389496,0.22845494747161865
Wrong 0.06629225611686707,0.04111670330166817,0.21948203444480896,0.12730419635772705
Wrong 0.07921179383993149,0.03977811336517334,0.20204725861549377,0.08557268232107162,0.07795678824186325
Wrong 0.03809331730008125,0.014512598514556885,0.03936810791492462,0.02314165234565735,0.01319099310785532,0.01635430008172989,0.010890427976846695,0.09015172719955444,0.015325604937970638,0.0009101758478209376,0.015978001058101654
Wrong 0.04130321741104126,0.008740996941924095,0.007523695006966591,0.01607653498649597,0.020700588822364807,0.028946690261363983
Wrong 0.10644194483757019,0.04142696410417557,0.18626362085342407,0.16816316545009613
Wrong 0.084330253303051,0.17813943326473236,0.07969152182340622,0.2505573630332947
Wrong 0.07657308131456375,0.06252571195363998,0.15791821479797363,0.34476763010025024
Correct 0.11257608234882355,0.20093554258346558,0.10746031254529953
Wrong 0.0272478349506855,0.006335550453513861,0.010281730443239212,0.027715031057596207,0.05411624163389206,0.05171719565987587
Correct 0.045879825949668884,0.027439970523118973,0.09312580525875092,0.07193899899721146,0.026793567463755608,0.07812205702066422,0.08797351270914078
Correct 0.11009320616722107,0.13727718591690063,0.13388854265213013
Wrong 0.1319161057472229,0.0731913149356842,0.38359442353248596
Correct 0.052657827734947205,0.027672581374645233,0.02424813061952591,0.028111590072512627,0.026660963892936707,0.026750177145004272,0.06846259534358978,0.027979662641882896,0.013052329421043396
Wrong 0.13465239107608795,0.15865543484687805,0.026604292914271355,0.03357265889644623,0.02482590265572071
Correct 0.20636995136737823,0.011077618226408958,0.010593617334961891,0.024192575365304947,0.009573758579790592,0.029905172064900398
Wrong 0.04804261773824692,0.04751204326748848,0.03872329369187355,0.07540962845087051,0.026355409994721413,0.06345940381288528,0.04648713022470474
Wrong 0.03300952911376953,0.015057392418384552,0.030218301340937614,0.21902933716773987,0.03501877561211586
Correct 0.03951336815953255,0.010568194091320038,0.01897113397717476,0.027325402945280075,0.014318451285362244,0.03138893097639084,0.07620973885059357
Wrong 0.1358889490365982,0.06116398796439171,0.10240578651428223
Wrong 0.07308918237686157,0.013920633122324944,0.0118562001734972,0.10694120824337006,0.06517016142606735,0.02545095980167389
Wrong 0.13677452504634857,0.27221012115478516,0.043071046471595764,0.06115873157978058
Wrong 0.04721106216311455,0.01958833634853363,0.0907730981707573
Wrong 0.08580131828784943,0.08208335936069489,0.07672303915023804,0.1743374764919281
Wrong 0.04418239742517471,0.04202139750123024,0.022026006132364273,0.027792131528258324,0.02489459328353405,0.03159932419657707,0.11479520052671432,0.07455035299062729
Correct 0.0251372791826725,0.011626568622887135,0.013783331960439682,0.1552298665046692,0.022126587107777596,0.06347735971212387
Wrong 0.04516616463661194,0.0199146568775177,0.022300787270069122,0.0721927359700203,0.021693579852581024,0.022129010409116745,0.022579722106456757
Correct 0.02470315620303154,0.03971393406391144,0.044687893241643906,0.061037350445985794,0.02197432704269886,0.01576359197497368,0.019404835999011993
Correct 0.022715944796800613,0.2811394929885864,0.02180790901184082,0.06374013423919678
Wrong 0.11362845450639725,0.06016089394688606,0.09464521706104279,0.178640216588974
Correct 0.03698394447565079,0.15892918407917023,0.018042664974927902,0.0497727133333683
Wrong 0.027988798916339874,0.00845765508711338,0.012204872444272041,0.019793925806879997,0.11471142619848251,0.10401814430952072
Wrong 0.04199247807264328,0.04094553366303444,0.025492319837212563,0.05032787099480629,0.030574293807148933,0.12294325977563858
Wrong 0.050597354769706726,0.02665976993739605,0.02974575385451317,0.07694332301616669,0.02265482023358345,0.07084512710571289
Correct 0.04449060559272766,0.007203759625554085,0.007008146028965712,0.012553881853818893,0.010009697638452053,0.1387614607810974
Wrong 0.08058090507984161,0.11667537689208984,0.08609366416931152,0.1226864755153656
Correct 0.2178841233253479,0.07394792884588242,0.0727357566356659,0.11592002958059311
Wrong 0.07341188192367554,0.06201914697885513,0.03173496201634407,0.04446627199649811,0.025334881618618965,0.05487295240163803
Wrong 0.040215037763118744,0.04178540036082268,0.040579404681921005,0.07066026329994202,0.03239095211029053,0.040538474917411804,0.03240088373422623
Correct 0.21681568026542664,0.16907450556755066
Wrong 0.03849964588880539,0.03506430983543396,0.03890947997570038,0.029891975224018097,0.05972485989332199,0.03468761593103409,0.020199641585350037
Wrong 0.03647065535187721,0.046924784779548645,0.05253347009420395,0.14429974555969238,0.13828523457050323
Wrong 0.050763681530952454,0.03555484861135483,0.1686238944530487,0.15106485784053802,0.05982881784439087
Correct 0.0396420918405056,0.023293985053896904,0.17625650763511658,0.03477698192000389,0.04382559657096863,0.11578116565942764
Wrong 0.0822882205247879,0.08463052660226822,0.04525796324014664,0.11576522886753082,0.04494325816631317,0.0468563474714756
Correct 0.1326824426651001,0.15083444118499756,0.09087210893630981
Correct 0.07174132764339447,0.042912423610687256,0.05856679007411003,0.07807408273220062,0.03296840563416481,0.03353678435087204
Wrong 0.037302032113075256,0.01431600283831358,0.021367734298110008,0.0343029722571373,0.2435014396905899,0.026257745921611786,0.009521928615868092,0.02779257483780384
Wrong 0.016614926978945732,0.021062536165118217,0.02255215495824814,0.09807801246643066,0.02471601590514183,0.016088323667645454,0.029122643172740936,0.04122144728899002,0.028199251741170883
Correct 0.0349988117814064,0.008424244821071625,0.055789023637771606,0.022030675783753395,0.014107665047049522,0.05571961775422096
Wrong 0.04264340177178383,0.04577282816171646,0.20093321800231934,0.06254684925079346
Correct 0.03608245402574539,0.12756338715553284,0.03496671840548515,0.06457427144050598,0.037962909787893295,0.057349175214767456
Wrong 0.11257431656122208,0.0901595875620842,0.19226419925689697,0.06766988337039948
Wrong 0.10413172841072083,0.05765242129564285,0.08700396120548248,0.16603904962539673,0.04451913759112358
Wrong 0.030572760850191116,0.1574966013431549,0.21046480536460876,0.06241520494222641
Wrong 0.05715988948941231,0.045427341014146805,0.06773260235786438,0.140465646982193,0.14876633882522583
Wrong 0.12222960591316223,0.0943860188126564,0.16324850916862488
Wrong 0.04885614663362503,0.03547832369804382,0.04859519004821777,0.07214878499507904,0.11261895298957825
Correct 0.027402788400650024,0.010755160823464394,0.009921952150762081,0.045558199286460876,0.21640537679195404
Correct 0.04873662441968918,0.04687250405550003,0.034864962100982666,0.07951232045888901,0.20632238686084747
Correct 0.03362930938601494,0.08591940253973007,0.026642410084605217,0.033379606902599335,0.0694284662604332
Correct 0.05236367881298065,0.12934012711048126,0.06047661602497101,0.10848179459571838
Correct 0.005241801030933857,0.000756516121327877,0.0025940057821571827,0.0030595622956752777,0.01373287197202444,0.06515853106975555,0.0346049889922142
Wrong 0.04393799230456352,0.059957150369882584,0.07412959635257721,0.0855165496468544,0.08205322921276093,0.1066460832953453
Correct 0.1772729456424713,0.3144744634628296
Correct 0.04876738786697388,0.025211168453097343,0.04774954169988632,0.1268872171640396,0.0915580540895462
Correct 0.17344596982002258,0.10298094153404236,0.09220122545957565,0.0915229320526123
Correct 0.049148984253406525,0.01265313383191824,0.019287971779704094,0.05955531820654869,0.024431787431240082,0.04153471440076828,0.15165524184703827
Wrong 0.029002461582422256,0.013473263010382652,0.024426521733403206,0.049654848873615265,0.03168448060750961,0.0401318185031414,0.047165222465991974,0.11984525620937347
Wrong 0.023279346525669098,0.009043860249221325,0.04195476323366165,0.0718824490904808,0.016651760786771774,0.08831669390201569
Wrong 0.14188364148139954,0.03631266951560974,0.03882522135972977,0.15795151889324188,0.06151534616947174
Wrong 0.24303922057151794,0.168504536151886,0.05029139667749405,0.05216801166534424
Correct 0.02463725209236145,0.030695267021656036,0.057059865444898605,0.3974454402923584,0.03665734454989433
Wrong 0.19955788552761078,0.22452200949192047
Wrong 0.039228878915309906,0.025261081755161285,0.023022690787911415,0.07629819959402084,0.023794397711753845,0.0678020641207695
Wrong 0.13221189379692078,0.07002940773963928,0.2971167266368866
Wrong 0.03731318935751915,0.044402193278074265,0.038279347121715546,0.07990884780883789,0.11898154020309448,0.10496194660663605
Correct 0.06825936585664749,0.03729908540844917,0.10181957483291626,0.12598508596420288,0.06990395486354828
Correct 0.03691108524799347,0.10281691700220108,0.021763402968645096,0.021181151270866394,0.016672048717737198,0.015111345797777176,0.03290862217545509,0.054228149354457855
Wrong 0.03828072547912598,0.06259850412607193,0.030695563182234764,0.044796302914619446,0.036228664219379425,0.13497039675712585
Correct 0.06963250041007996,0.03336736559867859,0.0916622132062912,0.07600917667150497,0.04577611759305
Correct 0.04693394899368286,0.08349211513996124,0.04508952051401138,0.3127131462097168
Wrong 0.03912084177136421,0.019811321049928665,0.04229036718606949,0.030531883239746094,0.01258269976824522,0.053481630980968475,0.030532360076904297
Wrong 0.164582759141922,0.05836765095591545,0.0612470805644989,0.2086319625377655
Wrong 0.009172800928354263,0.010475177317857742,0.01711035519838333,0.06432469189167023,0.056490421295166016
Correct 0.1300443410873413,0.30635732412338257
Wrong 0.022606253623962402,0.061348266899585724,0.062179144471883774,0.01843472197651863,0.015110308304429054,0.08287861943244934,0.023458823561668396,0.01223944965749979
Correct 0.0342402383685112,0.021231474354863167,0.01469959132373333,0.23424488306045532,0.15043891966342926
Wrong 0.07105264812707901,0.1894298642873764,0.3037235140800476,0.06049225851893425
Wrong 0.056213781237602234,0.08424416929483414,0.02447245828807354,0.02043801173567772,0.0129716657102108,0.07046034932136536
Wrong 0.20861876010894775,0.329861044883728
Wrong 0.13755916059017181,0.2223571538925171,0.0558023676276207
Wrong 0.09770435839891434,0.14622463285923004,0.05706743896007538,0.10905247181653976
Wrong 0.015348125249147415,0.07402650266885757,0.013343174010515213,0.012059745378792286,0.0306708924472332,0.009266427718102932,0.004632975440472364,0.04174204170703888,0.008189886808395386,0.0008806620608083904,0.021090898662805557
Wrong 0.06991356611251831,0.049340955913066864,0.07385596632957458,0.13403381407260895,0.10288559645414352
Wrong 0.024330928921699524,0.05881541594862938,0.01806619204580784,0.040998782962560654,0.0859980583190918,0.0770210325717926
Wrong 0.07131192088127136,0.07008897513151169,0.10763920098543167,0.054710157215595245,0.11225861310958862
Wrong 0.02315395325422287,0.02336154133081436,0.13539499044418335,0.11147050559520721,0.015264281071722507,0.016311930492520332,0.07134354114532471
Wrong 0.06226254999637604,0.1007118746638298,0.031509269028902054,0.10631897300481796,0.051555320620536804
Wrong 0.13430878520011902,0.050504595041275024,0.04935041069984436,0.31833615899086
Wrong 0.18917304277420044,0.18891088664531708
Wrong 0.05735761672258377,0.03114660084247589,0.03555232286453247,0.04814592003822327,0.07256975769996643,0.09380267560482025
Correct 0.032723307609558105,0.0299917533993721,0.24539192020893097,0.08290299773216248,0.056001216173172
Wrong 0.03724662959575653,0.05718221515417099,0.03542637825012207,0.1470361202955246,0.06752162426710129
Correct 0.03946554660797119,0.01486765593290329,0.08463722467422485,0.08142242580652237,0.1307087540626526
Correct 0.039729442447423935,0.01463713962584734,0.02296345680952072,0.031212683767080307,0.08415347337722778,0.06636001914739609
Correct 0.07845890522003174,0.18289333581924438,0.20618300139904022
Correct 0.1307145059108734,0.1596228927373886
Wrong 0.031201647594571114,0.13584093749523163,0.10607589781284332,0.2468966394662857
Wrong 0.05826043337583542,0.03049200400710106,0.1753382533788681,0.24239690601825714
Correct 0.03226083144545555,0.013450393453240395,0.030207904055714607,0.06068956106901169,0.03865382447838783,0.1283538043498993
Wrong 0.055294983088970184,0.08868910372257233,0.03505061939358711,0.05440479516983032,0.09525013715028763
Correct 0.061095111072063446,0.061941299587488174,0.04147816076874733,0.13549445569515228,0.20224276185035706
Correct 0.027632154524326324,0.024308685213327408,0.018759669736027718,0.06106720119714737,0.05529708042740822,0.06897665560245514
Correct 0.04248965531587601,0.06981438398361206,0.01445916946977377,0.015699336305260658,0.02355267107486725,0.04657095670700073
Wrong 0.020773183554410934,0.36624154448509216,0.06732600927352905,0.0653361827135086
Wrong 0.13184115290641785,0.2630254924297333,0.12697312235832214,0.09250421822071075
Correct 0.018419787287712097,0.006558059714734554,0.009946756064891815,0.013281774707138538,0.012116042897105217,0.0077259838581085205,0.007253305055201054,0.03753509372472763,0.08281701803207397
Correct 0.1432463824748993,0.17011906206607819
Correct 0.05665956437587738,0.02072201482951641,0.024392006918787956,0.15483078360557556,0.06777873635292053,0.0675642266869545
Wrong 0.0346025787293911,0.0162817295640707,0.028268232941627502,0.05543503165245056,0.05737900733947754,0.04200056195259094
Wrong 0.1179669052362442,0.0566219761967659,0.18777400255203247
Correct 0.45949527621269226,0.005063497461378574,0.014006429351866245
Correct 0.04850517958402634,0.04339734464883804,0.08522865921258926,0.08507184684276581,0.04874258115887642
Correct 0.1802157461643219,0.15488021075725555
Wrong 0.08216211199760437,0.06154114753007889,0.10386070609092712,0.15926571190357208
Correct 0.050848666578531265,0.02156587690114975,0.01850922219455242,0.037823691964149475,0.03436695411801338,0.026769034564495087
Correct 0.03260262683033943,0.06296182423830032,0.0492224395275116,0.05806378275156021,0.08976354449987411
Wrong 0.014164924621582031,0.0024455073289573193,0.06949606537818909,0.005622785538434982,0.08349215984344482,0.024548744782805443
Wrong 0.03405210003256798,0.026340825483202934,0.023305797949433327,0.0358152762055397,0.022701499983668327,0.015221364796161652,0.021374577656388283,0.020866382867097855
Correct 0.12000303715467453,0.11292752623558044,0.14380034804344177,0.17755593359470367
Wrong 0.059351254254579544,0.0655769556760788,0.18323396146297455,0.12279018759727478,0.10147178173065186
Wrong 0.025671634823083878,0.09808430075645447,0.019046522676944733,0.0692949965596199,0.03849748522043228
Correct 0.34341734647750854,0.03175763040781021,0.024658188223838806,0.05095367133617401,0.09011271595954895
Wrong 0.09371664375066757,0.12448614835739136,0.1951236128807068,0.10294640809297562
Correct 0.03693801537156105,0.013337159529328346,0.016019182279706,0.017921727150678635,0.011118561029434204,0.049511976540088654,0.016664210706949234,0.022378316149115562
Correct 0.05823215842247009,0.07529913634061813,0.19609850645065308,0.03217560797929764
Wrong 0.10800693184137344,0.09255062788724899,0.23838859796524048,0.09407580643892288,0.0976470559835434
Correct 0.06680401414632797,0.05057162791490555,0.30310535430908203,0.20521339774131775
Correct 0.018887236714363098,0.20504432916641235,0.021666042506694794,0.05145017057657242,0.08748412132263184
Correct 0.01822073571383953,0.1490301936864853,0.03511181101202965,0.025113310664892197,0.09523338079452515
Correct 0.043953873217105865,0.020661436021327972,0.028989870101213455,0.38892507553100586
Correct 0.042287543416023254,0.01344536803662777,0.029138540849089622,0.07738647609949112,0.0253419391810894,0.015214208513498306,0.019532643258571625,0.06454524397850037,0.01806645467877388
Correct 0.01631273329257965,0.034456051886081696,0.024574242532253265,0.5585880279541016
Wrong 0.019423453137278557,0.016154883429408073,0.07981043308973312,0.24582035839557648,0.23076476156711578
Correct 0.04602440819144249,0.07458391040563583,0.08170215040445328,0.08472621440887451,0.03161650151014328
Wrong 0.06489178538322449,0.2645500600337982,0.08046837151050568,0.05721418559551239
Correct 0.14226430654525757,0.37098008394241333
Correct 0.11403302848339081,0.19239310920238495,0.13800887763500214
Wrong 0.009726746007800102,0.07321368157863617,0.011794481426477432,0.00986778549849987,0.00726823415607214,0.029812105000019073,0.007213275413960218,0.07428978383541107,0.008299372158944607,0.003776563098654151
Correct 0.0552697628736496,0.01436237245798111,0.01077260635793209,0.028252635151147842,0.11123257130384445,0.0347970649600029,0.025392241775989532
Wrong 0.07004217803478241,0.09012779593467712,0.12342751026153564,0.1130179911851883
Wrong 0.0727187991142273,0.23668473958969116,0.20756477117538452
Wrong 0.03919772431254387,0.047380585223436356,0.18195191025733948,0.18359674513339996
Wrong 0.13358105719089508,0.11349205672740936
Wrong 0.02858768217265606,0.25866609811782837,0.02993018552660942,0.09915220737457275
Correct 0.03708065673708916,0.009820165112614632,0.02034098096191883,0.1787586659193039,0.019669614732265472,0.039440691471099854
Wrong 0.029239781200885773,0.0372067466378212,0.04329543560743332,0.04735833778977394,0.038425263017416
Wrong 0.029839735478162766,0.02926141768693924,0.12088821828365326,0.05452410504221916,0.0250997431576252,0.03892865404486656
Wrong 0.04616914689540863,0.12074687331914902,0.07919226586818695,0.06380122900009155,0.05991969257593155
Wrong 0.13472706079483032,0.02968825399875641,0.0735669657588005,0.28116169571876526
Wrong 0.04545680433511734,0.05469415336847305,0.0919109433889389,0.03997205197811127,0.08623550832271576
Correct 0.07347707450389862,0.01658036932349205,0.08025897294282913,0.020728491246700287,0.013179022818803787,0.014657465741038322,0.017991606146097183,0.04224076867103577
Wrong 0.06005505472421646,0.029618272557854652,0.07712148874998093,0.08948030322790146,0.03261503577232361,0.09147483110427856
Wrong 0.37042370438575745,0.09109044075012207
Wrong 0.03788137063384056,0.014868836849927902,0.012997202575206757,0.07348987460136414,0.02461337111890316,0.04835766553878784,0.1936265230178833
Wrong 0.0817054882645607,0.03658995032310486,0.1311139613389969,0.17741601169109344
Wrong 0.05506255105137825,0.17035019397735596,0.03842175751924515,0.05601847544312477,0.06130615249276161
