grade confidence_levels
Wrong 0.02309992164373398,0.005854012444615364,0.004051194991916418,0.006475494243204594,0.00845122430473566,0.05627832189202309,0.20695684850215912
Correct 0.05896137282252312,0.030339308083057404,0.011736354790627956,0.08273924887180328,0.07570479810237885
Correct 0.08496047556400299,0.07780682295560837,0.07014253735542297
Wrong 0.027623435482382774,0.2067117840051651,0.011779161170125008,0.19161975383758545
Wrong 0.010035701096057892,0.0031824500765651464,0.007451898418366909,0.005586343351751566,0.012522177770733833,0.011360829696059227,0.0040103062056005,0.0052719516679644585,0.03122909925878048
Wrong 0.0761205330491066,0.05671083927154541,0.035369716584682465,0.10709328204393387,0.027348970994353294,0.02477436698973179,0.02366136945784092,0.021555809304118156
Wrong 0.010492374189198017,0.00523468479514122,0.016721565276384354,0.16550566256046295,0.07122959941625595
Correct 0.024555306881666183,0.04001165181398392,0.025984298437833786,0.016841799020767212,0.0198984257876873,0.022666504606604576,0.008893227204680443,0.08275046199560165,0.0017807630356401205,0.0016960286302492023,0.060097672045230865
Correct 0.035455815494060516,0.010812719352543354,0.010432539507746696,0.0598752424120903
Wrong 0.03398771584033966,0.09229009598493576,0.02549603395164013
Correct 0.019074205309152603,0.007798040751367807,0.0035383254289627075,0.002861086279153824,0.570624589920044
Correct 0.04673537611961365,0.018934037536382675,0.09072952717542648,0.185823455452919
Correct 0.016942743211984634,0.004993139300495386,0.005752920173108578,0.00433003855869174,0.4003688097000122,0.016325749456882477
Correct 0.16790924966335297,0.06405515223741531,0.054543387144804,0.04135436937212944,0.04382723569869995,0.051546044647693634,0.04982064291834831
Correct 0.1923312544822693,0.04154425859451294,0.029581058770418167,0.010495931841433048,0.027088582515716553
Correct 0.06267529726028442,0.02754170075058937,0.03133329004049301
Wrong 0.026445120573043823,0.006184577941894531,0.005400824826210737,0.25654998421669006,0.012531308457255363,0.0028699166141450405,0.004466021899133921,0.050856463611125946
Correct 0.06095870956778526,0.46104103326797485
Wrong 0.13406598567962646,0.01600765809416771,0.00751818623393774,0.10578887164592743,0.01686711609363556,0.032012417912483215
Wrong 0.01729539968073368,0.03582583740353584,0.00516819953918457,0.05599398910999298,0.012105664238333702,0.019236482679843903,0.003940686117857695,0.0049491566605865955,0.0006212001899257302,0.002788971411064267,0.007828351110219955
Wrong 0.04405348375439644,0.015907224267721176,0.021942496299743652,0.012072162702679634,0.028348181396722794
Wrong 0.0402657650411129,0.01682136207818985,0.02204856276512146,0.03806652873754501,0.03784004598855972,0.04171714559197426,0.02718164213001728
Correct 0.021227076649665833,0.016397573053836823,0.04522700980305672,0.009102506563067436,0.14264847338199615
Wrong 0.030597619712352753,0.015898827463388443,0.020429693162441254,0.12673835456371307,0.048398297280073166
Correct 0.016481535509228706,0.005920959636569023,0.022065743803977966,0.0074171507731080055,0.010089407674968243,0.20459389686584473
Correct 0.012191735208034515,0.003914061468094587,0.14551764726638794,0.005670730024576187,0.005836300551891327,0.013289917260408401,0.004465445876121521,0.002659400226548314,0.01011690590530634
Correct 0.012131888419389725,0.006123264320194721,0.0035234522074460983,0.0033352640457451344,0.004568316973745823,0.006367935333400965,0.006216427311301231
Correct 0.03129427507519722,0.03707638755440712,0.0076846769079566,0.035798534750938416,0.01480218768119812,0.0220420453697443
Correct 0.036066196858882904,0.011972051113843918,0.25351566076278687,0.01748925819993019
Wrong 0.011872228235006332,0.005504569970071316,0.005446664057672024,0.016167350113391876,0.020554805174469948
Correct 0.02393358200788498,0.0068161943927407265,0.06734389811754227,0.03885924071073532
Correct 0.02571539394557476,0.04103325307369232,0.015986651182174683,0.10014563798904419,0.06664392352104187
Correct 0.12235912680625916,0.005913354456424713,0.002942556282505393,0.004562007263302803,0.0036011855117976665,0.0030683577060699463,0.0017430621664971113,0.004988828673958778
Wrong 0.05557867884635925,0.024518731981515884,0.010862435214221478,0.010591115802526474,0.24047501385211945
Wrong 0.06320495158433914,0.03522317856550217,0.024105578660964966,0.07299114018678665,0.16070245206356049
Correct 0.031113624572753906,0.49318942427635193,0.02431444823741913
Correct 0.02381560206413269,0.06343529373407364,0.020812267437577248,0.03889698535203934,0.0271513219922781,0.048089347779750824,0.03411223366856575
Correct 0.017062805593013763,0.004618446342647076,0.0059840064495801926,0.0059148287400603294,0.2484784722328186
Correct 0.021806247532367706,0.010801048018038273,0.028673671185970306,0.152682363986969,0.008739310316741467,0.004405696876347065,0.01586419716477394,0.011843696236610413
Wrong 0.09335091710090637,0.027785371989011765,0.021382274106144905,0.02968989498913288,0.04423631727695465,0.13027088344097137
Wrong 0.06479564309120178,0.013174714520573616,0.01062249206006527,0.008739721029996872,0.05563437193632126
Correct 0.04401405155658722,0.010816890746355057,0.020132623612880707,0.06970449537038803
Wrong 0.02304617501795292,0.03233104199171066,0.0840296745300293,0.009441414847970009
Correct 0.00646819407120347,0.26665374636650085,0.005805983208119869,0.002412850968539715,0.011450891382992268,0.005650750361382961,0.002235998399555683,0.002765288110822439,0.0010238250251859426
Wrong 0.05543537065386772,0.05830008536577225,0.10813488066196442,0.03291035443544388
Wrong 0.08173783868551254,0.023754199966788292,0.04111038148403168,0.026372525840997696
Correct 0.08723651617765427,0.017426414415240288,0.01928238943219185,0.021978547796607018,0.01904737390577793,0.038076020777225494
Correct 0.012204024009406567,0.005318217445164919,0.1774672269821167,0.005418917629867792
Wrong 0.0233718603849411,0.025335079059004784,0.024312086403369904,0.036781568080186844,0.02965962514281273,0.10597687214612961,0.06139255687594414
Correct 0.025540834292769432,0.012931181117892265,0.0676039457321167,0.025737829506397247,0.05318465456366539
Correct 0.015551341697573662,0.004643401596695185,0.5134136080741882,0.0074272979982197285
Correct 0.1626042127609253,0.021446771919727325,0.009191880002617836,0.013408969156444073,0.02964125946164131
Correct 0.07439126074314117,0.010592527687549591,0.004536231979727745,0.04069148749113083,0.005187926813960075,0.0030820632819086313,0.0024976562708616257,0.0019832784309983253,0.001312518259510398,0.0009775140788406134
Correct 0.059351902455091476,0.02718983218073845,0.027250880375504494,0.11268658190965652,0.0635327696800232
Correct 0.02211046777665615,0.44971776008605957,0.007695324718952179,0.004654973745346069,0.022525200620293617
Correct 0.020707447081804276,0.003507372457534075,0.003278077580034733,0.002967976965010166,0.2671617269515991,0.04167645052075386
Correct 0.007685880176723003,0.006050506606698036,0.0017034418415278196,0.0037222704850137234,0.0026251529343426228,0.08109325170516968,0.002718809060752392,0.0023991491179913282,0.0005292220157571137,0.0009717418579384685
Correct 0.0066386922262609005,0.0025671659968793392,0.5456751585006714,0.0015216338215395808
Correct 0.037098705768585205,0.047453805804252625,0.012554537504911423,0.016097161918878555,0.023320388048887253,0.026497341692447662,0.014154210686683655,0.01709022745490074
Wrong 0.022074561566114426,0.016722751781344414,0.03034517541527748,0.03499864786863327
Correct 0.13442888855934143,0.012327801436185837,0.008391182869672775,0.08408015221357346,0.01068313792347908,0.011917277239263058
Wrong 0.047113385051488876,0.0096766147762537,0.03596869856119156,0.012984830886125565,0.035162314772605896,0.031329184770584106
Wrong 0.04894491657614708,0.026681093499064445,0.022102974355220795,0.024222470819950104,0.03341543674468994,0.025980858132243156,0.03297442942857742
Correct 0.05178659036755562,0.11435942351818085,0.04294513538479805
Wrong 0.03554893657565117,0.05178054794669151,0.020221466198563576,0.07953736186027527,0.05562986060976982,0.02755923755466938,0.007751971483230591,0.1573483943939209
Wrong 0.010881773196160793,0.00536499684676528,0.020610785111784935,0.01063830591738224,0.058784451335668564
Correct 0.02740543521940708,0.004713782109320164,0.004858433734625578,0.37034398317337036
Wrong 0.045179981738328934,0.031921349465847015,0.030587108805775642,0.043078579008579254
Correct 0.1536184400320053,0.02019740268588066,0.012561541050672531,0.0474165603518486
Correct 0.013280640356242657,0.3184642195701599,0.005873370915651321,0.006240999326109886,0.016620008274912834,0.017814835533499718,0.0035733117256313562
Wrong 0.02953137829899788,0.15423229336738586,0.007259204983711243,0.08616196364164352,0.04207514226436615
Correct 0.037686146795749664,0.01701548881828785,0.015052884817123413,0.4439159333705902,0.07593446224927902
Correct 0.021413881331682205,0.006846664473414421
Correct 0.049106940627098083,0.00967583991587162,0.007296671625226736,0.15173190832138062,0.009843675419688225,0.005557272117584944
Wrong 0.028064724057912827,0.019761309027671814,0.007357671856880188,0.011817955411970615,0.017031047493219376,0.04352482035756111
Correct 0.02125140279531479,0.00956602394580841,0.02730223909020424,0.010239258408546448,0.020414529368281364,0.053215593099594116,0.06407582759857178
Wrong 0.04942908138036728,0.07447562366724014,0.051739320158958435,0.05006624758243561
Correct 0.02577335573732853,0.012323415838181973,0.10018623620271683,0.026357848197221756,0.017423106357455254,0.011265790089964867
Wrong 0.04764872416853905,0.017909524962306023,0.024843305349349976,0.02315005660057068
Correct 0.15313126146793365,0.019355408847332,0.0161505788564682,0.03308798372745514,0.054059453308582306
Correct 0.04978671297430992,0.026603350415825844,0.040713489055633545,0.02568226493895054,0.0768585056066513
Correct 0.5934411883354187,0.004861197434365749,0.0074606165289878845,0.03207116574048996
Wrong 0.051533497869968414,0.07017602026462555,0.10682152956724167
Correct 0.03128683939576149,0.11394396424293518,0.00976826623082161,0.024713432416319847,0.0443774089217186
Correct 0.02477201446890831,0.11355602741241455,0.02770165726542473,0.01772414520382881,0.08128482848405838
Wrong 0.011733894236385822,0.03008802980184555,0.007439295761287212,0.026426954194903374
Correct 0.03727123513817787,0.006927225273102522,0.09636683017015457,0.028594184666872025
Correct 0.06370626389980316,0.016201701015233994,0.051091477274894714,0.10301043838262558,0.056788548827171326
Correct 0.05732399597764015,0.039815519005060196,0.08201867341995239,0.019998686388134956,0.01433267630636692,0.025234496220946312,0.009162930771708488,0.020833658054471016
Correct 0.03170005604624748,0.005335588939487934,0.007640954572707415,0.23625990748405457,0.026203781366348267,0.01887318305671215
Wrong 0.07373025268316269,0.032264187932014465,0.03212759271264076,0.06615781784057617
Correct 0.0235837884247303,0.014029491692781448,0.2101098895072937
Correct 0.07273106276988983,0.03049640730023384,0.07513187825679779,0.022414693608880043,0.034049760550260544
Wrong 0.06759119033813477,0.047332096844911575,0.09257110953330994
Wrong 0.02559165097773075,0.06545651704072952,0.02979777380824089,0.019113225862383842,0.04692695662379265
Correct 0.39449840784072876,0.0897206962108612
Correct 0.031576063483953476,0.03185462951660156,0.013031559064984322,0.17985089123249054,0.1751890331506729
Correct 0.19252586364746094,0.08120933175086975,0.020141111686825752,0.07273711264133453
Correct 0.05696287751197815,0.053989045321941376,0.092153400182724,0.024763157591223717
Wrong 0.03758179396390915,0.11823222041130066,0.02960960939526558
Correct 0.16301241517066956,0.05169656127691269,0.1671936959028244,0.09169885516166687
Correct 0.036748722195625305,0.0075834328308701515,0.005587509833276272,0.14883434772491455
Wrong 0.039604365825653076,0.03920318931341171,0.039524588733911514,0.06179002299904823,0.055424854159355164
Correct 0.030625317245721817,0.02922038361430168,0.09886807203292847,0.019186092540621758,0.01652137190103531,0.03188324347138405,0.013317329809069633
Correct 0.033272627741098404,0.009261521510779858,0.007802132982760668,0.0069559793919324875,0.011452186852693558,0.041416242718696594,0.021061886101961136
Correct 0.014445602893829346,0.007196379825472832,0.2331104576587677,0.004893631208688021
Correct 0.23856842517852783,0.01182383019477129,0.012399619445204735,0.015230631455779076
Correct 0.018128329887986183,0.011252435855567455,0.08795270323753357,0.0054773292504251,0.008918603882193565,0.05381501838564873,0.01526062935590744
Correct 0.046902649104595184,0.2936050295829773,0.02339392900466919,0.012970302253961563,0.017202144488692284,0.035683631896972656
Correct 0.028796719387173653,0.007242827210575342,0.46094009280204773
Correct 0.023668110370635986,0.01339409314095974,0.004595587961375713,0.006982031278312206,0.007452195975929499,0.019693000242114067,0.12315861880779266
Correct 0.026123233139514923,0.011414637789130211,0.010777976363897324,0.012474486604332924,0.01234554871916771,0.22644585371017456
Correct 0.02412627637386322,0.020529188215732574,0.03746755048632622,0.019163548946380615
Correct 0.04133789613842964,0.014519080519676208,0.010980112478137016,0.028330765664577484,0.01698961853981018,0.16519495844841003
Correct 0.032372213900089264,0.015807878226041794,0.00667412718757987,0.01810256950557232,0.4666231870651245
Correct 0.010443245992064476,0.004655171185731888,0.0035509238950908184,0.715051531791687,0.015177423134446144
Correct 0.04093223065137863,0.35527417063713074,0.05908895656466484,0.028326746076345444,0.07271433621644974
Correct 0.014908082783222198,0.45884275436401367,0.0040086302906274796,0.008139167912304401
Wrong 0.03967874497175217,0.07074423134326935,0.01750299334526062,0.01966196298599243,0.025816626846790314
Correct 0.04598264396190643,0.016438469290733337,0.009037386626005173,0.012553991749882698,0.03583360090851784,0.1720598042011261
Wrong 0.0640149712562561,0.014426425099372864,0.023249514400959015,0.03944726660847664,0.02788393944501877
Correct 0.023830773308873177,0.021028369665145874,0.011704945005476475,0.011852606199681759,0.07236605137586594
Correct 0.030610887333750725,0.018090391531586647,0.013581676408648491,0.1686658263206482
Wrong 0.02221694029867649,0.024640623480081558,0.01759531907737255,0.009598477743566036,0.03598024696111679
Correct 0.0061363051645457745,0.00249371281825006,0.010234441608190536,0.004686913453042507,0.006251012906432152,0.014792203903198242,0.14672675728797913,0.0026692773681133986,0.0010889978148043156
Wrong 0.04817355424165726,0.09963574260473251,0.016607604920864105,0.04978078231215477,0.04674521088600159,0.07080618292093277,0.020418763160705566
Wrong 0.010194648057222366,0.006108859553933144,0.005589839071035385,0.00958001147955656,0.019636306911706924
Correct 0.03659932315349579,0.02515534684062004,0.3438330292701721
Correct 0.020138535648584366,0.03337693214416504,0.007535513024777174,0.026121731847524643,0.008083357475697994,0.009550930000841618,0.012469680979847908
Wrong 0.1414342075586319,0.07601474225521088,0.04747655242681503
Wrong 0.06735449284315109,0.0863763764500618
Wrong 0.03423614054918289,0.029336217790842056,0.01942986249923706,0.1647278070449829
Correct 0.025379305705428123,0.007814246229827404,0.024356748908758163,0.009496420621871948,0.02571307122707367,0.076979860663414,0.07103792577981949
Wrong 0.03406355157494545,0.02636643685400486,0.03645224869251251,0.05405697226524353
Correct 0.12199496477842331,0.042537838220596313,0.034374963492155075,0.05488727241754532,0.06833868473768234
Correct 0.03077450767159462,0.015113590285182,0.012953851372003555,0.04887180030345917,0.31753289699554443
Correct 0.30379873514175415,0.016941389068961143,0.0051864758133888245,0.007800469174981117
Correct 0.2866048216819763,0.0069404225796461105,0.007940770126879215,0.007440874818712473,0.07882711291313171
Correct 0.08867428451776505,0.04817692190408707
Correct 0.04084203392267227,0.11229558289051056,0.032195791602134705
Correct 0.028179489076137543,0.26554223895072937,0.022497357800602913
Wrong 0.08847415447235107,0.10532838106155396,0.0523412823677063
Wrong 0.044244080781936646,0.10409481823444366,0.02144354209303856,0.061667896807193756
Correct 0.09276324510574341,0.014745134860277176,0.0076543549075722694,0.005404831375926733,0.00903179869055748,0.008013324812054634,0.021324243396520615,0.008521903306245804
Correct 0.040059298276901245,0.0065554240718483925,0.004393967799842358,0.1880989521741867,0.008340510539710522,0.0745520144701004
Wrong 0.0957464948296547,0.04301018640398979,0.01867203414440155,0.029913119971752167,0.08206886053085327,0.19740259647369385
Correct 0.026512056589126587,0.06361613422632217,0.030618363991379738,0.025326896458864212,0.17629435658454895
Wrong 0.04581837356090546,0.049158643931150436,0.016692988574504852,0.05437105894088745
Correct 0.11167307943105698,0.08615661412477493
Correct 0.024389922618865967,0.00464427936822176,0.004980751778930426,0.010963577777147293,0.031935516744852066,0.03882056847214699,0.09815105050802231,0.006276809144765139,0.008255220018327236
Correct 0.013071294873952866,0.006867731921374798,0.006037778686732054,0.020798517391085625,0.005685862153768539,0.006091866176575422,0.002839078661054373
Wrong 0.04001203179359436,0.023725783452391624,0.014895700849592686,0.01748858205974102,0.2100694328546524,0.07541638612747192,0.12075172364711761
Correct 0.03455950692296028,0.015941619873046875,0.012790905311703682,0.08365929871797562
Correct 0.035098493099212646,0.31043678522109985,0.01052931509912014,0.016507938504219055,0.025439739227294922
Correct 0.013795845210552216,0.4779722988605499,0.010285723023116589,0.00631596427410841,0.016314614564180374,0.033428676426410675
Correct 0.010883755050599575,0.005432188510894775,0.004925561137497425,0.009673256427049637,0.011857673525810242,0.013362519443035126,0.04099145531654358,0.008893894031643867,0.006810539867728949,0.007437560707330704
Correct 0.012914071790874004,0.008867505006492138,0.005146489478647709,0.32996124029159546,0.01549534872174263,0.0030114571563899517,0.0010906063253059983,0.0021343755070120096
Wrong 0.06187897548079491,0.11039561778306961,0.051372554153203964,0.10453257709741592,0.08215737342834473
Wrong 0.023944193497300148,0.06839552521705627,0.03495301678776741,0.01621231436729431,0.053635187447071075
Wrong 0.08215808123350143,0.051184315234422684,0.01456741988658905,0.022084541618824005,0.04164820536971092
Wrong 0.026415586471557617,0.00877130962908268,0.026131611317396164,0.0076370034366846085,0.18345212936401367,0.06439173221588135
Correct 0.008942432701587677,0.30151695013046265,0.01085119228810072
Correct 0.011405853554606438,0.0035799609031528234,0.0027916287072002888,0.0030039558187127113,0.03636668249964714,0.012230545282363892,0.004368935711681843,0.005034554749727249,0.01014451403170824
Wrong 0.051869139075279236,0.25992855429649353,0.028890209272503853,0.021130124107003212,0.06124355271458626
Wrong 0.034450825303792953,0.018757421523332596,0.030070384964346886,0.034936148673295975
Wrong 0.06334579735994339,0.12328126281499863,0.06662280857563019,0.05218473821878433
Correct 0.007803984917700291,0.004895245656371117,0.0014558781404048204,0.001775500364601612,0.5436928272247314
Wrong 0.028046905994415283,0.01610318012535572,0.005087312310934067,0.08118601143360138,0.19742703437805176
Correct 0.43242186307907104,0.019284795969724655,0.025285867974162102
Correct 0.05952141806483269,0.06430691480636597,0.01983695663511753,0.3304876983165741
Correct 0.5459702014923096,0.02178194932639599,0.011365065351128578,0.009674856439232826
Wrong 0.018639815971255302,0.011032149195671082,0.01763107068836689,0.0047044046223163605,0.010674675926566124
Correct 0.0029445160180330276,0.0022926388774067163,0.0005641524912789464,0.0016834345879033208,0.005414132494479418
Correct 0.03949875012040138,0.059512242674827576,0.019702130928635597,0.015384115278720856,0.1008199155330658
Wrong 0.008338146843016148,0.010025224648416042,0.001963260816410184,0.0033416575752198696,0.009589318186044693
Wrong 0.090299591422081,0.013073338195681572,0.010231210850179195,0.19673243165016174,0.04404108226299286
Wrong 0.028036747127771378,0.01217547245323658,0.03333338722586632,0.030586939305067062,0.015048125758767128,0.03622804954648018
Wrong 0.033009085804224014,0.04776787385344505,0.01536339521408081,0.021833861246705055
Wrong 0.048731110990047455,0.13957911729812622,0.01909484528005123,0.3744630515575409
Correct 0.12136101722717285,0.06568992882966995,0.04174484312534332,0.05861510708928108
Wrong 0.02144373580813408,0.007499311119318008,0.05953826755285263,0.03227846324443817,0.02213176339864731
Wrong 0.04461877793073654,0.01901165395975113,0.02321680076420307,0.0640900656580925
Wrong 0.08488398790359497,0.0434756726026535,0.03289596363902092,0.08743873238563538
