grade confidence_levels
Wrong 0.05211103707551956,0.01997995749115944,0.018485499545931816,0.006205068435519934,0.02132892608642578,0.014271626248955727
Correct 0.4959641695022583,0.030199777334928513,0.02022990584373474,0.05724795535206795
Wrong 0.027754850685596466,0.3498973846435547,0.010745495557785034,0.02929823473095894
Correct 0.011533403769135475,0.007533569820225239,0.10383830964565277,0.00703202560544014,0.11711621284484863,0.00585944764316082,0.0038443217054009438,0.1665496826171875
Correct 0.03191519156098366,0.022177129983901978,0.01151876151561737,0.048515353351831436,0.03948807343840599,0.02632562816143036
Correct 0.055744923651218414,0.040921494364738464,0.035225238651037216,0.017057018354535103,0.15844455361366272
Wrong 0.03781181573867798,0.009104584343731403,0.007059859577566385,0.00994458794593811,0.009309548884630203,0.018723711371421814,0.19252842664718628
Wrong 0.05964191257953644,0.06355222314596176,0.022349346429109573,0.11686734855175018,0.14009416103363037
Correct 0.21944141387939453,0.08228898048400879,0.10159384459257126
Wrong 0.041001055389642715,0.20540332794189453,0.012857313267886639,0.36838605999946594
Wrong 0.01922515779733658,0.005877046845853329,0.012700596824288368,0.00855284184217453,0.019206050783395767,0.032922450453042984,0.007996859028935432,0.009871847927570343,0.13739772140979767
Correct 0.05021531879901886,0.23973333835601807,0.06013571098446846,0.09519118815660477,0.031693290919065475,0.014924997463822365,0.011420918628573418,0.03159947693347931
Wrong 0.010708737187087536,0.0076789651066064835,0.021390773355960846,0.104093536734581,0.07339955866336823
Correct 0.02685224637389183,0.07337754219770432,0.06044819951057434,0.016471389681100845,0.046887800097465515,0.03845933824777603,0.013032699003815651,0.10920737683773041,0.007242307998239994,0.006066694390028715,0.05561474710702896
Wrong 0.045138973742723465,0.013853579759597778,0.014388185925781727,0.03924071043729782
Wrong 0.045225076377391815,0.1984342783689499,0.06199675798416138
Correct 0.03331023082137108,0.021127944812178612,0.017039287835359573,0.025445567443966866,0.6690370440483093
Correct 0.04205816239118576,0.022646958008408546,0.1887345016002655,0.21756234765052795
Correct 0.019650345668196678,0.008984949439764023,0.0075271837413311005,0.0048164306208491325,0.5011180639266968,0.017815157771110535
Correct 0.36665794253349304,0.08641741424798965,0.038613561540842056,0.029710236936807632,0.02864672616124153,0.021568140015006065,0.06339401006698608
Correct 0.3929407596588135,0.08672662079334259,0.0686090886592865,0.013987982645630836,0.045137278735637665
Correct 0.09783253073692322,0.08914659917354584,0.048363760113716125
Wrong 0.03318158909678459,0.015125187113881111,0.006651223637163639,0.13360971212387085,0.01929144188761711,0.005317624658346176,0.006597112864255905,0.11317901313304901
Correct 0.07983654737472534,0.4461694359779358
Correct 0.03551612049341202,0.02009756490588188,0.01037572044879198,0.28116193413734436,0.02992054633796215,0.026206068694591522
Wrong 0.03640291839838028,0.044472239911556244,0.007613089866936207,0.11986587941646576,0.024814680218696594,0.041199423372745514,0.011625008657574654,0.023335013538599014,0.003985751420259476,0.026409665122628212,0.020507073029875755
Wrong 0.11144577711820602,0.07232898473739624,0.07511288672685623,0.02759336680173874,0.0988093912601471
Correct 0.053673841059207916,0.02149665541946888,0.03338047116994858,0.019843116402626038,0.04632195830345154,0.0782981589436531,0.10347004979848862
Correct 0.017534835264086723,0.017212046310305595,0.028884895145893097,0.008348574861884117,0.5257928967475891
Wrong 0.08807031810283661,0.025810714811086655,0.033845365047454834,0.21656456589698792,0.09625746309757233
Wrong 0.047663502395153046,0.020084891468286514,0.20691512525081635,0.011681042611598969,0.025333795696496964,0.06617603451013565
Correct 0.022564873099327087,0.006854129023849964,0.4032677412033081,0.005800359882414341,0.01039423979818821,0.01614105887711048,0.006236137822270393,0.004109440371394157,0.01851881854236126
Correct 0.02285926416516304,0.016857175156474113,0.008442534133791924,0.006742293480783701,0.012867502868175507,0.0129273422062397,0.01949184574186802
Correct 0.048367589712142944,0.06619490683078766,0.013359807431697845,0.059644006192684174,0.029506292194128036,0.03367879241704941
Correct 0.05311351642012596,0.016659829765558243,0.44017791748046875,0.025894396007061005
Correct 0.031603846698999405,0.02544921636581421,0.022585052996873856,0.0546807125210762,0.05033304542303085
Correct 0.034958984702825546,0.01744750514626503,0.14462733268737793,0.014613705687224865
Wrong 0.023649830371141434,0.09578832983970642,0.012884723022580147,0.1458379477262497,0.16126352548599243
Correct 0.4182072877883911,0.01598052866756916,0.004227375611662865,0.005215499084442854,0.004779262933880091,0.004471573047339916,0.0035346688237041235,0.006531675346195698
Wrong 0.05462765693664551,0.0471109114587307,0.023709716275334358,0.024372804909944534,0.31249165534973145
Wrong 0.09023624658584595,0.05892607569694519,0.040715910494327545,0.10964222997426987,0.18907873332500458
Correct 0.04343574494123459,0.42571258544921875,0.07744867354631424
Correct 0.005314551293849945,0.030222296714782715,0.008944958448410034,0.016030684113502502,0.009930601343512535,0.022306933999061584,0.0164312906563282
Correct 0.024941720068454742,0.008572518825531006,0.008485127240419388,0.012662472203373909,0.37701448798179626
Correct 0.021579163148999214,0.008131321519613266,0.04020129516720772,0.1326039731502533,0.01169026643037796,0.00334384897723794,0.032568007707595825,0.019401289522647858
Wrong 0.10723483562469482,0.03455648571252823,0.02345781773328781,0.03739912062883377,0.06771574914455414,0.24492040276527405
Wrong 0.20735694468021393,0.054649267345666885,0.039805106818675995,0.029872100800275803,0.18748781085014343
Correct 0.042257338762283325,0.019057463854551315,0.01764669455587864,0.1177193820476532
Wrong 0.07957647740840912,0.06543377786874771,0.19790473580360413,0.030667925253510475
Correct 0.012090766802430153,0.30537930130958557,0.017984095960855484,0.007933393120765686,0.07039061188697815,0.019337978214025497,0.007487904280424118,0.00993767473846674,0.004728041123598814
Wrong 0.0518411286175251,0.16541413962841034,0.09973495453596115,0.06681905686855316
Wrong 0.08276281505823135,0.07847174257040024,0.07635794579982758,0.04439247027039528
Correct 0.3472437262535095,0.02788790687918663,0.018225977197289467,0.009195723570883274,0.015591111034154892,0.024438919499516487
Correct 0.029455043375492096,0.015984337776899338,0.41822782158851624,0.0063040731474757195
Wrong 0.023430228233337402,0.0422949455678463,0.04049094021320343,0.04562970623373985,0.04856094717979431,0.13734659552574158,0.06883448362350464
Wrong 0.043819401413202286,0.027070678770542145,0.12342636287212372,0.05192326009273529,0.1836424618959427
Correct 0.009476649574935436,0.0031670182943344116,0.4408579468727112,0.0016271502245217562
Correct 0.31370818614959717,0.08530925214290619,0.012859852984547615,0.01108775194734335,0.030857808887958527
Correct 0.1463148593902588,0.01961885765194893,0.00459867250174284,0.04900559037923813,0.008126989006996155,0.004871951416134834,0.005407119635492563,0.004620545543730259,0.006377590354532003,0.003781186882406473
Correct 0.04486972838640213,0.02706848829984665,0.014270640909671783,0.37720417976379395,0.04856676235795021
Correct 0.033268071711063385,0.5286703109741211,0.007739943452179432,0.003409674623981118,0.02367820218205452
Correct 0.03372599557042122,0.007705238647758961,0.007438207510858774,0.003508220426738262,0.5051817297935486,0.081995889544487
Correct 0.018745340406894684,0.02632010728120804,0.004514230415225029,0.006044745445251465,0.007359038107097149,0.11265181750059128,0.01037630159407854,0.03958303853869438,0.004312504082918167,0.011822533793747425
Correct 0.005842203740030527,0.006891417317092419,0.7436833381652832,0.0010966823901981115
Correct 0.03251201659440994,0.16400869190692902,0.015513522550463676,0.0198344849050045,0.03901682049036026,0.03689275309443474,0.013794639147818089,0.08124389499425888
Wrong 0.02133496105670929,0.015928015112876892,0.0973445326089859,0.01824602112174034
Correct 0.19488510489463806,0.0283953920006752,0.012854456901550293,0.17697633802890778,0.020995531231164932,0.022355293855071068
Correct 0.04272855445742607,0.029258988797664642,0.14337849617004395,0.016552412882447243,0.05553729459643364,0.026851842179894447
Wrong 0.07998747378587723,0.05451980605721474,0.03532671183347702,0.047305140644311905,0.06903295964002609,0.028091132640838623,0.08823294192552567
Correct 0.0531545951962471,0.3632298707962036,0.050322964787483215
Wrong 0.011154952459037304,0.029029816389083862,0.010413676500320435,0.03717774897813797,0.034909628331661224,0.012044228613376617,0.006828273646533489,0.11195443570613861
Wrong 0.010432669892907143,0.00841384008526802,0.026044080033898354,0.0074850693345069885,0.07300925999879837
Correct 0.11659017205238342,0.017450548708438873,0.018627507612109184,0.41178327798843384
Wrong 0.0855514332652092,0.13733044266700745,0.08439521491527557,0.07767249643802643
Correct 0.49736976623535156,0.030058134347200394,0.01639082096517086,0.030198680236935616
Correct 0.010232019238173962,0.49412328004837036,0.003948908764868975,0.00460578128695488,0.012241930700838566,0.007122441194951534,0.00596704613417387
Wrong 0.021715544164180756,0.27364131808280945,0.00627056322991848,0.12357057631015778,0.03246466442942619
Correct 0.04742872342467308,0.05189862847328186,0.02184348553419113,0.455257385969162,0.10759714245796204
Correct 0.03570789843797684,0.008160676807165146
Correct 0.04988100379705429,0.02100425399839878,0.015193554572761059,0.42742642760276794,0.01705428585410118,0.009978188201785088
Wrong 0.02156325802206993,0.024987399578094482,0.008490781299769878,0.010703600943088531,0.015844281762838364,0.028744522482156754
Correct 0.023148398846387863,0.010648365132510662,0.030970733612775803,0.010566476732492447,0.019914407283067703,0.049686454236507416,0.13254205882549286
Wrong 0.07796034216880798,0.1289307028055191,0.08930414915084839,0.07574060559272766
Wrong 0.010481326840817928,0.01711934804916382,0.05455818399786949,0.18601307272911072,0.04009975120425224,0.014632148668169975
Wrong 0.11521627008914948,0.04412660002708435,0.05586349219083786,0.07027602195739746
Correct 0.18490979075431824,0.036150895059108734,0.022736838087439537,0.03586343675851822,0.06051243469119072
Correct 0.06431268155574799,0.0264832004904747,0.02018725499510765,0.025715239346027374,0.2909665107727051
Correct 0.8049541711807251,0.004032757133245468,0.004076947458088398,0.009260497987270355
Wrong 0.08405376970767975,0.15310092270374298,0.1995931714773178
Correct 0.043720513582229614,0.16692717373371124,0.02236875519156456,0.06214223802089691,0.06457344442605972
Correct 0.03333214670419693,0.2212812602519989,0.034081388264894485,0.019527247175574303,0.13958939909934998
Wrong 0.04194284602999687,0.09255383163690567,0.019600898027420044,0.058279186487197876
Correct 0.05168618634343147,0.00956936925649643,0.2676202952861786,0.021921103820204735
Correct 0.08573004603385925,0.043427783995866776,0.08864422142505646,0.2190401256084442,0.13305628299713135
Wrong 0.05237867683172226,0.10217195749282837,0.0696939080953598,0.0168335922062397,0.018269596621394157,0.01820252649486065,0.010565345175564289,0.028325684368610382
Correct 0.03951617330312729,0.010380730964243412,0.007908262312412262,0.4282001554965973,0.022027570754289627,0.015959054231643677
Wrong 0.33399108052253723,0.12694387137889862,0.09739264845848083,0.056852467358112335
Correct 0.04747256636619568,0.03836962580680847,0.37730732560157776
Correct 0.08748223632574081,0.04657142236828804,0.18861594796180725,0.023323673754930496,0.03841991722583771
Wrong 0.16262978315353394,0.1418161690235138,0.23421594500541687
Wrong 0.05952160060405731,0.09741757810115814,0.045915283262729645,0.015252876095473766,0.10319480299949646
Correct 0.49347561597824097,0.09423891454935074
Wrong 0.05244916304945946,0.07216330617666245,0.02525334060192108,0.13855822384357452,0.15108181536197662
Correct 0.2915384769439697,0.09173129498958588,0.011377357877790928,0.012231942266225815
Correct 0.0789930447936058,0.12376126646995544,0.1838081330060959,0.06551055610179901
Wrong 0.07892452925443649,0.1873743236064911,0.0817096158862114
Correct 0.09468138217926025,0.027124429121613503,0.43305152654647827,0.026021281257271767
Correct 0.03226421773433685,0.007305175997316837,0.008380256593227386,0.24178971350193024
Wrong 0.04702373594045639,0.09005259722471237,0.05485072731971741,0.07208558917045593,0.10275207459926605
Correct 0.06047425791621208,0.06710994988679886,0.1232975646853447,0.022623181343078613,0.02422809600830078,0.05233673006296158,0.04124502092599869
Correct 0.05519699305295944,0.020675603300333023,0.01190299540758133,0.010335950180888176,0.020956339314579964,0.07535766810178757,0.03177393227815628
Correct 0.04024915024638176,0.034489989280700684,0.28281939029693604,0.03897688537836075
Correct 0.31473982334136963,0.028608374297618866,0.014267312362790108,0.012307163327932358
Wrong 0.03179273009300232,0.03922734409570694,0.09389001131057739,0.011850177310407162,0.025958629325032234,0.10405874252319336,0.03831372782588005
Correct 0.05923522263765335,0.3571682870388031,0.020718373358249664,0.007794089615345001,0.012209653854370117,0.020151399075984955
Correct 0.035650260746479034,0.011018658056855202,0.5373598337173462
Correct 0.036770887672901154,0.04442150890827179,0.011936121620237827,0.009375622496008873,0.010110428556799889,0.01407366618514061,0.15625862777233124
Correct 0.05989149957895279,0.02899172529578209,0.022086620330810547,0.03532175347208977,0.03822147846221924,0.2974405884742737
Correct 0.05429331213235855,0.04187661036849022,0.10104693472385406,0.05079095438122749
Correct 0.05905940383672714,0.032056890428066254,0.020104268565773964,0.042800262570381165,0.03192059323191643,0.17193210124969482
Correct 0.037256259471178055,0.023610249161720276,0.010597588494420052,0.013934271410107613,0.5564123392105103
Correct 0.01567777805030346,0.020860282704234123,0.008734136819839478,0.604749321937561,0.023428067564964294
Correct 0.055587105453014374,0.2994386553764343,0.22588218748569489,0.02236521616578102,0.05230095237493515
Correct 0.01172432117164135,0.5079615712165833,0.010383514687418938,0.004790514707565308
Correct 0.055392924696207047,0.07181322574615479,0.02181132324039936,0.02228681556880474,0.08398600667715073
Correct 0.03181722015142441,0.059977710247039795,0.008172893896698952,0.02558678388595581,0.03700797259807587,0.11116296052932739
Wrong 0.05063999444246292,0.058275043964385986,0.0304251778870821,0.12602253258228302,0.08893787860870361
Correct 0.021777350455522537,0.032594889402389526,0.011699728667736053,0.007177411578595638,0.049675531685352325
Correct 0.08718736469745636,0.06501719355583191,0.030126724392175674,0.15951532125473022
Wrong 0.061004601418972015,0.07273907959461212,0.08415612578392029,0.026447288691997528,0.11215393245220184
Correct 0.018068909645080566,0.009326662868261337,0.023823987692594528,0.008045685477554798,0.013888746500015259,0.012274207547307014,0.3583333194255829,0.011214017868041992,0.004354473203420639
Wrong 0.08010700345039368,0.11423802375793457,0.01883174479007721,0.055884361267089844,0.06569923460483551,0.06931806355714798,0.0337376594543457
Wrong 0.034919269382953644,0.028421245515346527,0.02821991592645645,0.045468173921108246,0.051757894456386566
Correct 0.06954868137836456,0.098008893430233,0.34827715158462524
Correct 0.019518159329891205,0.1499176174402237,0.009026684798300266,0.12168049812316895,0.011124084703624249,0.01068411860615015,0.020005308091640472
Wrong 0.26217442750930786,0.08593326061964035,0.08880478143692017
Wrong 0.11390618979930878,0.11690779030323029
Wrong 0.012058203108608723,0.024108655750751495,0.015232344157993793,0.04015149548649788
Wrong 0.018132291734218597,0.0082695372402668,0.02004622295498848,0.00679434509947896,0.023074302822351456,0.029163358733057976,0.0841679722070694
Wrong 0.045058414340019226,0.07039528340101242,0.061669230461120605,0.06101052463054657
Wrong 0.09858337789773941,0.14173510670661926,0.08515894412994385,0.10588625073432922,0.15719550848007202
Correct 0.038627807050943375,0.03201599791646004,0.018349051475524902,0.07368005812168121,0.22550387680530548
Correct 0.37178143858909607,0.06748759001493454,0.017799751833081245,0.02101599983870983
Correct 0.5220789313316345,0.008098728954792023,0.005574282258749008,0.004270412493497133,0.04746988043189049
Correct 0.25298872590065,0.17072930932044983
Correct 0.1447279006242752,0.17951002717018127,0.04920566827058792
Correct 0.025776540860533714,0.5836740136146545,0.03085370361804962
Wrong 0.09769146144390106,0.1573280394077301,0.11944296956062317
Wrong 0.03841279447078705,0.12080000340938568,0.03532075509428978,0.06363431364297867
Correct 0.21951326727867126,0.028735611587762833,0.008651492185890675,0.005078284069895744,0.00660219369456172,0.008247695863246918,0.027336863800883293,0.015112859196960926
Correct 0.05550651252269745,0.01747933402657509,0.006606320850551128,0.3246232867240906,0.015412100590765476,0.02491883747279644
Wrong 0.15938587486743927,0.07416807860136032,0.050781674683094025,0.04975518211722374,0.09412597864866257,0.17836757004261017
Correct 0.03664148226380348,0.07078825682401657,0.04576558619737625,0.03413820639252663,0.40524739027023315
Wrong 0.05253658816218376,0.05576018989086151,0.033896513283252716,0.09940201789140701
Wrong 0.16869044303894043,0.3273302912712097
Correct 0.022297091782093048,0.003500372404232621,0.004636796656996012,0.004596532788127661,0.01816028356552124,0.014131490141153336,0.18295562267303467,0.005127583630383015,0.07913229614496231
Correct 0.020229827612638474,0.015746288001537323,0.01695895567536354,0.02648773044347763,0.009913194924592972,0.019228728488087654,0.008664858527481556
Wrong 0.07732897251844406,0.1122230514883995,0.03153405711054802,0.04844532534480095,0.27196845412254333,0.09288982301950455,0.07371311634778976
Correct 0.04347313567996025,0.08786006271839142,0.02781636454164982,0.12558823823928833
Correct 0.04893185943365097,0.4793391227722168,0.012085695751011372,0.011658575385808945,0.04228896647691727
Correct 0.017717041075229645,0.28358811140060425,0.01515432633459568,0.007046991493552923,0.02251524105668068,0.030013635754585266
Correct 0.01832490973174572,0.013646966777741909,0.009268692694604397,0.0439959391951561,0.03832567110657692,0.039722710847854614,0.10901881754398346,0.03681212291121483,0.03915976732969284,0.029336826875805855
Correct 0.021885357797145844,0.013300886377692223,0.0035728204529732466,0.3093436360359192,0.015079847536981106,0.006499919109046459,0.0021079229190945625,0.004780793562531471
Correct 0.13514624536037445,0.10657966881990433,0.0815349668264389,0.11612464487552643,0.17461368441581726
Wrong 0.05305510759353638,0.1636725515127182,0.05546734482049942,0.02854916639626026,0.14065614342689514
Wrong 0.16556091606616974,0.12465205788612366,0.032874926924705505,0.05155232548713684,0.10978257656097412
Wrong 0.0271470807492733,0.011466944590210915,0.020650725811719894,0.003921471070498228,0.4072737693786621,0.021406423300504684
Correct 0.0196972768753767,0.41456905007362366,0.019963514059782028
Correct 0.014005379751324654,0.007593698333948851,0.0033342200331389904,0.003649309743195772,0.09571303427219391,0.022046048194169998,0.0064175608567893505,0.012436370365321636,0.01715237833559513
Wrong 0.030081823468208313,0.33826178312301636,0.01661551371216774,0.020186647772789,0.03711912781000137
Wrong 0.06260020285844803,0.027532223612070084,0.0759274959564209,0.061732374131679535
Wrong 0.04165038466453552,0.12697213888168335,0.07356485724449158,0.05179624632000923
Correct 0.02217046730220318,0.029757458716630936,0.004693255294114351,0.00360693596303463,0.7503665685653687
Correct 0.059274908155202866,0.02678666077554226,0.007077469490468502,0.20017652213573456,0.16611218452453613
Correct 0.4976905584335327,0.01838833838701248,0.013334456831216812
Correct 0.06657834351062775,0.17533238232135773,0.019784100353717804,0.20779862999916077
Correct 0.6348886489868164,0.022747479379177094,0.00974402204155922,0.006953271105885506
Wrong 0.046177759766578674,0.08408892154693604,0.09772773087024689,0.009190683253109455,0.044839516282081604
Correct 0.008973952382802963,0.009867558255791664,0.0025608441792428493,0.005217424593865871,0.014706150628626347
Correct 0.029194355010986328,0.05391333997249603,0.02670048177242279,0.008028920739889145,0.08767721056938171
Wrong 0.027766764163970947,0.05421428754925728,0.012011468410491943,0.015449123457074165,0.03449582681059837
Wrong 0.06305058300495148,0.017322935163974762,0.020690111443400383,0.26476091146469116,0.03979121521115303
Wrong 0.03364446014165878,0.027637910097837448,0.03153043985366821,0.04877778887748718,0.02198271080851555,0.03545285016298294
Wrong 0.13079097867012024,0.14334359765052795,0.05044097080826759,0.08314786851406097
Correct 0.07190051674842834,0.2361772358417511,0.022824371233582497,0.22731781005859375
Correct 0.5581796169281006,0.10138900578022003,0.030462898313999176,0.020863305777311325
Wrong 0.015956666320562363,0.010534667409956455,0.09601885080337524,0.03930238261818886,0.020526792854070663
Wrong 0.09495899081230164,0.07109658420085907,0.03591267019510269,0.1031491607427597
Correct 0.12459537386894226,0.04474129155278206,0.08638919144868851,0.12237513065338135
Wrong 0.004986483603715897,0.006914190016686916,0.0041618626564741135,0.0169081874191761,0.1736595332622528,0.10473020374774933,0.010125490836799145
