grade confidence_levels
Wrong 0.0013884559739381075,0.0012942255707457662,0.002100594574585557,0.002417826559394598,0.002184361917898059,0.0012445662869140506
Wrong 0.0021194147411733866,0.0012655808823183179,0.0020381598733365536,0.002420430537313223,0.002874369267374277,0.0014795531751587987
Wrong 0.0010508086998015642,0.0008848849101923406,0.003088360885158181,0.0014703444903716445
Correct 0.0010632429039105773,0.0009681554511189461,0.0015835149679332972,0.0008410575101152062
Wrong 0.002647200832143426,0.0014281393960118294
Wrong 0.0003834426461253315,0.0002986533218063414,0.0004923242959193885,0.0008441125974059105,0.000421142322011292,0.00021846739400643855,0.0003033408138435334
Wrong 0.0024425850715488195,0.002138841664418578,0.006335411686450243,0.002855653641745448
Wrong 0.0030272791627794504,0.0023761726915836334,0.004404576029628515,0.004991090390831232,0.005230677779763937,0.0031478116288781166
Wrong 0.0010524141835048795,0.0005996744148433208,0.0008455351344309747,0.0004185927682556212
Correct 0.0005957221728749573,0.0003421045548748225,0.0006242620293051004,0.0006856636609882116,0.000770932761952281
Wrong 0.0008032384212128818,0.0007604947313666344,0.0014658418949693441,0.0020672015380114317,0.001597441267222166,0.0015603816136717796
Wrong 0.0008496840018779039,0.000773678591940552,0.0015028752386569977,0.000849683303385973
Wrong 0.0008433338371105492,0.0017440970987081528,0.0013060987694188952
Wrong 0.0016553346067667007,0.0032664232421666384,0.0023896992206573486,0.0029509193263947964,0.0027939067222177982
Wrong 0.0022044405341148376,0.0020229516085237265,0.0028304902371019125,0.0032325773499906063,0.0020071875769644976,0.0006723018595948815
Correct 0.0017353100702166557,0.0018044589087367058,0.00334478379227221,0.0033710876014083624
Wrong 0.0006801953422836959,0.0008941052947193384,0.0020305730868130922,0.0013847870286554098,0.0012707592686638236,0.0005909362807869911,0.0011752704158425331,0.00193761195987463,0.0012413572985678911,0.0018205057131126523
Wrong 0.0015010539209470153,0.002494232263416052,0.005533465649932623,0.0032530641183257103
Wrong 0.001870422624051571,0.0026794110890477896,0.0016505589010193944,0.001491223112680018
Wrong 0.0007453628932125866,0.0007811597897671163,0.0015655634924769402,0.0014479747042059898,0.0011818294879049063,0.0006375028751790524,0.0014939542161300778,0.0020260235760360956
Correct 0.0013722117291763425,0.0008004449773579836,0.0013936423929408193
Wrong 0.0010004566283896565,0.0007377078873105347,0.0017974068177863955,0.001335750101134181,0.0011973850196227431,0.0004952360759489238,0.000651023059617728,0.0011073756031692028,0.0003325200523249805,0.0007731968071311712,0.0010241999989375472,0.0012846044264733791
Wrong 0.0011653387919068336,0.0009737070649862289,0.005430576391518116,0.002160165924578905,0.001543854596093297,0.0004492646548897028
Correct 0.0002924818836618215,0.00034464854979887605,0.0011841049417853355,0.000826703617349267,0.00052553293062374
Wrong 0.0009506833157502115,0.002794407308101654
Wrong 0.0011416950728744268,0.0009765616268850863,0.0015242418739944696,0.0013140663504600525,0.001141680870205164
Wrong 0.0003027653438039124,0.001056803041137755,0.0008898295927792788,0.0007731301011517644,0.0003738794766832143,0.0001281952572753653,0.0003979878965765238
Correct 0.0017725616926327348,0.0011625094339251518,0.00366543373093009,0.002154878107830882
Correct 0.0019394169794395566,0.002197692636400461,0.0028886450454592705,0.00168498489074409
Wrong 0.00035509676672518253,0.00040240123053081334,0.0008996590040624142,0.0009652551962062716,0.0008321250788867474,0.00037797793629579246,0.0010937863262370229
Wrong 0.0007870331173762679,0.0013284520246088505,0.002641548402607441
Wrong 0.007435497362166643,0.004106293898075819,0.007206628564745188,0.013255198486149311,0.012355257757008076
Wrong 0.00030346590210683644,0.00032305228523910046,0.0004963994142599404,0.00041479369974695146
Wrong 0.0014030663296580315,0.0014704150380566716,0.0021901042200624943,0.0034998191986232996,0.0019632531329989433,0.0010426494991406798
Wrong 0.0008150523062795401,0.0011230100644752383
Correct 0.004872825928032398,0.005027546547353268,0.00760617246851325,0.007372335530817509
Correct 0.002576128114014864,0.0015996047295629978,0.002203354611992836,0.0016247208695858717
Correct 0.0011875786585733294,0.0023618945851922035,0.004696761257946491
Wrong 0.0003827554464805871,0.00024331215536221862,0.000720662297680974,0.0007150837336666882,0.0007206849986687303,0.0004509754362516105,0.00047265441389754415,0.0008625377668067813,0.00025498218019492924,0.0003378604887984693,0.0004653222276829183,0.0005031286273151636
Wrong 0.0006517786532640457,0.0010579628869891167,0.0026593063957989216
Wrong 0.0004926434485241771,0.00047751705278642476,0.001267740037292242,0.0009422004804946482
Wrong 0.00013852525444235653,0.00012131017865613103,0.00029552399064414203,0.0002450190077070147,0.0002978933334816247
Wrong 0.0008315810118801892,0.0007691213395446539,0.0025216371286660433,0.0011455414351075888,0.001018889481201768,0.0003632805310189724,0.0006682077655568719,0.0008714862633496523,0.0003867449995595962,0.0004452115099411458,0.0007935228059068322
Correct 0.0010643939021974802,0.0003323517448734492,0.0011507110903039575,0.001225047279149294,0.0009393912623636425,0.0002776272885967046
Wrong 0.0011210811790078878,0.001300529227592051,0.0023363595828413963,0.0017914631171151996
Wrong 0.0011111153289675713,0.001085431664250791,0.002370466710999608,0.0017344055231660604
Wrong 0.0010213948553428054,0.001474551623687148,0.0032205081079155207,0.004300208296626806
Wrong 0.000673690577968955,0.0010766254272311926,0.0013501886278390884
Wrong 0.023231852799654007,0.00968456082046032,0.015596733428537846,0.021485652774572372,0.013445809483528137,0.010553284548223019
Wrong 0.0009043777245096862,0.0013261954300105572,0.0017028143629431725,0.005627204664051533,0.0013470774283632636,0.0004407500382512808,0.0010168282315135002
Wrong 0.0018767132423818111,0.0016053280560299754,0.003046049503609538
Wrong 0.0002818185312207788,0.0004297905834391713,0.0007308003259822726
Wrong 0.001283281366340816,0.0014316203305497766,0.003328511258587241,0.002695550909265876,0.0022347013000398874,0.0009839078411459923,0.0030544744804501534,0.002891894429922104,0.0027595320716500282
Wrong 0.002015238394960761,0.0034549259580671787,0.0033224490471184254,0.004506018478423357,0.0036491346545517445
Wrong 0.00029790677945129573,0.0002979246200993657,0.0006765419384464622,0.0006980613106861711,0.0005878701922483742,0.0002978801785502583
Wrong 0.0009505909984000027,0.0012993186246603727,0.00172123231459409,0.002012377604842186,0.0014270226238295436,0.000711932429112494,0.0012398047838360071
Wrong 0.001387567725032568,0.0013448814861476421,0.0030069854110479355,0.003921959083527327,0.0033285946119576693
Wrong 0.0007042562356218696,0.00045118521666154265,0.001676207990385592,0.0012554716086015105,0.000785668205935508,0.0002757807669695467,0.0004691482172347605
Wrong 0.0009835432283580303,0.00047194620128721,0.0026113761123269796
Wrong 0.0007979482179507613,0.0007437961176037788,0.0013258435064926744,0.0017292711418122053,0.001107844989746809,0.00026936427457258105
Wrong 0.0009668927523307502,0.0008600106812082231,0.0011845910921692848,0.0008532949141226709
Wrong 9.311293251812458e-05,4.443367652129382e-05,0.000319583632517606
Wrong 0.00519056711345911,0.0032482247333973646,0.006068299990147352,0.013049084693193436
Wrong 0.0015783997951075435,0.002026718808338046,0.00442664185538888,0.004224003758281469,0.0030663262587040663,0.0014483894919976592,0.005175401456654072,0.004786378238350153
Correct 0.001367376884445548,0.0017974249785766006,0.0028275807853788137,0.0034916962031275034,0.002615195931866765,0.0010402117623016238
Wrong 0.0005804852116852999,0.0007571156602352858,0.0013183567207306623,0.0016027496894821525,0.000949622830376029,0.00042137529817409813,0.00103482895065099
Correct 0.0007004967192187905,0.0007754563703201711,0.0012101364554837346,0.001615920104086399,0.0012103446060791612,0.000441725947894156,0.0013930497225373983
Wrong 0.0015385858714580536,0.0016767436172813177,0.0026170017663389444,0.0037784266751259565
Correct 0.001484493026509881,0.0012797921663150191,0.0024093962274491787,0.0020934385247528553
Wrong 0.0005134516395628452,0.0002880596148315817,0.0008733115973882377,0.001352802268229425
Wrong 0.001183695625513792,0.0013000672915950418,0.0029990782495588064,0.0018768158042803407,0.0017769623082131147,0.000807192933280021
Wrong 0.001644849544391036,0.0009669735445640981,0.001533139031380415,0.0015212318394333124,0.0014515859074890614,0.0006146247615106404
Correct 0.0008396167540922761,0.0008011896279640496,0.0017361475620418787,0.001556348754093051,0.0010865278309211135,0.0007584691629745066
Correct 0.0017344752559438348,0.0008322326466441154,0.0017209416255354881,0.002445991151034832,0.002543468028306961,0.002707424107939005
Wrong 0.0014566826866939664,0.0022917017340660095,0.006735507398843765,0.0044173249043524265
Wrong 0.0004892023862339556,0.0008257314329966903,0.001554536516778171,0.001404556562192738
Correct 0.002896902384236455,0.002102958271279931,0.0029195407405495644,0.0032570359762758017,0.0020223765168339014,0.0007381752948276699
Wrong 0.000670757086481899,0.0006501392344944179,0.0011499192332848907,0.0011680489405989647,0.0008413291652686894,0.00039124200702644885,0.0011233094846829772
Wrong 0.0011297882301732898,0.0012122145853936672
Wrong 0.0010394023265689611,0.0008287027012556791,0.0014430475421249866,0.0013556344201788306,0.0013662795536220074,0.0007663961732760072,0.0013242375571280718
Wrong 0.002039750572293997,0.002518758410587907,0.0061370255425572395,0.004185221623629332,0.002518784487619996
Wrong 0.0009074246045202017,0.0018330479506403208,0.002028913237154484,0.00186188577208668,0.0013516044709831476
Wrong 0.0005766332033090293,0.0004894040757790208,0.001011954271234572,0.0012893225066363811,0.000988587038591504,0.00039014319190755486
Wrong 0.000543454079888761,0.0005477280355989933,0.0013449778780341148,0.0010232464410364628,0.0012537320144474506,0.0007784181507304311
Correct 0.002875277306884527,0.004777801688760519,0.00396075751632452
Correct 0.00075911806197837,0.0007357843569479883,0.0017927259905263782,0.001835287781432271,0.00141822244040668,0.0005820128717459738
Wrong 0.0019981837831437588,0.0011474802158772945,0.002177424496039748,0.0019518820336088538,0.0016308770282194018,0.000505203555803746,0.0006693146424368024,0.0019366585183888674
Wrong 0.004971610847860575,0.014727265574038029,0.005460113752633333,0.0038417528849095106,0.0017727292142808437,0.0006780981202609837,0.00039556497358717024,0.003580863121896982,0.0013591640163213015
Correct 0.00421462906524539,0.0026169451884925365,0.006132181733846664,0.006084521301090717,0.005327808670699596,0.003549035871401429
Wrong 0.002781165996566415,0.002252285135909915,0.007678781636059284,0.0027595083229243755
Wrong 0.0007923748344182968,0.0009191804565489292,0.0035233728121966124,0.0017579362029209733,0.0015393374487757683,0.00093360326718539
Wrong 0.0011547791073098779,0.0013189679011702538,0.001693212310783565,0.000949897279497236
Correct 0.0004369853704702109,0.000597297796048224,0.0010646942537277937,0.0010002285707741976,0.0007375414134003222
Wrong 0.000852987403050065,0.001406329683959484,0.0016962431836873293,0.0009817727841436863
Wrong 0.00033428383176214993,0.0004979126388207078,0.0008602091111242771,0.0013015314470976591,0.0015336275100708008
Wrong 0.0018027991754934192,0.0025624202098697424,0.004158812575042248
Wrong 0.0013744375901296735,0.0013426297809928656,0.0021121357567608356,0.0023379959166049957,0.0020472330506891012
Correct 0.0017532379133626819,0.0010717479744926095,0.0021818685345351696,0.003005720442160964,0.006616636179387569
Wrong 0.0014105008449405432,0.0013995434856042266,0.002894038101658225,0.002475470770150423,0.002052272204309702
Wrong 0.012874097563326359,0.006524289026856422,0.018878232687711716,0.015288276597857475,0.01481811236590147
Wrong 0.0006833268562331796,0.0009123967029154301,0.002088288776576519,0.0019314619712531567
Wrong 0.016060110181570053,0.012217944487929344,0.014969367533922195,0.024297917261719704,0.022648653015494347,0.021442612633109093,0.027319299057126045
Wrong 0.0003194788296241313,0.0005876244977116585,0.0012733665062114596,0.0011594651732593775,0.001007402315735817,0.0006503682234324515
Wrong 0.0014620448928326368,0.0011934243375435472
Correct 0.00048244031495414674,0.0003530128160491586,0.0005338923074305058,0.0007129401783458889,0.0006292068283073604
Wrong 0.0016805832274258137,0.0017205338226631284,0.0014150928473100066,0.0011282777413725853
Wrong 0.0031558179762214422,0.0020059903617948294,0.002873349701985717,0.004313469398766756,0.002273089485242963,0.001444805646315217,0.0023088688030838966
Wrong 0.0007292552618309855,0.0007292967638932168,0.0012307818979024887,0.0015804267022758722,0.001103344839066267,0.0006485791527666152,0.0014616833068430424,0.002211387502029538
Wrong 0.0006724176928400993,0.00045146807678975165,0.0007984809344634414,0.0009707340504974127,0.0009408931364305317,0.0005706477677449584
Wrong 0.00030733717721886933,0.0003931049141101539,0.0006738495430909097,0.0006531629478558898,0.0004559936642181128
Wrong 0.0011420983355492353,0.001701170695014298,0.0021841642446815968,0.0013776308624073863
Correct 0.0004406826919876039,0.0005441929679363966,0.0011429659789428115,0.0018265573307871819,0.001368059078231454
Wrong 0.0015872183721512556,0.0019755035173147917
Wrong 0.0014593793312087655,0.0011911484180018306,0.0015056644333526492,0.0016536845359951258,0.0010594106279313564,0.00040842415182851255
Wrong 0.0009102810872718692,0.0009032197413034737,0.0017959808465093374
Wrong 0.00029533388442359865,0.0002354916650801897,0.0004296348197385669,0.00036467271274887025,0.0005827794666402042,0.0003762039414141327
Wrong 0.0009324619313701987,0.0009926236234605312,0.004345240071415901,0.0022194129414856434,0.0014900806127116084
Wrong 0.00021140510216355324,0.00027147211949341,0.00028893546550534666,0.00037102444912306964,0.0003888401261065155,0.00012922004680149257,0.00030046977917663753,0.0005613238317891955
Wrong 0.00024874211521819234,0.000446914229542017,0.0007141060195863247,0.0016603745752945542,0.0014425868866965175,0.0015719736693426967
Wrong 0.001033822656609118,0.0010338410502299666,0.0015518753789365292,0.0015887387562543154,0.001369594712741673
Wrong 0.00031932126148603857,0.001106084673665464,0.0007717745611444116,0.0009682641830295324
Wrong 0.0021560615859925747,0.0017190079670399427,0.003313270630314946,0.004321434535086155,0.0022072247229516506,0.0011098126415163279,0.0026623900048434734
Wrong 0.0012116464786231518,0.0016691674245521426,0.0027517734561115503,0.002817163011059165
Wrong 0.0005762005457654595,0.0008318531909026206,0.0011369520798325539,0.0009955670684576035,0.0009207599796354771
Wrong 0.000796416075900197,0.000514247571118176
Wrong 0.006579387467354536,0.007936258800327778,0.024254821240901947,0.017199480906128883,0.014258894138038158,0.007282616570591927,0.02058502659201622,0.02502495050430298
Correct 0.0008667932124808431,0.0009669855935499072,0.0017646118067204952,0.0021621324121952057,0.002128622028976679
Wrong 0.0013203659327700734,0.0009004284511320293,0.0019665216095745564,0.0006903544417582452
Wrong 0.001684107119217515,0.0013961988734081388,0.002338062971830368,0.001619567978195846,0.001658015651628375,0.0011665045749396086
Wrong 0.0026294870767742395,0.0044036563485860825
Correct 0.0010591879254207015,0.0012384187430143356,0.0025011615362018347
Wrong 0.0020368678960949183,0.0023628927301615477,0.0026564821600914,0.0025748445186764
Wrong 0.0008845446282066405,0.0009868155466392636,0.0019169123843312263,0.0011627129279077053,0.0010102003579959273,0.0005666438955813646,0.0006943039479665458,0.0010101792868226767,0.00043790502240881324,0.0006033108220435679,0.0016655409708619118
Wrong 0.0015146424993872643,0.0018128094961866736,0.00349416839890182,0.004348644055426121,0.003012253437191248
Wrong 0.0009064978221431375,0.001774879521690309,0.0018311181338503957,0.0018892826046794653,0.0012198445620015264,0.00045225510257296264
Wrong 0.0007742286543361843,0.0012275901390239596,0.001857209368608892,0.0027022839058190584,0.0030621124897152185
Wrong 0.001546386512927711,0.0013753989478573203,0.0024709918070584536,0.0014190125511959195,0.0008811141015030444,0.00042939488776028156,0.0012425512541085482
Wrong 0.0005352292791940272,0.000606509973295033,0.0011067622108384967,0.0012839133851230145,0.0008354790043085814
Correct 0.0014572482323274016,0.0009707746794447303,0.0021703930106014013,0.0012860140996053815
Wrong 0.00922207161784172,0.006001059897243977
Wrong 0.013926870189607143,0.006682214792817831,0.009646768681704998,0.012386771850287914,0.020422473549842834,0.00864730030298233
Correct 0.0007866697269491851,0.0011809681309387088,0.001516222138889134,0.0013071255525574088,0.0011268362868577242
Wrong 0.0006997869350016117,0.001564729493111372,0.0010753516107797623,0.0011537423124536872,0.0008245541248470545
Wrong 0.0003125689399894327,0.00014768855180591345,0.0003981108602602035,0.000688054715283215,0.0005977851105853915
Wrong 0.0009573955903761089,0.0007456521852873266,0.001329145859926939,0.0020748418755829334,0.0018892063526436687,0.0011914422502741218
Correct 0.000984617043286562,0.0015858793631196022,0.002051978837698698
Wrong 0.008897557854652405,0.003511756658554077
Wrong 0.0013032484566792846,0.0017265324713662267,0.004766975063830614,0.002959934063255787
Correct 0.0015547610819339752,0.001950115547515452,0.0044636912643909454,0.0036432866472750902
Wrong 0.0014697331935167313,0.0013807006180286407,0.002767286729067564,0.002810919424518943,0.0023122215643525124,0.0009415271924808621
Wrong 0.004955886397510767,0.01074051670730114,0.0038595793303102255,0.004841038025915623,0.002322798827663064
Wrong 0.01541857048869133,0.011019154451787472,0.011457965709269047,0.02463880181312561,0.018891271203756332
Wrong 0.00036793111939914525,0.00048553667147643864,0.0006112855626270175,0.0008929679752327502,0.000653355848044157,0.0002347600384382531
Wrong 0.003910120110958815,0.0016686733579263091,0.0032415466848760843,0.002604690147563815,0.0024278718046844006,0.0012995169963687658
Wrong 0.0010044852970167994,0.002505699871107936,0.0019664831925183535,0.001394558814354241
Correct 0.0006536247092299163,0.0015079339500516653,0.0018186779925599694,0.0013622508849948645
Correct 0.002020425396040082,0.001388635253533721,0.0029396594036370516,0.003331129439175129,0.004378711339086294,0.001825277809984982,0.0028271290939301252,0.006573134567588568,0.007390597369521856
Wrong 0.038200899958610535,0.03451178967952728
Correct 0.00038594703073613346,0.00046920773456804454,0.0008629292133264244,0.0013576180208474398,0.0008234590641222894,0.0005748362164013088
Wrong 0.004582874942570925,0.004012914374470711,0.0065646120347082615,0.008561909198760986,0.007042874116450548,0.0033267829567193985
Wrong 0.0013120161602273583,0.0010709334164857864,0.003074142150580883
Wrong 0.0026183880399912596,0.0030853301286697388,0.005499554332345724
Wrong 0.0005118086119182408,0.0005845456034876406,0.0007988226134330034,0.0010020125191658735,0.0006030559306964278
Correct 0.0036246709059923887,0.0034319753758609295
Wrong 0.000917713507078588,0.0012841583229601383,0.0031043386552482843,0.0029164531733840704
Wrong 0.0014743993524461985,0.0016320673748850822,0.00317036802880466,0.003048950806260109,0.0016577488277107477,0.0009298680815845728
Wrong 0.0011225966736674309,0.0007898800540715456,0.0012819275725632906,0.0015105616766959429,0.0011856970377266407
Wrong 0.001653211540542543,0.002041458385065198,0.00664143031463027,0.004529150668531656,0.005213044583797455,0.0011185987386852503
Wrong 0.0003815135278273374,0.0005772228469140828,0.0010867408709600568,0.0005507614114321768,0.0005255573196336627,0.00020985478477086872,0.0005507657187990844,0.0007071790751069784
Wrong 0.0016768260393291712,0.002054527634754777,0.002478074748069048,0.0018416158854961395
Wrong 0.0013023285428062081,0.0008023453410714865,0.002097346121445298,0.0015344989951699972,0.0022678549867123365
Wrong 0.0005289145628921688,0.0006738723604939878,0.000920998805668205,0.000980446464382112,0.0007229491602629423
Wrong 0.0009044919279403985,0.0008835411281324923,0.0010409820824861526,0.0012362516717985272,0.0019755729008466005
Wrong 0.017308978363871574,0.024219652637839317,0.02680819481611252,0.012370199896395206
Wrong 0.000675348041113466,0.0006295159109868109,0.001222820021212101,0.0009303221595473588,0.0010378584265708923,0.000449853454483673,0.0008404772379435599,0.0010459518525749445
Correct 0.001229404122568667,0.0015181347262114286,0.0025821879971772432,0.0016414555720984936
Wrong 0.12271576374769211,0.07327686250209808,0.10015727579593658,0.11086411029100418,0.08434139937162399
Correct 0.0017121525015681982,0.0018513324903324246,0.003124507609754801,0.002147538121789694
Wrong 0.0003578504838515073,0.0005126652540639043,0.000500654976349324,0.0005414069164544344,0.0004350533417891711
Wrong 0.0006392260547727346,0.0007187301525846124,0.0016321351286023855,0.0010704691521823406,0.0007831969996914268
Correct 0.0011245619971305132,0.0011423112591728568,0.0024178465828299522,0.002534251194447279
Wrong 0.0008179991855286062,0.000799065048340708,0.0014696501893922687,0.0016141294036060572,0.0014023788971826434,0.0007805255008861423,0.001516345189884305,0.0017727523809298873,0.0020404853858053684
Wrong 0.003728943644091487,0.0020274159032851458,0.0036140538286417723,0.0032397261820733547
Correct 0.0006365948938764632,0.0007157758227549493,0.0013795157428830862,0.0015879382845014334,0.0018135037971660495
Correct 0.0016133448807522655,0.001237034215591848,0.0018860987620428205,0.0023657644633203745,0.0018139478052034974
Correct 0.0011519124964252114,0.0014676549471914768,0.0017700325697660446,0.0012850348139181733
Wrong 0.0015107484068721533,0.001176646095700562
Wrong 0.0005314751178957522,0.0004407198284752667,0.00040574156446382403
