grade confidence_levels
Correct 0.529106616973877,0.04863579198718071,0.015607844106853008,0.010203682817518711
Correct 0.5496430993080139,0.018398160114884377,0.004024451598525047,0.003056393936276436,0.008209728635847569,0.012114346027374268,0.004247763194143772,0.014595476910471916
Wrong 0.09810830652713776,0.1352929323911667,0.10139013826847076
Correct 0.025894273072481155,0.032732803374528885,0.011522924527525902,0.0046009402722120285,0.020273152738809586,0.012690374627709389,0.012435178272426128,0.01468384824693203,0.002129065105691552,0.008296630345284939,0.1686537265777588,0.036092620342969894
Correct 0.01777021586894989,0.00836217775940895,0.014379022642970085,0.0019025234505534172,0.007112402934581041,0.5736669898033142
Correct 0.005345670040696859,0.002543061040341854,0.19135093688964844,0.0005217285361140966,0.0026017404161393642
Correct 0.4461685121059418,0.0850171446800232
Correct 0.04475441947579384,0.03667561337351799,0.020742136985063553,0.021434960886836052,0.2804172933101654
Wrong 0.04583641514182091,0.2731229066848755,0.014763272367417812,0.016528110951185226,0.029971135780215263,0.022355034947395325,0.011601927690207958
Correct 0.03818270191550255,0.06784076988697052,0.1689160168170929,0.041320428252220154
Wrong 0.08244112133979797,0.05527909845113754,0.14361196756362915,0.16699400544166565
Correct 0.011708805337548256,0.3103945255279541,0.005537961609661579,0.004248462617397308,0.014404281973838806,0.04031723737716675,0.0470433235168457
Correct 0.09198244661092758,0.5855534672737122,0.03969951719045639
Wrong 0.03526066988706589,0.02289729379117489,0.044366318732500076,0.031203052029013634,0.0826786458492279
Correct 0.057255033403635025,0.5956822633743286,0.022272370755672455,0.04032041132450104
Correct 0.04199933260679245,0.03740812838077545,0.02325272187590599,0.021589715033769608,0.0797627791762352,0.13938277959823608
Correct 0.2453618049621582,0.131197988986969
Correct 0.055003032088279724,0.21703654527664185,0.23217234015464783,0.034075573086738586
Wrong 0.08713176846504211,0.09432319551706314,0.011350016109645367,0.16943146288394928
Wrong 0.062441494315862656,0.2767639756202698,0.17562925815582275
Correct 0.0193465668708086,0.014498947188258171,0.0033276586327701807,0.00805023591965437,0.015389949083328247,0.028174957260489464,0.01592026650905609,0.006365654990077019,0.00034850157680921257,0.0003936384164262563,0.0057618385180830956,0.020418258383870125
Wrong 0.18270467221736908,0.1455249935388565,0.20501697063446045
Wrong 0.07515725493431091,0.20000532269477844,0.19748669862747192,0.10646745562553406
Correct 0.3220316469669342,0.02111489325761795,0.05086486041545868,0.00685074832290411,0.08779879659414291
Wrong 0.02312603034079075,0.016493059694767,0.10585477203130722,0.00464725261554122,0.008104568347334862,0.11125132441520691,0.007747911848127842,0.026559676975011826,0.0027926689945161343,0.0023553206119686365,0.02820149064064026
Correct 0.09028200805187225,0.006999136880040169,0.00719059444963932,0.32596108317375183,0.009974264539778233,0.057385772466659546
Correct 0.1512075662612915,0.07392847537994385,0.1408723145723343,0.02475566789507866
Correct 0.36949869990348816,0.06507601588964462,0.03560374304652214,0.11699046939611435
Wrong 0.06382496654987335,0.03442463278770447,0.10563763976097107,0.22588364779949188
Correct 0.030161721631884575,0.5137245655059814,0.012333746999502182
Wrong 0.03984338045120239,0.02808554470539093,0.01018800213932991,0.01459736842662096,0.04976324364542961,0.04615987092256546
Wrong 0.004055831115692854,0.0025302027352154255,0.0051777963526546955,0.010599042288959026,0.0034405412152409554,0.011596880853176117,0.05430582910776138
Wrong 0.10167659819126129,0.06618776172399521,0.17605198919773102
Correct 0.015550128184258938,0.7143408060073853,0.01779264584183693
Correct 0.028840644285082817,0.011550926603376865,0.016126642003655434,0.010452024638652802,0.01718946546316147,0.0183709729462862,0.36733290553092957,0.01590832509100437,0.004392589908093214
Correct 0.271419882774353,0.07785644382238388,0.015330703929066658,0.013129876926541328,0.03018185868859291
Correct 0.672025740146637,0.0053911698050796986,0.0023704562336206436,0.0017187213525176048,0.003576774150133133,0.006439086049795151
Correct 0.023296430706977844,0.1669594943523407,0.016289444640278816,0.0559983067214489,0.035577528178691864,0.10686235874891281,0.01845278963446617
Wrong 0.03735515847802162,0.032924801111221313,0.033672645688056946,0.177107572555542,0.06490650027990341
Wrong 0.05171597748994827,0.017402656376361847,0.0337878093123436,0.01211274042725563,0.013629183173179626,0.014611620455980301,0.028266513720154762
Correct 0.1355193704366684,0.18628594279289246,0.09372465312480927
Wrong 0.05832786113023758,0.013570887967944145,0.014793099835515022,0.10932013392448425,0.0782766342163086,0.02073373645544052
Wrong 0.05191919207572937,0.2134631872177124,0.02183809131383896,0.11748349666595459
Wrong 0.03388351947069168,0.026937752962112427,0.041821956634521484
Correct 0.36252468824386597,0.044837646186351776,0.01998508721590042,0.05614302307367325
Correct 0.26682519912719727,0.07259818911552429,0.009522385895252228,0.009713202714920044,0.006332891993224621,0.017256978899240494,0.007897955365478992,0.005112198181450367
Correct 0.01901407167315483,0.00622551329433918,0.0067770350724458694,0.557719349861145,0.01378319226205349,0.007081569638103247
Correct 0.07655461877584457,0.045985788106918335,0.03259306401014328,0.04181095212697983,0.040845856070518494,0.048999521881341934,0.028991680592298508
Correct 0.01894359663128853,0.0720735639333725,0.008068108931183815,0.15674668550491333,0.012930384837090969,0.009496204555034637,0.010770498774945736
Correct 0.014081429690122604,0.48180633783340454,0.004916173405945301,0.012937825173139572
Correct 0.08562310039997101,0.0680520236492157,0.142881840467453,0.04182339459657669
Correct 0.011763026937842369,0.1719990074634552,0.002534150145947933,0.004127474967390299
Correct 0.039466049522161484,0.017992692068219185,0.007949542254209518,0.009221097454428673,0.05315551906824112,0.2947922945022583
Correct 0.05448099225759506,0.032370101660490036,0.012311698868870735,0.18228602409362793,0.04731214419007301,0.06829860061407089
Wrong 0.09820662438869476,0.054016511887311935,0.10236787050962448,0.02120000496506691,0.036818064749240875,0.1800818145275116
Correct 0.027660613879561424,0.004877607338130474,0.0018847405444830656,0.0017731820698827505,0.008084835484623909,0.3873993754386902
Correct 0.019778193905949593,0.1974409520626068,0.04282977432012558,0.07808209955692291
Correct 0.3144015073776245,0.0176333449780941,0.0059949858114123344,0.004396968521177769
Correct 0.0449947789311409,0.06709782034158707,0.01911790668964386,0.24481336772441864,0.03720167651772499,0.047828309237957
Correct 0.023872636258602142,0.41511809825897217,0.01488429307937622,0.017179490998387337,0.03555137291550636,0.037196580320596695,0.0495283342897892
Correct 0.6282982230186462,0.036752816289663315
Correct 0.13283301889896393,0.10538555681705475,0.02568971738219261,0.02211553044617176,0.04758952558040619,0.06146415323019028,0.08577992767095566
Wrong 0.014882318675518036,0.07061763107776642,0.01760634034872055,0.09945055842399597,0.23809468746185303
Wrong 0.023812949657440186,0.042307447642087936,0.2754790484905243,0.031772106885910034,0.06640371680259705
Correct 0.039779938757419586,0.008298262022435665,0.3069600760936737,0.005843249149620533,0.026992950588464737,0.025343041867017746
Wrong 0.04720568284392357,0.09602132439613342,0.02501533180475235,0.016969814896583557,0.2011764496564865,0.08770737051963806
Correct 0.03595052659511566,0.4304848313331604,0.032015345990657806
Wrong 0.021267037838697433,0.020890913903713226,0.04729686304926872,0.02999083139002323,0.0707094669342041,0.06630253791809082
Correct 0.029118377715349197,0.027240227907896042,0.009475682862102985,0.012168695218861103,0.04341805353760719,0.1750936657190323,0.01477573998272419,0.03856411948800087
Wrong 0.008585195988416672,0.026344547048211098,0.04676378145813942,0.0716242790222168,0.011315170675516129,0.009955115616321564,0.007166360504925251,0.018962854519486427,0.012635760009288788
Correct 0.030477231368422508,0.007033987902104855,0.1755008101463318,0.002250061137601733,0.00476059690117836,0.002551645040512085
Wrong 0.10029706358909607,0.06666596978902817,0.025158528238534927,0.08952751755714417
Correct 0.021204663440585136,0.38944658637046814,0.005160564556717873,0.005621833726763725,0.00776815228164196,0.00438342709094286
Correct 0.2104821503162384,0.11921539902687073,0.17051929235458374,0.04467826336622238
Correct 0.05441991239786148,0.017845436930656433,0.39162400364875793,0.012350876815617085,0.058985017240047455
Wrong 0.038365233689546585,0.06274904310703278,0.05748619884252548,0.034517861902713776
Correct 0.03807565197348595,0.016514994204044342,0.02309393510222435,0.20262767374515533,0.11515955626964569
Wrong 0.11006218940019608,0.14722271263599396,0.117958202958107
Wrong 0.023120291531085968,0.1916692554950714,0.010104628279805183,0.011293752118945122,0.04095788300037384
Correct 0.03427702561020851,0.013893229886889458,0.0081719309091568,0.008492523804306984,0.23216938972473145
Correct 0.02667148783802986,0.013615235686302185,0.007478263694792986,0.006731054745614529,0.6118730306625366
Correct 0.02603769674897194,0.05612325668334961,0.029031623154878616,0.019002974033355713,0.049365319311618805
Correct 0.07486487925052643,0.32503336668014526,0.012027277611196041,0.038778290152549744
Correct 0.03324439749121666,0.006863106973469257,0.005946923978626728,0.0030056473333388567,0.013507232069969177,0.055525049567222595,0.03901641070842743
Wrong 0.021721206605434418,0.03228426352143288,0.04509315639734268,0.0573248565196991,0.052801646292209625,0.15187178552150726
Correct 0.15459594130516052,0.4424680173397064
Correct 0.033505879342556,0.027312088757753372,0.04083894193172455,0.14230658113956451,0.07955165207386017
Correct 0.7015162706375122,0.018618149682879448,0.010345789603888988,0.0052794660441577435
Correct 0.049475282430648804,0.010794577188789845,0.004335823468863964,0.015074764378368855,0.01673804596066475,0.017352934926748276,0.27906569838523865
Wrong 0.03908002749085426,0.013075549155473709,0.014761633239686489,0.009578026831150055,0.04770612716674805,0.03391127660870552,0.07823939621448517,0.035895418375730515
Correct 0.029706962406635284,0.020811118185520172,0.1759398728609085,0.04459332674741745,0.01879771053791046,0.04395957291126251
Correct 0.3592137098312378,0.04042642191052437,0.026373907923698425,0.05205339193344116,0.09307876229286194
Wrong 0.23485641181468964,0.3593294620513916,0.04492446035146713,0.08496871590614319
Correct 0.01605866104364395,0.007600115612149239,0.010578331537544727,0.4380170702934265,0.010674277320504189
Wrong 0.05609236657619476,0.4395005404949188
Wrong 0.03698882460594177,0.023989837616682053,0.013074100948870182,0.08694203943014145,0.015140733681619167,0.05092281475663185
Wrong 0.10454989969730377,0.08085651695728302,0.19452473521232605
Wrong 0.049608856439590454,0.04154755920171738,0.03205301985144615,0.018345721065998077,0.22119954228401184,0.13747887313365936
Correct 0.12345480918884277,0.028700340539216995,0.018854249268770218,0.31612077355384827,0.019651662558317184
Correct 0.0370018407702446,0.10972130298614502,0.01022421009838581,0.005276434123516083,0.019058477133512497,0.01098056323826313,0.007872088812291622,0.05648430809378624
Wrong 0.02402927726507187,0.10165061801671982,0.013284027576446533,0.011228634044528008,0.06443102657794952,0.19262680411338806
Correct 0.050863116979599,0.025629036128520966,0.2295500636100769,0.012815747410058975,0.058877646923065186
Correct 0.01904071681201458,0.028375528752803802,0.004944320768117905,0.5446404814720154
Correct 0.020319418981671333,0.010932075791060925,0.18635225296020508,0.012842247262597084,0.007375700399279594,0.004610864445567131,0.011086062528192997
Correct 0.4685993790626526,0.04412002116441727,0.02057475782930851,0.01708221435546875
Wrong 0.015016836114227772,0.040988512337207794,0.01702454313635826,0.032284900546073914,0.04040512070059776
Correct 0.09995698928833008,0.12561362981796265
Wrong 0.020922068506479263,0.0800136998295784,0.03846711292862892,0.008230973035097122,0.010902751237154007,0.36417263746261597,0.015491548925638199,0.01655793935060501
Wrong 0.0861092358827591,0.0171726793050766,0.009901702404022217,0.1660040318965912,0.19166173040866852
Wrong 0.06541860103607178,0.07006475329399109,0.04766891151666641,0.03045448660850525
Wrong 0.07820914685726166,0.0482347197830677,0.03589095547795296,0.020391173660755157,0.017796246334910393,0.12467561662197113
Correct 0.5622513294219971,0.0865195021033287
Wrong 0.13638752698898315,0.16164341568946838,0.11799292266368866
Wrong 0.07529240101575851,0.08599813282489777,0.023589778691530228,0.050078101456165314
Correct 0.03529153764247894,0.0584099143743515,0.018869249150156975,0.008218059316277504,0.08043381571769714,0.02033102884888649,0.008618475869297981,0.023542381823062897,0.009230993688106537,0.0056549422442913055,0.08479470014572144
Wrong 0.020280802622437477,0.3319889307022095,0.1925560086965561,0.036393579095602036,0.042195722460746765
Wrong 0.03791521117091179,0.15056759119033813,0.01736752688884735,0.012975833378732204,0.08010099083185196,0.2607240676879883
Wrong 0.06025146692991257,0.04032246023416519,0.027801284566521645,0.030520431697368622,0.30597591400146484
Wrong 0.01641841046512127,0.03950042277574539,0.022887809202075005,0.06987139582633972,0.01259441114962101,0.039314813911914825,0.030782900750637054
Wrong 0.010950163006782532,0.008775007911026478,0.14177241921424866,0.22382958233356476,0.03241666406393051
Correct 0.04019910469651222,0.01512951124459505,0.5127443075180054,0.012401518411934376
Correct 0.19702205061912537,0.41840362548828125
Correct 0.04057364910840988,0.03140152245759964,0.012316140346229076,0.15270563960075378,0.08695095777511597,0.0993114560842514
Correct 0.0555979423224926,0.03558797761797905,0.21955415606498718,0.04996052011847496,0.05908183008432388
Wrong 0.006216840352863073,0.008166024461388588,0.00393513822928071,0.008275865577161312,0.00729014165699482
Correct 0.04857773333787918,0.013802566565573215,0.015496860258281231,0.06338129192590714,0.0919322818517685
Wrong 0.04216388240456581,0.027128279209136963,0.01388176716864109,0.03050144389271736,0.08875024318695068,0.2289559543132782
Wrong 0.11603113263845444,0.24212723970413208,0.09809903800487518
Wrong 0.14348986744880676,0.12437854707241058
Wrong 0.0397537499666214,0.02877814508974552,0.05738215893507004,0.06793928891420364
Correct 0.051754534244537354,0.027297068387269974,0.22123152017593384,0.05297068879008293
Correct 0.02364976331591606,0.003908336162567139,0.0018207280663773417,0.0021086435299366713,0.013814357109367847,0.281990647315979
Correct 0.04338563606142998,0.020599639043211937,0.004981230013072491,0.0018857726827263832,0.0085182199254632
Correct 0.1077493354678154,0.06303010135889053,0.02481641247868538,0.10306680202484131,0.25026386976242065
Correct 0.030627083033323288,0.02644074335694313,0.007098120171576738,0.031942546367645264,0.044985346496105194,0.15372851490974426
Wrong 0.07592751830816269,0.035936206579208374,0.019701838493347168,0.012483177706599236,0.13541708886623383,0.049925945699214935
Wrong 0.06404627859592438,0.30196601152420044,0.04119397699832916,0.05380038172006607
Correct 0.056842051446437836,0.04238457977771759,0.3099614083766937,0.007042168639600277
Correct 0.0278383307158947,0.004203724674880505,0.006063268519937992,0.005969988647848368,0.012875659391283989,0.0033951732330024242,0.0045994482934474945,0.011024931445717812,0.08220259100198746
Correct 0.04352882504463196,0.4332932233810425
Correct 0.07094582915306091,0.04627661779522896,0.015395114198327065,0.19904537498950958,0.0532849058508873,0.06775450706481934
Correct 0.08934522420167923,0.04069449380040169,0.0169596578925848,0.01976046711206436,0.07051277160644531,0.068778395652771
Wrong 0.14100182056427002,0.1386355310678482,0.21396638453006744
Correct 0.45274874567985535,0.03913739323616028,0.032576777040958405
Correct 0.06779006123542786,0.015507115051150322,0.17439863085746765,0.007645112928003073,0.02436295710504055
Correct 0.16860412061214447,0.15166953206062317
Wrong 0.10398444533348083,0.0468822717666626,0.09186726063489914,0.12441151589155197
Wrong 0.03717346861958504,0.0660032331943512,0.024257782846689224,0.01697016879916191,0.06394852697849274,0.05382378399372101
Correct 0.02455327659845352,0.08512724936008453,0.011559350416064262,0.00698764668777585,0.1832752525806427
Correct 0.01569724828004837,0.01202753558754921,0.024767881259322166,0.007384362630546093,0.2380017787218094,0.27669528126716614
Correct 0.08721457421779633,0.01955496147274971,0.020288553088903427,0.008897833526134491,0.010387624613940716,0.018937237560749054,0.007554507348686457,0.009400520473718643
Correct 0.07951603084802628,0.047594375908374786,0.019243672490119934,0.4649977684020996
Wrong 0.04187575727701187,0.07935042679309845,0.13994312286376953,0.01963542401790619,0.09525806456804276
Wrong 0.008477751165628433,0.26946771144866943,0.015599789097905159,0.01824728026986122,0.08131040632724762
Correct 0.7423385977745056,0.02865264192223549,0.017389239743351936,0.013108431361615658,0.028748657554388046
Correct 0.018045296892523766,0.7554070353507996,0.002802218310534954,0.001488309702835977
Correct 0.010901134461164474,0.006532129365950823,0.0031276787631213665,0.0033006498124450445,0.008934463374316692,0.2889852523803711,0.007704482413828373,0.0077658360823988914
Correct 0.037957802414894104,0.13188432157039642,0.17650775611400604,0.018518898636102676
Wrong 0.039641883224248886,0.10961637645959854,0.016171447932720184,0.005258866585791111,0.33938515186309814
Correct 0.08128464967012405,0.029315520077943802,0.5379314422607422,0.02016592212021351
Correct 0.013655399903655052,0.5385231375694275,0.012321313843131065,0.01237834058701992,0.04844836890697479
Wrong 0.06848914921283722,0.03532557934522629,0.03513702005147934,0.00529063306748867,0.24587222933769226
Correct 0.0855257511138916,0.06960168480873108,0.06385746598243713,0.13028116524219513
Wrong 0.037084728479385376,0.02353692799806595,0.01804494671523571,0.04223797470331192,0.027004670351743698,0.025501511991024017,0.06194934993982315,0.07672643661499023,0.010432157665491104
Correct 0.015303795225918293,0.0050101871602237225,0.005020237527787685,0.3219970762729645
Correct 0.013407671824097633,0.007648224011063576,0.00305325910449028,0.0037211072631180286,0.5340387225151062
Wrong 0.14759168028831482,0.02275240421295166,0.011809324845671654,0.14399121701717377,0.031441450119018555
Wrong 0.01902918890118599,0.46344828605651855,0.01973762735724449,0.00959247536957264
Correct 0.11745038628578186,0.38062578439712524
Correct 0.06146661937236786,0.5542375445365906,0.061337605118751526
Wrong 0.01334413606673479,0.042816780507564545,0.0073384554125368595,0.013056878931820393,0.014294937252998352,0.0710534155368805,0.00962756760418415,0.1719716489315033,0.02117406576871872,0.060741033405065536
Correct 0.06521037966012955,0.02012389339506626,0.006349909119307995,0.006897524930536747,0.20669695734977722,0.02601728029549122,0.015688827261328697
Correct 0.10489432513713837,0.205591082572937,0.06722264736890793,0.14555300772190094
Wrong 0.14416591823101044,0.12129941582679749,0.27449846267700195
Wrong 0.027044374495744705,0.08891350030899048,0.08939812332391739,0.04042229801416397
Correct 0.11830025166273117,0.2741086483001709
Wrong 0.03805796429514885,0.05648785084486008,0.01605715975165367,0.07235866785049438
Wrong 0.07642821967601776,0.0339236781001091,0.01776854507625103,0.06619611382484436,0.035045076161623,0.05269726365804672
Correct 0.011408641003072262,0.01675248146057129,0.019155826419591904,0.006370688788592815,0.01591603457927704
Wrong 0.03412647172808647,0.14615757763385773,0.07867556810379028,0.10420957207679749,0.02912866324186325,0.03278172016143799
Wrong 0.032916825264692307,0.08771171420812607,0.04360605403780937,0.028168510645627975,0.1453995704650879
Wrong 0.06530512869358063,0.021762270480394363,0.030480455607175827,0.08481825143098831
Correct 0.12058068066835403,0.06829322874546051,0.04128922522068024,0.013397622853517532,0.08575665950775146
Wrong 0.046819403767585754,0.029115447774529457,0.03348859027028084,0.0096181221306324,0.021465778350830078,0.011092203669250011,0.016826072707772255,0.31651946902275085
Wrong 0.018644321709871292,0.011052046902477741,0.05229858681559563,0.05534568801522255,0.010494672693312168,0.012619441375136375
Correct 0.10542407631874084,0.6055789589881897
Correct 0.3083136975765228,0.03284014016389847,0.01401529461145401,0.07766751945018768,0.013282353058457375,0.007627858780324459,0.02118774503469467
Wrong 0.06456584483385086,0.08153022080659866,0.04457895830273628,0.08464356511831284
Wrong 0.02404026687145233,0.12199829518795013,0.02794015407562256,0.036187365651130676,0.07029616832733154
Wrong 0.023600220680236816,0.06363781541585922,0.015534503385424614,0.02510993182659149,0.051883865147829056
