grade confidence_levels
Wrong 23.78126335144043,11.697847366333008,10.671963691711426,4.887270450592041
Correct 6.1449480056762695,24.87518310546875,7.902418613433838,5.851717948913574
Wrong 25.046886444091797,5.090656280517578,8.328487396240234,5.734888076782227
Wrong 10.695375442504883,4.213898658752441,24.765628814697266
Correct 7.261981964111328,21.938220977783203,14.281298637390137,5.969316005706787,5.270017147064209,4.164841175079346
Wrong 6.043076038360596,8.985108375549316,7.390722751617432,11.523466110229492,25.9375057220459,5.797293663024902,7.1838836669921875
Correct 25.3125057220459,3.857173204421997,4.1955718994140625
Wrong 15.460951805114746,3.86373233795166,22.640634536743164
Correct 4.661402702331543,9.710390090942383,19.093822479248047,6.977078914642334,6.856345176696777,5.213201999664307,12.820758819580078,7.676242351531982,11.016146659851074
Wrong 8.58615493774414,2.1543619632720947,21.453142166137695,20.42188835144043,4.051232814788818
Correct 4.601874828338623,1.227869987487793,26.546878814697266,9.48439884185791,4.566674709320068,4.504200458526611
Correct 6.035695552825928,2.807178020477295,10.703207015991211,23.875015258789062,4.840358257293701,2.671260118484497,8.00045108795166
Wrong 26.500001907348633,3.265549659729004,4.445517063140869,4.211097717285156,2.918257236480713
Wrong 14.734516143798828,5.036188125610352,13.656539916992188,12.758273124694824,15.172097206115723,4.460646152496338,10.55535888671875
Wrong 5.273598670959473,3.2820396423339844,24.95313262939453
Wrong 21.593767166137695,3.3075995445251465,4.750474452972412,21.875011444091797,4.235087871551514,3.2999982833862305
Wrong 15.656309127807617,3.564922571182251,9.492301940917969,18.95316505432129
Wrong 5.348273277282715,20.922868728637695,19.156291961669922
Wrong 21.703187942504883,13.84234619140625,11.601637840270996,4.094885349273682
Wrong 5.024076461791992,0.7276481986045837,2.9062061309814453,4.699708461761475,9.125194549560547,5.231324672698975,11.539214134216309,23.031633377075195
Wrong 6.109746932983398,16.32965087890625,13.734419822692871,20.43752098083496,10.468866348266602,11.765753746032715
Wrong 5.172377586364746,4.30674934387207,23.750019073486328,18.34376335144043,6.746345520019531,3.9812798500061035,4.978053092956543
Wrong 5.082630157470703,8.837308883666992,11.70318603515625,24.437517166137695,4.063162803649902,2.8667068481445312,11.281583786010742
Correct 6.1411566734313965,24.14119529724121,13.742226600646973,6.875179290771484
Correct 6.5785346031188965,4.502894878387451,23.109407424926758,10.226643562316895
Wrong 5.453354358673096,5.876321792602539,5.789227485656738,26.203128814697266
Wrong 7.633260250091553,21.25054931640625,14.9219331741333,6.098473072052002,6.649143695831299,6.234751224517822
Correct 5.664605140686035,4.843059062957764,22.046899795532227,18.390653610229492,5.8794426918029785,4.731012344360352
Wrong 6.269946098327637,3.169358968734741,24.218759536743164,7.039210796356201,5.88705587387085,3.902974843978882
Correct 6.382939338684082,3.016016721725464,6.718936443328857,7.925868034362793,24.20313262939453,7.976805686950684
Wrong 24.906251907348633,2.5152859687805176,18.671884536743164,7.886807441711426
Wrong 5.605754375457764,7.325860977172852,13.820338249206543,26.3437557220459
Wrong 9.227641105651855,3.460024356842041,11.672342300415039,15.383047103881836,19.40654182434082,6.420346260070801
Correct 14.265706062316895,8.129559516906738,16.296926498413086,16.26568031311035,10.539468765258789,6.812900543212891,10.219797134399414
Correct 26.968751907348633,3.4978134632110596
Wrong 11.961163520812988,4.263709545135498,8.54726791381836,15.937560081481934,8.805126190185547,18.828163146972656,13.891218185424805
Correct 6.617300033569336,2.289726495742798,6.488344669342041,27.250003814697266,7.9337158203125
Wrong 5.566744327545166,3.621511936187744,4.7073564529418945,26.531259536743164,15.195341110229492
Wrong 4.082569599151611,3.7374558448791504,24.671884536743164,9.007855415344238,10.492264747619629,6.593925476074219
Wrong 13.234569549560547,10.728870391845703,16.78131103515625,17.656309127807617,10.88317584991455,13.718891143798828
Wrong 5.32438850402832,4.795360088348389,25.406251907348633
Wrong 13.000039100646973,4.050837516784668,12.632858276367188,23.046886444091797,7.871389865875244,11.875062942504883
Wrong 8.117756843566895,7.62878942489624,8.531574249267578,10.539201736450195,22.65631866455078,11.258105278015137,10.696359634399414,8.719285011291504
Wrong 4.855879783630371,-0.4529595375061035,2.3882267475128174,2.2317256927490234,10.851667404174805,24.71877098083496,4.926167964935303,6.211454391479492,9.12527084350586
Correct 27.546876907348633,2.573942184448242,3.4027175903320312,3.5082321166992188,2.828418731689453,3.7640602588653564
Correct 20.26565170288086,4.553655624389648,15.968775749206543,20.281265258789062
Wrong 7.0784912109375,3.283656120300293,5.179902076721191,27.0468807220459,6.109615325927734,3.825228691101074
Correct 5.965033531188965,1.8972891569137573,6.5899128913879395,28.906251907348633
Wrong 25.2187557220459,3.0482418537139893,4.16433048248291,4.562695026397705,3.922071695327759
Wrong 24.640636444091797,5.942391872406006,14.476619720458984,5.234615802764893
Wrong 19.3438777923584,2.441905975341797,13.875093460083008,19.37504005432129,8.656534194946289
Correct 11.523472785949707,2.747471332550049,24.78125762939453
Wrong 5.781360149383545,3.0109777450561523,4.523890495300293,5.883033275604248,26.28125762939453
Correct 6.168033599853516,2.491910696029663,5.0471510887146,6.629035949707031,27.218751907348633
Wrong 7.391017913818359,24.51575469970703,6.300939559936523,7.097766876220703,4.47294807434082
Wrong 12.07825756072998,3.9861197471618652,8.086615562438965,18.76572608947754,10.35986042022705
Wrong 7.422052383422852,5.137351989746094,22.656265258789062,15.601582527160645
Wrong 5.566784858703613,1.194373369216919,2.8757569789886475,5.285308837890625,3.4500112533569336,7.789196968078613,24.21877670288086
Wrong 5.5472731590271,5.44309139251709,6.828363418579102,5.687633991241455,7.578319072723389,26.468765258789062
Correct 18.062559127807617,13.309001922607422
Wrong 6.508203506469727,21.610021591186523,14.656289100646973,9.828211784362793,10.148518562316895
Correct 6.726701259613037,3.4980125427246094,8.179731369018555,26.859378814697266
Correct 5.1759352684021,0.7847849130630493,3.47737193107605,4.984796524047852,27.7031307220459,6.164466857910156,6.285755157470703
Wrong 8.189441680908203,3.349008083343506,9.634462356567383,10.414936065673828,3.524076461791992,2.3211429119110107,13.797688484191895,11.705194473266602
Wrong 5.492544174194336,0.9400313496589661,3.412501335144043,11.703160285949707,7.738454818725586,25.406267166137695
Correct 5.758117198944092,2.3280365467071533,13.335952758789062,26.6562557220459,6.816666126251221
Wrong 16.35941505432129,17.48639678955078,6.731126308441162,13.031426429748535
Wrong 6.37132453918457,2.7058393955230713,6.050952911376953,24.750017166137695,11.211050033569336
Correct 27.796878814697266,4.05393123626709
Wrong 19.171958923339844,3.4052202701568604,7.906764984130859,6.648921966552734,18.04692268371582,6.814294338226318
Wrong 25.750003814697266,4.429741859436035,4.430041313171387
Wrong 15.765769004821777,12.177740097045898,10.664970397949219,7.458022594451904,2.73104190826416,2.279061794281006
Wrong 11.875151634216309,6.577792167663574,22.703147888183594,7.01986026763916,5.1995062828063965
Wrong 4.961440563201904,1.1063064336776733,4.524214267730713,6.133160591125488,24.828170776367188,8.461252212524414,11.523587226867676,7.332735061645508
Wrong 20.82815933227539,4.176304817199707,15.00005054473877,6.129199028015137,11.968867301940918,11.703248977661133
Wrong 16.843774795532227,23.92209243774414,7.504082202911377,6.0938849449157715,6.312662124633789
Correct 25.01563262939453,7.224945545196533,4.653012275695801,3.7292680740356445
Wrong 4.867527961730957,2.39384126663208,23.7812557220459,6.757913112640381,5.777455806732178,5.035495281219482,4.988996982574463
Wrong 25.468753814697266,3.4787914752960205,5.566529273986816,5.531363010406494
Wrong 20.859477996826172,4.699556827545166,13.461141586303711,7.727051258087158,6.227239608764648
Wrong 18.218791961669922,19.923486709594727
Wrong 25.218761444091797,3.6701104640960693,3.463712215423584,4.586242198944092,4.098006248474121,3.1478984355926514,5.65281867980957,5.465268611907959
Correct 26.4531307220459,7.852862358093262,4.679983615875244,13.882828712463379,4.554836273193359
Wrong 26.875001907348633,2.688723564147949,2.9655282497406006,3.957310914993286
Wrong 26.984378814697266,2.613609790802002,3.0690054893493652,4.2892632484436035,2.957304000854492,3.9770474433898926
Wrong 16.07817840576172,23.313411712646484
Correct 23.656265258789062,4.0473952293396,13.22661304473877
Wrong 18.531280517578125,18.719858169555664,6.864112377166748,3.8971452713012695
Wrong 15.632864952087402,16.45425033569336,8.211283683776855,9.125238418579102,12.531301498413086,4.462179660797119,6.852912425994873,4.770756721496582,12.679923057556152,9.774212837219238,8.000510215759277
Wrong 9.445422172546387,4.316139221191406,25.078136444091797,8.593785285949707,3.392918109893799
Wrong 17.062528610229492,11.255548477172852,20.21877670288086,10.976644515991211,14.804776191711426,5.656818389892578
Wrong 24.171903610229492,7.6938605308532715,7.371645450592041,6.398735523223877,4.8326802253723145
Wrong 25.79688835144043,0.18404248356819153,1.8884539604187012,2.979860305786133,6.594114780426025,9.836045265197754,7.828726768493652
Correct 16.70315170288086,18.938688278198242,18.62502098083496,5.675995349884033,4.5554046630859375
Wrong 26.765626907348633,2.647895097732544,3.107907295227051,5.246281623840332
Wrong 26.4687557220459,4.28892183303833
Wrong 8.351713180541992,1.6600232124328613,6.687868118286133,6.566533088684082,20.171924591064453,21.906286239624023
Wrong 6.28227424621582,20.863615036010742,9.523775100708008,5.431323528289795,6.169003963470459
Correct 20.906343460083008,1.87130606174469,3.8306589126586914,4.992687702178955,13.7656831741333
Wrong 18.906309127807617,2.4105663299560547,14.609434127807617,20.046899795532227,5.633491516113281
Wrong 5.539336204528809,7.7331438064575195,23.28126335144043,7.332154273986816,15.789106369018555,4.402785778045654
Correct 6.777495384216309,15.579072952270508,24.00001335144043
Correct 24.437511444091797,9.962502479553223
Wrong 4.648707866668701,1.6578593254089355,24.640642166137695,9.000024795532227
Wrong 4.922143936157227,2.535733938217163,25.64063262939453,7.914134979248047
Wrong 7.590075969696045,1.4779255390167236,20.84377098083496,4.937787055969238,17.531291961669922,5.1098952293396
Wrong 6.660318374633789,11.242756843566895,21.48438262939453,14.218764305114746,20.187532424926758
Wrong 7.105608940124512,1.648999571800232,4.484892845153809,6.0861029624938965,25.781269073486328
Wrong 6.769790172576904,24.422231674194336,9.554781913757324,6.675974369049072,8.984457015991211,5.07068395614624
Wrong 26.421878814697266,2.8621671199798584,2.1142640113830566,4.074505805969238,1.9409772157669067,2.8014349937438965
Wrong 5.664190292358398,2.88130784034729,7.851598739624023,27.203128814697266
Correct 15.601582527160645,3.3742129802703857,4.340236663818359,25.7500057220459
Wrong 5.871329307556152,1.4439724683761597,4.836468696594238,4.746608257293701,24.40626335144043,5.754612922668457,6.336375713348389,13.492314338684082,17.18752670288086
Wrong 25.500015258789062,12.07962417602539
Wrong 6.375240802764893,3.879941701889038,6.008223533630371,8.461016654968262,24.578142166137695,9.484506607055664
Wrong 5.812747955322266,3.855923652648926,6.500084400177002,26.406253814697266,9.734476089477539,4.211377143859863
Wrong 6.914511680603027,20.063888549804688,20.17190170288086
Wrong 4.738570213317871,3.0210084915161133,25.562517166137695
Correct 7.99636697769165,3.659515619277954,20.90629768371582,8.484671592712402,3.4328205585479736
Wrong 26.765626907348633,3.688079833984375
Wrong 24.234390258789062,8.090846061706543,9.812567710876465,4.246694087982178
Wrong 5.332586288452148,2.658412456512451,23.031259536743164,9.273536682128906,5.023747444152832,4.895265579223633
Correct 5.051036357879639,3.9457125663757324,24.109384536743164,5.879167556762695,5.133156776428223
Wrong 4.985045909881592,12.414742469787598,6.1995530128479,16.812530517578125,4.598168849945068,3.1831657886505127
Wrong 7.394988059997559,20.486011505126953,8.945625305175781,5.071220397949219,3.748901605606079,7.03957986831665,5.43989896774292,4.4271559715271
Wrong 25.718751907348633,4.325659275054932,5.796994209289551,5.722751617431641
Wrong 5.711344242095947,19.156761169433594,5.1606926918029785,20.546897888183594,3.8873558044433594
Wrong 13.359406471252441,4.447820663452148,9.773482322692871,26.687503814697266,9.062596321105957
Wrong 6.48834228515625,2.746947765350342,7.726637363433838,7.418063640594482,27.015626907348633
Wrong 5.7423505783081055,4.239573955535889,11.093761444091797,26.359376907348633
Correct 6.980654239654541,23.53144645690918,8.804815292358398,7.2423787117004395,4.664244651794434,5.7425150871276855,6.488765716552734,6.293400764465332
Correct 5.457268714904785,3.5316874980926514,6.558657169342041,27.968753814697266
Correct 10.359796524047852,21.720149993896484,7.156989574432373,2.7389025688171387,5.512241840362549
Wrong 5.7814717292785645,5.689996719360352,23.343759536743164,12.242209434509277
Wrong 24.734384536743164,10.283148765563965,11.460982322692871,5.797023296356201,5.539206027984619
Correct 5.945467948913574,2.7568442821502686,6.285549163818359,8.7109956741333,25.31250762939453
Wrong 6.6954193115234375,3.5873355865478516,24.250003814697266,11.125016212463379
Wrong 5.0560832023620605,19.549955368041992,15.929790496826172,5.157302379608154,3.446399450302124,2.0855295658111572,3.786954641342163,2.9842095375061035,15.312714576721191
Correct 5.988458633422852,7.3834381103515625,13.49220085144043,24.828128814697266
Wrong 6.308831691741943,3.108333110809326,6.578199863433838,29.437501907348633,5.285403251647949
Wrong 6.113505840301514,0.6199841499328613,4.746673583984375,10.476698875427246,25.28127098083496
Wrong 26.609375,4.071160793304443,3.342130661010742,4.105594158172607
Wrong 26.093751907348633,4.646512508392334
Wrong 24.171878814697266,4.802378177642822,17.00001335144043
Wrong 4.551111698150635,1.0954121351242065,1.7904444932937622,4.320898056030273,22.093769073486328,2.285400629043579,2.878345251083374,4.4270148277282715,23.453140258789062,3.962233304977417
Correct 10.140682220458984,1.1122947931289673,4.934169292449951,4.953525066375732,25.81251335144043,4.391211986541748,5.207480430603027
Correct 5.176225662231445,2.9050190448760986,14.421900749206543,24.000009536743164
Wrong 28.625,3.4133927822113037,3.7171034812927246
Correct 6.57851505279541,1.9102158546447754,26.17188262939453,5.484514236450195
Correct 10.640840530395508,23.360490798950195
Wrong 17.781282424926758,2.4806325435638428,22.234405517578125,12.328171730041504
Wrong 10.8125638961792,3.659578561782837,6.308721542358398,24.59375762939453,14.335967063903809,4.637152671813965
Wrong 22.2968807220459,3.0216732025146484,3.5375733375549316,5.871192455291748,21.875009536743164
Wrong 18.250043869018555,4.202977657318115,13.703146934509277,21.73438262939453,4.426272392272949,3.912584066390991
Wrong 5.1682915687561035,3.3758203983306885,5.000209331512451,25.7656307220459,8.062691688537598
Wrong 4.484738349914551,2.240402936935425,23.140647888183594,17.140640258789062
Correct 5.519624710083008,2.7818243503570557,4.191888809204102,6.246216773986816,26.750003814697266
Correct 14.250048637390137,7.652146339416504,4.664658069610596,23.23439598083496,13.640678405761719,4.950453758239746,6.688085556030273,7.06708288192749
Wrong 23.875011444091797,3.331740379333496,5.543257713317871,17.781267166137695,5.000271797180176,3.463879108428955
Wrong 7.984987735748291,23.423139572143555
Wrong 5.438542366027832,6.945286273956299,13.765768051147461,5.74275541305542,7.988864898681641,11.343965530395508,10.76651382446289
Correct 26.828128814697266,2.593118190765381,2.5165247917175293,4.1605329513549805
Wrong 5.508883953094482,22.141340255737305,12.39073371887207,5.4535040855407715,4.488946914672852
Wrong 4.648950576782227,10.337778091430664,23.90626335144043,5.925954818725586,4.51603889465332
Correct 4.50800895690918,2.7765676975250244,25.6406307220459
Wrong 22.640666961669922,11.24044418334961,3.049670457839966,10.984519004821777
Wrong 15.562544822692871,21.1885986328125
Wrong 16.859390258789062,3.2490317821502686,10.929743766784668,5.652641296386719,23.890642166137695,5.265998840332031,5.5865302085876465
Wrong 16.42193031311035,18.4863338470459,12.640708923339844,4.789769649505615,3.635786771774292
Wrong 9.789362907409668,22.220399856567383,14.09378433227539,6.023749351501465
Correct 5.996509075164795,24.172243118286133,9.148601531982422,5.316861152648926,15.695374488830566,5.547248363494873
Wrong 5.689475059509277,14.916631698608398,21.671953201293945,8.851778984069824
Correct 5.758506774902344,13.877772331237793,23.093774795532227
Correct 5.929849147796631,1.3158174753189087,4.621318340301514,28.765628814697266
Wrong 5.863676071166992,3.106476306915283,8.132883071899414,27.7968807220459
Wrong 4.83257532119751,1.253196358680725,5.480646133422852,26.7500057220459,4.77770471572876,3.7157723903656006
Correct 19.00004005432129,6.706119537353516,15.859450340270996,8.398873329162598,13.586047172546387,6.344841957092285
Wrong 25.23438835144043,4.379999160766602,5.164427757263184
Wrong 5.535271167755127,2.085023880004883,3.270615339279175,5.929919242858887,25.718761444091797
Wrong 5.372163772583008,23.329126358032227,7.7425713539123535,7.832211971282959,5.918292999267578,4.817234516143799
Wrong 4.930034637451172,1.5841697454452515,3.60383939743042,27.4218807220459
Correct 6.847763538360596,2.9456441402435303,7.546917915344238,28.156253814697266
Correct 6.609601020812988,22.15673065185547,15.671907424926758,15.757837295532227,4.980834484100342,4.305196762084961
Correct 5.133057594299316,2.5725016593933105,25.578142166137695
Wrong 25.23438262939453,4.3044209480285645,4.2075629234313965,5.328300952911377
Correct 4.789506912231445,1.8315800428390503,8.632888793945312,27.57813262939453,6.703394889831543
Correct 5.531328201293945,3.9566664695739746,25.921878814697266
Wrong 6.273853778839111,1.6272861957550049,6.6722259521484375,17.765649795532227,18.29694938659668,6.020281791687012,9.922090530395508
Wrong 5.133476734161377,17.079965591430664,18.078168869018555,14.507875442504883
Wrong 8.453292846679688,25.328411102294922
Wrong 4.853033542633057,3.6221444606781006,23.46876335144043,6.328488826751709,3.4189963340759277
Wrong 10.007942199707031,6.7403059005737305,17.078147888183594,10.445374488830566,23.218782424926758
