grade confidence_levels
Wrong 21.34375,22.03125,27.984375,22.265625,20.703125,19.578125,20.828125,18.09375,19.4375,18.875,25.09375
Correct 23.25,21.796875,19.8125,23.796875
Wrong 29.078125,32.6875,26.265625
Wrong 28.3125,26.59375,25.796875,28.03125,26.609375
Correct 23.515625,22.0625,22.828125,29.453125
Correct 22.078125,22.0,23.28125,22.125,28.546875,24.40625
Wrong 21.6875,21.71875,22.53125,21.8125,25.8125,20.015625,20.453125
Correct 26.796875,23.234375,25.46875,23.84375,25.578125
Correct 26.875,25.5625,26.796875
Correct 17.890625,18.5625,18.328125,19.15625,17.421876907348633,15.507816314697266,17.312503814697266,29.203125
Correct 25.59375,31.796875
Wrong 19.890625,21.234375,20.140625,20.109375,18.906251907348633,19.343751907348633
Wrong 25.0625,21.78125,23.234375,25.765625,21.984375,20.578125,23.015625,21.359375,21.984375,23.46875,22.40625
Correct 26.0,26.8125,25.359375,23.875,27.765625
Correct 19.859375,20.0,20.765625,22.40625,19.59375,20.171875,29.8125
Wrong 26.234375,27.15625,28.734375,24.859375,27.046875
Wrong 23.265625,22.8125,22.765625,32.09375,24.421875
Wrong 23.1875,24.25,28.578125,24.09375,21.625,22.671875
Correct 18.09375,17.765626907348633,26.890625,18.171875,17.90625,16.546878814697266,16.90625762939453,17.625001907348633,21.265625
Correct 23.953125,19.8125,19.09375,18.09375,20.171875,19.468751907348633,19.609376907348633
Wrong 19.0,19.296875,19.484375,23.5,22.65625,21.421876907348633
Correct 26.875,23.265625,27.234375,23.828125
Wrong 25.171875,24.4375,25.09375,25.09375,25.75
Wrong 27.03125,26.234375,24.484375,29.453125
Correct 23.21875,22.171875,20.953125,26.671875,23.4375
Correct 25.8125,18.40625,20.0,18.625,17.453125,17.328126907348633,16.890626907348633,18.546875
Wrong 25.875,28.296875,23.890625,23.0,28.515625
Wrong 26.578125,26.5,26.28125,27.1875,26.734375
Wrong 28.796875,27.859375,31.71875
Wrong 23.984375,23.5625,24.140625,22.796875,23.21875,24.9375,23.671875
Wrong 30.046875,24.296875,28.6875,25.75,23.875
Wrong 24.609375,25.6875,24.21875,25.21875,23.265625,21.65625,23.5625,23.234375
Wrong 21.640625,22.3125,21.296875,21.796875,21.5625,21.890626907348633
Wrong 28.109375,25.71875,26.515625,25.828125,24.75
Wrong 24.578125,26.203125,25.515625,24.046875
Correct 30.609375,25.859375,26.765625,24.9375
Correct 20.34375,25.078125,22.359375,21.921875,23.34375,20.390625,23.234375,20.125,21.921875
Correct 25.828125,23.359375,23.71875,29.765625
Wrong 27.765625,25.703125,25.6875,23.296875
Wrong 23.0,23.09375,23.375,26.125,22.609375,25.4375
Correct 25.828125,25.703125,28.171875,26.265625
Wrong 21.96875,21.828125,21.96875,22.0625,20.78125,22.53125,21.65625
Wrong 27.875,27.25,27.046875,28.953125,27.265625
Correct 27.109375,26.15625,29.625,26.703125
Wrong 22.375,27.5,22.796875,22.515625,22.796875
Correct 23.96875,18.46875,18.859375,20.4375,18.296876907348633,17.203128814697266,16.734378814697266,17.234376907348633,19.21875,17.859376907348633
Wrong 25.5625,24.921875,28.46875,23.6875,25.109375
Correct 23.265625,28.953125,23.28125,23.46875,23.6875
Correct 23.8125,22.578125,23.171875,22.09375,27.328125,23.015625
Correct 19.109375,19.65625,19.625,19.21875,17.765625,27.390625,20.953125,18.34375,20.015625,16.015626907348633
Correct 24.359375,23.53125,28.921875,23.0
Wrong 24.71875,25.9375,27.109375,24.859375,24.484375,23.15625,23.734375,25.453125
Wrong 29.6875,25.546875,29.3125,25.515625
Correct 27.53125,22.796875,23.15625,26.859375,23.203125,21.734375
Wrong 24.03125,27.34375,27.109375,24.484375,23.5,22.671875
Wrong 24.640625,22.28125,22.46875,25.15625,22.15625,22.296875,24.078125
Correct 26.328125,29.734375,28.578125
Wrong 22.703125,21.453125,21.859375,22.578125,20.75,19.875001907348633,20.765625,21.6875
Wrong 20.6875,16.984378814697266,20.34375,17.671876907348633,19.343751907348633
Correct 26.375,23.890625,24.625,28.640625
Wrong 22.359375,21.78125,25.796875,22.53125
Correct 31.5,25.875,25.046875,27.046875
Wrong 25.234375,25.9375,25.96875,24.890625,24.828125,24.0625,25.671875
Wrong 24.75,31.71875,23.125,26.125,22.84375
Correct 27.6875,26.796875,26.078125,31.328125,26.875
Correct 31.71875,27.296875
Correct 26.109375,24.703125,23.71875,27.234375,24.0,23.296875
Correct 21.5625,16.968753814697266,16.875001907348633,15.468753814697266,18.406253814697266,16.875011444091797
Correct 23.96875,23.890625,24.078125,24.5625,23.390625,21.921875,25.734375
Wrong 27.46875,28.875,23.671875,24.8125
Wrong 19.640625,25.34375,21.78125,23.015625,23.09375,21.093751907348633
Correct 24.859375,20.796875,28.609375,19.140625
Correct 29.265625,22.234375,23.453125,25.28125,27.84375
Wrong 28.109375,25.78125,28.65625,24.65625,26.25
Correct 30.875,25.875,26.734375,26.28125
Wrong 28.046875,27.765625,26.078125
Correct 21.359375,28.140625,23.5625,22.625,22.703125
Correct 22.28125,29.96875,24.671875,24.09375,24.203125
Wrong 29.890625,27.546875,24.640625,27.734375
Correct 23.640625,22.171875,31.6875,21.890625
Wrong 25.9375,26.265625,24.421875,25.390625,24.859375
Correct 26.015625,25.046875,26.0625,22.03125,23.265625,20.65625,20.890625,23.1875
Correct 23.453125,21.53125,21.625,25.25,22.96875,25.234375
Wrong 29.3125,28.640625,29.171875,26.546875
Correct 28.671875,30.296875,31.75
Correct 28.015625,27.671875,30.53125,28.875,25.875
Wrong 27.640625,27.46875,30.65625
Correct 27.21875,21.578125,23.0625,21.734375,22.484375
Wrong 29.640625,30.578125
Wrong 22.3125,24.125,24.296875,24.984375,24.984375
Correct 32.34375,24.734375,25.640625,25.359375
Wrong 28.90625,30.203125,29.9375,27.453125
Correct 24.578125,22.75,32.5
Correct 28.21875,26.890625,30.40625,28.390625
Correct 26.84375,25.140625,23.71875,28.234375
Wrong 23.109375,23.65625,23.34375,23.828125,29.140625
Correct 26.203125,25.96875,27.03125,26.375,22.71875,23.46875,25.0
Wrong 21.375,18.71875,20.203125,19.78125,22.15625,20.687501907348633,21.421875
Correct 28.0,24.859375,31.15625,25.9375
Wrong 26.140625,28.296875,28.6875,27.109375
Correct 24.140625,24.265625,26.21875,24.859375,24.5625,25.015625,24.21875
Correct 25.328125,26.53125,25.4375,24.484375,26.46875,22.5
Correct 28.21875,25.875,31.53125
Wrong 23.25,24.59375,23.484375,22.078125,21.625,20.53125,23.671875
Correct 20.484375,21.515625,19.828125,20.515625,18.265625,30.28125
Wrong 27.359375,26.296875,27.96875,28.8125
Correct 22.453125,23.421875,22.765625,23.484375,22.046875,25.9375
Correct 22.703125,23.03125,22.640625,26.359375,31.359375
Wrong 27.703125,28.75,25.765625,27.0625,26.546875
Wrong 25.0625,22.765625,23.140625,21.09375,22.578125
Correct 26.921875,30.265625,26.6875,27.1875
Correct 25.640625,23.390625,25.59375,24.359375,26.890625
Wrong 22.921875,27.015625,22.234375,22.484375,21.921875,23.609375
Wrong 22.421875,21.90625,21.71875,29.40625,22.859375
Wrong 19.421875,23.203125,20.84375,20.578125,22.4375
Correct 25.65625,25.421875,23.484375,26.875
Correct 18.59375,26.015625,21.09375,21.84375,23.5
Correct 21.109375,22.0625,20.640625,22.25,22.28125,22.34375,25.328125,23.453125,22.328125
Wrong 24.140625,22.421875,22.75,24.5,23.078125,24.5,22.53125
Wrong 25.828125,28.890625,24.703125,26.0625,25.765625
Correct 25.96875,25.171875,31.46875
Correct 18.640625,24.71875,19.5,23.359375,19.0625,18.750001907348633,22.53125
Correct 28.671875,30.15625,26.03125
Correct 30.296875,24.234375
Wrong 27.75,24.46875,26.765625,27.296875
Wrong 23.84375,23.484375,24.5,23.40625,22.859375,23.890625,22.84375
Wrong 24.390625,27.8125,25.546875,23.890625
Wrong 23.9375,23.09375,23.265625,23.1875,30.734375
Correct 26.96875,26.046875,25.765625,24.484375,27.390625
Wrong 22.984375,29.84375,21.5625,22.359375
Correct 24.625,21.6875,24.015625,22.484375,23.625
Correct 28.546875,27.34375
Correct 25.390625,31.59375,24.265625
Correct 26.109375,29.828125,24.796875
Correct 24.078125,20.21875,30.125
Wrong 24.921875,27.421875,28.65625,25.203125
Correct 28.859375,21.78125,22.546875,21.6875,21.15625,19.656251907348633,21.671875,21.828125
Correct 23.328125,24.671875,22.71875,27.828125,23.140625,24.296875
Wrong 23.921875,22.34375,24.0625,22.171875,23.203125,21.000001907348633
Correct 23.515625,22.296875,23.578125,24.34375,28.421875
Correct 31.203125,24.78125,25.140625,25.75
Wrong 25.921875,31.234375
Correct 22.671875,22.625,23.15625,23.21875,25.453125,23.6875,26.140625,22.78125,23.453125
Wrong 24.234375,22.375,23.25,21.640625,23.625,25.578125,22.25
Wrong 25.359375,26.78125,25.703125,28.296875,28.234375,23.859375,25.5
Correct 21.96875,21.4375,21.75,30.859375
Correct 23.0,27.484375,23.96875,24.484375,23.875
Correct 22.90625,24.65625,20.8125,21.28125,19.59375,20.921876907348633
Correct 18.953125,19.53125,20.53125,19.515625,20.375,19.8125,28.109375,21.265625,20.578125,19.859375
Correct 22.515625,21.765625,23.0625,24.265625,23.09375,20.765625,21.375,23.296875
Correct 25.171875,24.71875,25.734375,24.328125,27.90625
Correct 26.609375,25.5625,26.109375,27.359375,25.546875
Wrong 28.625,22.1875,23.8125,22.78125,25.171875
Correct 21.5,23.109375,26.359375,22.28125,22.890625,23.515625
Wrong 25.1875,26.0,27.75
Wrong 16.5625,16.1093807220459,18.09375,16.359378814697266,22.453126907348633,17.28125762939453,17.078128814697266,17.140628814697266,24.875
Wrong 22.3125,21.3125,22.28125,24.5,23.171875
Wrong 28.59375,24.71875,21.890625,28.765625
Correct 28.90625,19.71875,20.546875,21.421875
Correct 26.625,27.9375,27.40625,25.859375,29.515625
Correct 28.265625,24.890625,25.453125,28.296875,27.15625
Correct 31.15625,28.328125,27.34375
Correct 21.84375,23.28125,22.203125,29.15625
Correct 32.21875,26.78125,26.15625,26.078125
Wrong 28.78125,23.875,27.9375,24.265625,25.953125
Correct 23.09375,21.46875,22.21875,23.203125,23.96875
Wrong 21.375,21.625,25.25,21.109375,20.921875
Wrong 25.921875,26.015625,25.03125,25.453125,25.6875
Wrong 27.34375,23.84375,23.59375,27.390625,28.984375
Correct 21.75,19.984375,29.5,19.84375,18.96875,19.593751907348633
Wrong 26.296875,29.421875,24.875,27.21875
Correct 27.03125,28.75,24.78125,27.046875
Wrong 25.640625,29.453125,28.0625,26.625
Wrong 25.65625,23.328125,23.796875,26.34375,22.21875
Wrong 26.328125,27.234375,28.484375,29.625
Correct 29.515625,24.59375,26.375,24.75
Wrong 24.484375,22.875,23.78125,25.203125,28.375,22.3125,20.59375
Correct 21.34375,24.28125,24.734375,23.53125
Wrong 21.703125,20.71875,19.8125,19.328125,20.421875
Correct 18.828125,15.531254768371582,19.28125,16.281253814697266,17.937503814697266,14.906264305114746,15.265636444091797,17.968751907348633
Wrong 23.546875,23.1875,22.71875,20.96875,22.96875,22.75,21.71875
Wrong 27.015625,26.578125,26.03125,28.28125,25.5625,23.96875
Correct 24.71875,28.140625,24.671875,25.046875,24.578125,22.65625,24.328125,23.84375
Correct 22.1875,23.15625,21.859375,21.15625,21.046875,24.953125,19.656251907348633,25.578125
Wrong 25.078125,22.515625,27.25,24.265625,26.65625,24.40625
Wrong 25.015625,23.390625,22.734375,23.703125,24.828125
Wrong 21.890625,25.9375,22.96875,21.046875,22.203125,24.09375
Correct 22.34375,20.765625,22.546875,21.953125,27.296875,21.34375,20.71875,21.40625
Correct 27.265625,28.703125,26.71875,26.328125
Wrong 23.203125,22.078125,22.234375,22.265625,21.328125,21.171875,21.640625
Wrong 21.265625,20.203125,21.546875,19.765625,22.984375,20.859375,18.375001907348633,21.453125
Wrong 28.96875,25.078125,26.640625,30.453125
Correct 28.265625,24.3125,25.03125,25.4375,25.09375,22.515625,24.609375
Correct 25.90625,24.609375,26.21875,25.625
Wrong 28.640625,31.125,30.234375
Correct 23.078125,28.328125,24.15625,23.65625,21.640625,23.125
Correct 22.0625,21.265625,22.1875,20.125,21.171875,29.203125
Wrong 27.078125,25.1875,27.40625,24.078125,24.125,22.0
Wrong 27.890625,26.890625,25.21875,28.234375,26.46875
Correct 24.96875,25.9375,23.84375,23.078125,23.71875
Correct 25.796875,32.59375,25.15625
Wrong 19.28125,19.25,19.15625,25.53125,26.1875
Correct 27.828125,26.96875,26.03125,25.578125
Wrong 22.53125,22.15625,28.046875,22.734375,23.6875,26.328125
Wrong 22.890625,21.5,24.0,22.828125,22.53125,21.125,21.625,24.0
Correct 24.859375,25.609375,25.203125,29.578125,25.46875
Wrong 23.03125,23.359375,22.3125,22.59375,23.25,22.59375
Wrong 25.8125,22.875,27.140625,26.625,23.875
Correct 26.671875,32.4375,24.875
Correct 28.265625,28.796875,25.625,25.03125
Correct 22.875,21.453125,20.875,29.484375
Correct 23.140625,21.078125,21.75,21.578125,19.78125,19.515626907348633
Correct 26.65625,24.21875,24.0,27.328125
Wrong 28.8125,28.765625,28.3125,29.0625
Correct 26.3125,25.265625,26.15625,30.125,29.859375
Wrong 24.96875,24.46875,25.796875,25.265625,27.125,24.015625,24.34375
Correct 22.625,19.484375,20.5625,21.046875,25.09375,20.953125
Wrong 26.046875,25.421875,25.546875,26.578125,24.78125,26.734375
Wrong 28.3125,24.625,24.03125,27.296875
