grade confidence_levels
Correct 1.3088728885446432e-11,9.30191080411591e-12,1.1000813975037271e-11,1.3406963907114378e-11,9.167573818136265e-12,1.2480978923978814e-11,2.4741380055814943e-09,0.9998617172241211,3.727108899287401e-11
Wrong 2.6795839852544745e-11,1.9408578910695695e-10,2.512230007356564e-11,0.998896062374115,7.155185298424183e-12,1.86894787840286e-11
Correct 6.041276634505266e-08,0.04275592416524887,1.2096559487417835e-07,0.09944260865449905,1.5104743011917776e-09
Correct 0.9998371601104736,5.511375860897672e-13,2.2241380286981693e-13,4.4509778892101726e-13,9.081386494582191e-14
Correct 0.00011482631816761568,2.894669535180583e-07,0.8681032657623291,1.0194818322872834e-08
Wrong 0.9958776831626892,0.00018188093963544816,2.8957589393030503e-07,9.889130888041109e-05,6.149911135899799e-10,0.00010217400267720222
Wrong 3.6236442735315677e-09,0.9106732606887817,3.0658440230979522e-09,0.08474018424749374,7.954454872560746e-10,1.4818551941075953e-09,1.553601869375143e-08
Wrong 1.863980116922903e-07,2.8518534200827617e-09,0.9659397602081299,3.068756360136149e-09,0.001038187532685697,1.4936651027142034e-08,2.378323982199504e-09
Correct 0.9996603727340698,9.597248343262699e-12
Wrong 4.446467301022494e-06,2.0446670134788292e-07,0.9972805380821228,1.481714972939585e-09,7.613507740922287e-11,4.936290820545253e-10
Correct 0.9566553235054016,1.4951929971918076e-10,6.86008352204226e-05,3.9506787175014324e-08
Correct 1.0274251067976525e-11,4.496227175299072e-12,1.6690832743693207e-11,0.9997779130935669
Wrong 5.437048145040535e-09,2.7998445784049864e-09,0.0001860087941167876,3.3314517811078304e-09,0.9730902910232544,3.719869745566484e-09,4.527917596419684e-09,0.016743168234825134
Correct 1.6165416782953912e-09,5.896427235363433e-10,9.603292605575575e-10,0.9929483532905579,3.3973918123209046e-10,6.952586772968061e-07
Correct 6.780008776630098e-10,9.127271161091244e-11,1.1091483287373194e-10,0.0002385145635344088,0.9986876249313354
Wrong 1.1070145774283446e-05,2.7116828960060957e-07,1.6721853901557893e-09,6.533927887630853e-08,2.9861249029039527e-09,0.6259280443191528,0.36263608932495117
Correct 4.0041919779909563e-10,7.690982295471827e-10,8.718761268511344e-10,0.3799012303352356,3.4008937332963285e-10
Correct 0.9984416961669922,6.79375236622981e-11,6.570094468472121e-10
Correct 0.9997622966766357,2.1081509801734732e-11,1.2742731349268954e-11,1.182586584214107e-09
Wrong 8.790298133484753e-13,3.273773870808398e-14,5.3763070384516e-13,1.4493605155017214e-13,2.64382157659504e-14,3.3717924008414e-09,2.9341344891936627e-12,5.1192061006899436e-11,0.9999998807907104
Wrong 5.1664565958731146e-09,1.3808293886086176e-07,7.480037145235485e-10,0.98268061876297,4.728940017351135e-10,5.252385748555355e-10,5.333477548497001e-10,3.817842397779714e-08
Wrong 1.5348948501081594e-10,4.823270116638412e-10,1.1007153261743952e-05,5.026163374388659e-10,0.9995905756950378
Wrong 3.642207369036754e-11,5.046690176868651e-09,0.998721718788147,5.025793323176764e-11,3.6342725703852885e-12,2.7550304051993102e-11,2.2179817010803404e-11,5.595951653447617e-12,5.798767022113793e-10,6.116541939604758e-09,3.243096580263227e-05
Wrong 1.2353367218054245e-09,3.156443995067093e-10,0.9941059947013855,4.5022284211881924e-06
Correct 0.999814510345459,1.402352262092066e-10,2.218918451757368e-11
Wrong 1.4055366648335621e-08,0.0021629726979881525,8.740149496588856e-06,0.8108097314834595,6.4761280782477115e-09
Correct 6.636622241346091e-12,1.3941552990184847e-12,4.258032294812697e-12,0.9999238848686218
Wrong 2.8495024118058154e-09,5.705861894078623e-10,1.3918972641135952e-09,1.3249764663214592e-07,2.1244697734346119e-07,0.9895873665809631
Wrong 2.685287547876669e-10,4.4321265407765154e-11,0.18424229323863983,1.5506823602962072e-10,0.815583348274231,9.801611605686489e-11,1.8133262946751216e-10
Correct 0.9997929334640503,2.856086677924252e-12,1.6361815331419893e-12,5.571297763407035e-12,1.1326366277167321e-12
Wrong 2.559901979282131e-08,0.9695660471916199,4.2454153117432725e-06
Correct 2.640662410957617e-10,8.417302271856997e-11,1.7621766892905733e-11,2.0937414024757572e-09,2.0309294176956705e-11,3.3750825051415134e-11,8.391803918428309e-10,0.9997748732566833
Correct 3.584693097913316e-10,0.9999057650566101
Correct 1.238922298085754e-10,8.201781268035724e-12,3.917249813412127e-08,0.9999622702598572,3.521329574596166e-07,3.1102089792511833e-09
Wrong 1.94138806364208e-07,8.719035271553821e-09,0.004507043398916721,0.0022639271337538958,9.234467635010901e-10,1.2043026575980775e-09,9.288294677389786e-05,8.71057782205753e-05,7.906002963409264e-08,0.20938245952129364,0.7555113434791565
Wrong 1.8531204348803954e-09,0.9886752963066101,5.664584890041624e-08,3.000408455022807e-08,9.462053753850341e-07
Correct 1.2226504531032134e-10,5.698367125384074e-11,5.550460438485949e-11,3.446061569434278e-08,3.608306708979825e-11,5.507466149801132e-10,0.9958781599998474
Wrong 9.439630188623482e-10,0.3830256760120392,0.6118435859680176,4.398306607811264e-09,1.5155948718259538e-10
Wrong 3.3688191125591516e-10,7.28931914828479e-11,2.341617344470137e-09,0.999306321144104,3.4271138444480487e-12
Wrong 5.074713978030221e-13,6.492341928822365e-13,0.999994695186615,2.3973210569461223e-12,2.654274640790516e-14,5.42913424720487e-13
Correct 3.3714350755609246e-12,2.787598494050081e-12,0.9997142553329468,7.106629520969854e-12,2.5545817631394963e-12,3.3808296873855115e-12,8.477111373972335e-12,2.8507066499039446e-12,1.945895181099111e-11
Wrong 2.3930593329168914e-07,3.754038334591314e-05,0.03125225380063057,0.0005317996256053448,2.0302202756283805e-05,0.9488493204116821,0.0008383062668144703
Wrong 4.411143117444283e-10,4.2453256188235144e-11,7.270825053140584e-10,0.9997503161430359,6.665516749659872e-11,9.041545126819983e-05
Correct 7.883954773746371e-12,3.671256441212245e-12,0.9999634623527527,1.8230560117071803e-10
Wrong 0.00019281428831163794,8.950679330155253e-06,0.5469006299972534,2.989191045799089e-07,0.005797764752060175
Wrong 4.899628966437142e-11,6.553121933983164e-11,5.6155555899772835e-11,0.998805046081543
Wrong 1.3209787042001153e-08,0.3098998963832855,0.6835197806358337,2.5839124173643313e-09,1.4853193306407775e-06
Correct 0.9978209137916565,1.4313953668187995e-11,1.502990960855488e-11,1.8244567315250926e-11,1.2793286395529346e-11,1.595065746151647e-11,1.673614892505615e-11,1.4426455689775519e-11
Wrong 2.6795688931602335e-11,5.940121224762285e-12,8.12283833945271e-12,1.7365140575487104e-11,0.9999827742576599
Correct 3.361130124224232e-11,0.9997417330741882,1.6050430082237277e-11,2.1819832909386605e-06,2.765606493815298e-11
Wrong 7.503234145112003e-11,2.4998722536473394e-10,0.999847948551178
Wrong 3.004313839483075e-06,5.07097411173163e-06,0.9900296330451965,6.407249486528599e-08,2.1268364847060184e-10,4.7696194087620825e-05,5.4283391115461654e-09
Wrong 0.02300642989575863,3.816639226883467e-10,0.9740618467330933,5.523329349443884e-08,1.841849589512279e-11
Wrong 1.3382303043485422e-09,0.9506044983863831,2.5286117644185424e-09,1.2712600039321842e-07,2.9915034338579005e-10,8.749647531658411e-05,0.0001929846330313012,7.762431586399998e-09
Wrong 5.7846001766392874e-08,0.00079427903983742,3.3255537346121855e-06,0.029183238744735718,0.21603454649448395,0.2006974071264267
Wrong 1.443393443878449e-06,9.741556450393318e-10,0.03370014950633049,0.9561289548873901,2.1902030189480115e-10
Wrong 6.735996482820639e-11,9.192861749607317e-12,0.999047040939331,1.689583917219295e-09
Wrong 0.002854506950825453,3.818455773796359e-09,2.2568625013263954e-07,0.9369494318962097
Wrong 1.2899120660492258e-09,5.543338010838283e-10,0.8997173309326172,2.4158768496818084e-07,0.043981458991765976,1.527395276923471e-08,0.006061145104467869,1.0073248546405011e-07,0.03193468227982521
Correct 4.158341032622914e-11,1.5793619884130194e-11,1.3204933566157706e-05,0.9996708631515503
Wrong 0.9992257356643677,4.960406217724422e-12,3.8714426629782306e-12,1.2531347487465538e-12
Correct 0.9854732155799866,4.913703333109254e-10,5.933953883818788e-10,2.503991181068699e-10,3.752170241178021e-10,0.01354801096022129
Correct 1.8831154083992496e-12,2.368991721540814e-12,0.9999186396598816,1.3323077363569524e-10
Wrong 7.041423694120752e-11,8.767574166679282e-11,5.187347218438276e-10,0.0011818555649369955,2.50145926194989e-09,1.0891605839447038e-08,0.9984127283096313
Correct 2.8972959853490465e-07,1.3091562323097605e-07,0.8825863003730774,0.00011667424405459315,2.399222864823969e-08
Correct 5.445832118589067e-10,2.4789376107392513e-10,0.7321285009384155,0.26654839515686035
Wrong 1.1533177884937018e-10,0.9998266696929932,1.760424098162794e-11,5.740655173447351e-11,1.6351688883128879e-12
Wrong 3.509380980259991e-11,2.223407916113196e-11,2.014908725977982e-11,0.9999975562095642,2.2133003763080694e-11,6.403107211117032e-11,3.7676872038927556e-11,2.564205358462912e-12,7.403740398537195e-10,3.0878641310572164e-10
Wrong 1.1102468770729512e-11,6.994798403686664e-12,0.9984470009803772,1.0180205289866961e-10,4.273679066885139e-12
Correct 1.3015156660745042e-11,0.9999961853027344,5.0357907947773395e-12,4.3081007511380776e-11,4.3089717991634524e-13
Correct 6.799769081133888e-11,1.2244236874403569e-11,1.4230791892111405e-11,2.3607428374816664e-05,0.9993991851806641,1.2472546606634438e-10
Correct 2.021134046801057e-13,1.8088484811558392e-13,2.3028947455580595e-13,2.0910748447459243e-13,1.9854848017433757e-13,0.9999964237213135,2.6401783862449457e-13,1.8388324988117405e-13,1.8973193784306563e-13,2.0063299437621251e-13
Correct 5.427020378229175e-12,2.749999446910456e-12,0.9999544024467468,1.7549300901364973e-10
Correct 4.30063762379973e-11,0.999869167804718,8.166438011936172e-12,8.447099963948546e-11,1.3561788411026177e-12,1.0407941869461368e-11,5.863091696173273e-12,2.6732547553365293e-07
Wrong 0.002976916264742613,3.3933036935884786e-10,0.9949015974998474,1.214496420098854e-10
Wrong 0.46455666422843933,4.0640486531628994e-09,0.5219510197639465,2.6327752422616868e-08,1.1495102825165304e-07,2.1510169201377494e-09
Wrong 1.400523308436874e-10,0.9992077350616455,8.495208589920367e-07,1.9787748328781163e-08,7.087665957611344e-12,1.1752873674275577e-10
Wrong 1.2479321742642213e-10,8.831683995236261e-11,1.960249879084941e-10,0.993410050868988,6.692465331914477e-11,1.0661965060831946e-10,5.3430649131769314e-05
Correct 1.2024232998175677e-10,0.9985865354537964,0.0011696161236613989
Wrong 0.5041536688804626,8.781192661899695e-08,7.150054992521859e-10,0.4622475206851959,3.175499585506003e-10,3.582813767888382e-10,7.999073625697406e-10,2.7942910207912064e-09
Wrong 8.015668129246478e-09,5.271153513675131e-10,0.007218031212687492,5.882703391080213e-08,0.9893733859062195
Correct 1.7074999747457298e-10,3.016717084469711e-11,3.1227995350491256e-05,0.998963475227356
Wrong 3.9022890474527117e-10,0.9994393587112427,7.536771207128368e-11,9.669137398304883e-06
Correct 0.9999884366989136,1.2497136138434062e-11,7.455400771565202e-13,6.795380664420536e-12
Correct 1.2621989564642888e-10,0.9996547698974609,3.7725565726898225e-11,5.79377823495264e-10,1.3486017857999855e-11,3.985636473635701e-11,7.643849442295902e-11
Wrong 2.780354002585028e-10,0.9980150461196899,1.533056490643503e-07,8.24455348436004e-09,1.7632907287068456e-11
Correct 3.19047913088788e-11,4.6992834970560615e-12,2.2009711761472595e-11,0.9998722076416016,8.030197058521427e-13
Correct 0.9998681545257568,2.8246064341652666e-12
Correct 1.1047650988471602e-10,1.6534768346176953e-11,2.7969061094923475e-11,0.9997122883796692,5.357075893996921e-12,2.9830041214928826e-10
Wrong 4.8279074071899686e-09,3.8558789494658186e-10,1.533224436300884e-09,1.3064088307146449e-05,2.826955558532518e-09,0.9172087907791138
Correct 1.4473902631984004e-10,8.877396040496421e-10,1.2610004151980547e-09,1.360403456551751e-10,7.916763772319868e-11,2.9959821858938085e-06,0.9948952794075012
Wrong 0.9994941353797913,5.194656510498774e-11,1.577169601515993e-12,3.934701869878765e-11
Correct 1.8417862721054057e-12,1.0404083193929492e-12,0.9998879432678223,4.733371680720744e-11,1.789301400188098e-13,1.620025077628262e-12
Correct 3.778657031716648e-08,5.978400441364329e-09,0.9961084723472595,2.150542968593072e-05
Wrong 0.025212084874510765,2.3255373182706762e-09,1.3413069765988439e-08,0.9524720907211304,5.78279646390456e-10
Wrong 4.355182880999564e-10,1.585132304171566e-05,0.9929654002189636,1.1300783642198553e-09,5.908417505251506e-11
Correct 0.9976649284362793,6.577773742355575e-11,2.1749395687220563e-11,3.6086074128860446e-09
Wrong 1.1217397855034505e-07,7.70826531493185e-08,0.9967129826545715
Correct 6.542466568504324e-10,0.9640709161758423,1.1306505731667471e-10,3.789077496207938e-09,2.441077028014771e-11
Wrong 6.277726255499161e-11,2.764189432902242e-10,0.9999356269836426,1.7074997415988946e-08,2.8715112421195954e-06
Wrong 2.518939279383403e-09,6.059792667656438e-10,0.3981662392616272,0.5790166258811951
Correct 3.642112653134966e-12,1.0124207245124084e-12,0.9999639391899109,1.2390666617734247e-11
Wrong 0.04372270405292511,0.9490646719932556,8.615641888809478e-08,1.9422486730036326e-05,4.960825639166444e-10
Wrong 2.0016155399815716e-11,8.747358393179638e-10,5.1914927218232876e-11,8.741628081121444e-12,4.583894028242774e-12,7.863259522677968e-12,1.8937901594129336e-11,0.9991360306739807
Wrong 3.83212378496367e-10,5.239398845335863e-11,8.78920269897776e-11,0.0022963699884712696,9.804592554507607e-11,0.9958503842353821
Correct 6.179691480756588e-11,0.9994068145751953,4.720677321268241e-11,1.5686299548178795e-06
Correct 2.6728456253843902e-11,2.0878987774808344e-11,0.9982469081878662
Correct 6.727018681679242e-12,2.9210275691304854e-12,0.9999904632568359,6.4183879565360424e-12,6.294437356318267e-14
Wrong 1.3065981456505948e-11,9.443198827063792e-12,0.9998233914375305
Correct 0.999817967414856,6.792687506224082e-12,7.285662917411173e-08,3.3580107011016436e-12,1.6067318916318518e-12
Correct 0.9993656873703003,6.256057893949674e-10
Correct 9.3543686685571e-11,4.3624312495715856e-11,5.330358723854012e-11,0.99913489818573,7.295661297312961e-10
Correct 0.9986853003501892,1.3047210013772403e-11,5.981151685041652e-11,4.160231534267034e-11
Wrong 1.2711833807799167e-09,0.9985649585723877,8.12762079860363e-10,0.0005428693257272243
Correct 2.8221093864577718e-11,4.135169203584033e-12,0.9998984336853027
Correct 1.7669445073753565e-10,2.936790741148165e-11,0.9996895790100098,3.660631762159028e-07
Correct 2.563579340128519e-12,2.3713854230972276e-12,2.28017236168776e-12,0.9999893307685852
Wrong 4.198359437879162e-09,0.9944108128547668,5.778920453280989e-09,1.0004364003890487e-09,0.0006742393015883863
Wrong 8.507999638140973e-09,7.131090740131185e-08,1.7609930180739752e-09,0.9907186031341553,5.5915258534433576e-11,2.003388788196503e-09,4.541208742381286e-09
Wrong 1.3405949239597703e-08,1.9573083431811966e-10,2.5631938793679865e-09,2.4761538597317667e-08,0.9993153214454651,2.309150204382604e-09,2.8020453513022403e-08
Correct 2.7985865361235263e-11,1.6576608141694038e-11,0.9995545148849487,2.1643509207081024e-09
Correct 0.7019104957580566,0.19421447813510895,1.1427511026340653e-07,3.857079988733858e-08
Wrong 7.169027867348632e-06,0.8801344037055969,0.0014658652944490314,0.10838687419891357,5.923685986175542e-10,8.119334538037037e-09,6.164648880258028e-07
Correct 9.066792455714179e-11,0.9999373555183411,6.755514203593549e-11,5.974181566115178e-11,6.82950701200169e-12,6.225005563464947e-06
Correct 9.783892446213471e-12,3.5282033371275556e-12,0.999896228313446
Correct 3.0681839013890766e-11,8.482103040774458e-12,3.0636577719178604e-09,5.0698587689135266e-11,4.637617546932038e-12,2.127326960421616e-11,0.9995625615119934
Correct 1.0841454687118834e-12,6.382767036260117e-13,1.0833096572571144e-12,1.4426232560968422e-12,6.891015535970269e-13,0.9999420642852783
Correct 5.287506977397216e-12,2.9610968624999012e-12,0.9999547004699707,2.352930350557614e-10
Wrong 3.910019330533032e-08,2.054166081677522e-08,2.0908946680719964e-06,0.9203432202339172,2.4843076928959817e-08,0.024174977093935013
Wrong 8.277602561723718e-12,2.865349450764665e-12,1.034940796257322e-11,0.9995012879371643,1.290582116002248e-12
Correct 1.3251691410864908e-10,1.2566042650874465e-09,9.994345628872026e-11,0.9993836283683777,1.6250327472544512e-11
Wrong 8.68783871510459e-08,5.1094347502944615e-11,0.9936517477035522,2.0039081505274225e-10,2.530791028132473e-11
Correct 2.379266748897546e-11,0.9999552369117737,1.6026846516581372e-11,6.395311363815992e-11
Correct 3.3847025876498904e-11,6.4334926275222415e-12,9.38554123308677e-10,6.638461447217026e-10,0.9997664093971252
Wrong 5.455927407638228e-07,0.9955186247825623,4.781864859637608e-08,7.411765645670698e-10,1.0803507394241407e-10,5.746900910708064e-08
Wrong 2.0043255249957426e-11,1.5083727600284647e-09,5.1819454977009016e-11,0.999977171421051,6.78173663060111e-13
Wrong 7.550552183488435e-09,3.1971864045132747e-10,0.9938032031059265,6.123252660472644e-07,0.0017673054244369268
Wrong 2.2680541178488056e-07,0.9997345209121704,5.281612175167538e-06,3.2019559057516744e-06
Correct 1.0288923359136337e-11,0.9999012351036072,8.520613901941143e-12,6.026471682796242e-11,8.118304748068461e-13
Correct 5.490460516788254e-12,2.516639240751628e-12,5.455877416515875e-11,2.0771105668782042e-10,8.922477015040065e-13,7.31828486699726e-12,0.9999790787696838,2.4702839600265758e-12,9.23354708665114e-12
Correct 1.903182351270516e-06,3.712010948220268e-05,0.003842749632894993,0.03469391539692879,6.763057669445516e-09,1.6581140016569407e-06,1.6035911585277063e-06
Wrong 3.9663972106751544e-10,1.197228272076245e-08,9.421415869681482e-10,0.9998271465301514,5.5470643189892144e-08
Correct 6.024180720237693e-12,9.212777025632835e-13,0.999846875667572
Wrong 1.3325047731882478e-09,6.564233956396492e-08,2.2958999978950345e-10,0.999940812587738,1.695534337931015e-11,4.2888179119238146e-10,6.240615221031476e-06
Correct 4.685078280886046e-08,0.9906825423240662,1.480436185374856e-05
Correct 0.9997081160545349,3.3316467362709545e-09
Wrong 1.727954368133111e-12,8.257202430486665e-13,2.9680099523921033e-12,0.9999786615371704
Wrong 3.7172888767145196e-08,6.137851596577093e-05,0.8417270183563232,2.7475847375058038e-08,1.187512421729764e-09,1.6178450096049346e-05,0.03222467377781868
Wrong 6.653658735089607e-10,0.9964832663536072,1.7828634781835717e-06,4.224546046316391e-08
Wrong 4.1824990693051234e-10,0.9989634156227112,1.1904781160865241e-08,9.882796092597346e-08,1.843461668038504e-11
Correct 1.5944877640450272e-09,2.65376456809463e-07,4.11032004876688e-07,2.9293159968801774e-05,0.9997745156288147
Correct 0.9653154611587524,3.0326327760121785e-07,7.883601256253314e-07,1.8362485434408882e-06
Correct 0.9997511506080627,5.406013310615965e-12,1.0268885297648467e-08,1.304010979058523e-11,1.669560214904997e-12
Correct 0.9987928867340088,1.5879212389435793e-09
Correct 4.698486044674155e-11,0.9999722838401794,2.005365318247243e-11
Wrong 0.607375979423523,0.3900923430919647,0.000550570257473737
Correct 6.847226258210881e-11,6.573626625677731e-12,0.9994111657142639
