grade confidence_levels
Wrong 28.609375,25.3125,25.65625,29.640625
Correct 21.84375,31.796875,19.859375,22.984375,18.828126907348633,18.25
Correct 32.71875,21.578125,21.203125,19.5625
Correct 24.578125,23.5625,31.0,21.3125,22.28125
Correct 25.234375,24.015625,23.296875,24.34375
Correct 25.9375,24.046875,24.890625,31.578125,28.265625
Correct 30.03125,22.140625,19.90625
Wrong 23.0625,31.265625,20.765625,21.359375,24.75
Correct 18.0625,18.1875,18.703125,19.265625,33.125
Correct 20.953125,21.859375,21.984375,23.046875,30.609375
Wrong 26.78125,24.28125,27.140625,22.984375,21.843751907348633
Correct 27.609375,33.3125,22.5625,19.28125
Correct 19.578125,20.5625,18.140625,17.734375,19.03125,31.53125,18.125001907348633
Wrong 23.09375,23.484375,24.5,25.515625,22.703125,24.96875
Correct 28.90625,32.5625
Wrong 27.609375,24.984375,29.890625,25.578125,24.609375
Correct 33.1875,22.609375,19.8125,17.203125
Correct 19.234375,18.0,17.1875,19.703125,17.3125,19.234375,33.40625
Correct 24.4375,17.859375,26.203125,18.640626907348633,22.5,22.90625,20.000001907348633,18.234376907348633
Correct 20.6875,18.8125,31.359375,19.140625,16.046876907348633,16.53125
Correct 28.421875,20.609375,20.3125,21.171875,20.796875
Wrong 27.28125,31.234375,25.78125,25.125
Correct 23.734375,21.734375,22.5625,32.375,20.84375
Correct 33.0625,19.71875
Wrong 23.4375,25.8125,23.03125,29.578125,21.40625,24.890625
Correct 30.890625,23.640625,23.359375
Wrong 29.703125,27.890625,25.40625,26.59375,30.109375,24.578125
Correct 28.40625,25.234375,24.1875,31.6875,22.296875
Correct 26.4375,30.78125,22.34375,20.765625,20.359375,24.640625,24.0625,25.421875
Correct 21.984375,29.15625,20.578125,19.28125,21.703126907348633,22.859375
Correct 22.171875,20.015625,32.0625,18.203125,18.015625
Correct 26.03125,30.359375,25.390625,33.875
Correct 22.796875,20.78125,32.90625,18.875,16.859376907348633,18.234375,16.437501907348633
Correct 31.125,21.359375,23.328125,21.453125
Wrong 21.921875,23.234375,21.65625,23.59375,22.031251907348633
Wrong 33.28125,29.25
Wrong 23.0,26.015625,25.359375,20.65625,19.109375,25.203125,23.09375,20.546875
Correct 28.328125,21.96875,21.921875,28.859375,26.203125
Wrong 28.125,25.640625,28.078125,23.6875
Correct 30.1875,24.15625,25.21875,22.203125,21.328125,24.59375
Correct 31.859375,21.390625
Wrong 27.71875,29.359375,24.453125
Correct 23.890625,23.078125,21.78125,27.703125
Wrong 24.171875,25.9375,23.09375,19.96875,25.65625,22.0,20.0625,23.78125,22.953125,20.609375,22.71875
Correct 26.75,31.46875,33.40625,26.640625,26.6875
Correct 26.71875,32.71875,27.046875,23.75,25.15625,27.96875
Wrong 27.84375,27.03125,25.265625,23.671875,27.84375
Wrong 22.453125,26.796875,23.609375,27.75,20.375,26.953125,24.3125
Wrong 25.890625,26.1875,31.53125,29.5625,24.46875
Correct 26.609375,24.578125,33.875,23.171875
Wrong 30.78125,30.734375
Correct 26.234375,25.578125,23.4375,28.71875,23.96875,24.375
Correct 26.3125,25.34375,32.21875,25.765625,23.90625
Correct 22.234375,21.65625,24.71875,19.90625,23.125
Wrong 21.453125,20.984375,23.28125,28.796875,18.546876907348633
Wrong 28.765625,23.71875,23.890625,30.28125,25.53125,26.78125
Correct 27.5625,26.375,31.78125
Correct 28.078125,31.65625
Correct 20.75,26.1875,20.9375,23.140625
Correct 25.921875,22.5,32.0,19.15625
Correct 22.65625,21.40625,23.1875,24.0,24.03125,30.40625
Correct 30.640625,22.25,23.234375,21.40625,22.484375
Correct 26.0625,24.859375,23.109375,25.671875,31.703125
Correct 23.9375,26.9375,23.6875,27.0,26.234375,28.015625
Correct 23.828125,33.65625,21.109375,19.296875,21.0,19.125
Wrong 26.5,32.84375,26.625,27.671875
Correct 27.53125,30.0,32.28125,24.21875
Correct 21.171875,19.40625,25.421875,21.65625,17.765628814697266,17.500001907348633,23.09375,24.328125,25.53125
Correct 26.09375,35.9375
Correct 29.21875,24.84375,25.421875,29.71875,26.890625,25.578125
Correct 29.5,23.78125,22.765625,20.5,22.1875,23.765625
Correct 29.375,26.65625,26.296875
Correct 33.15625,17.734375,15.390625
Correct 19.265625,19.015625,32.34375,16.828125,16.390626907348633
Correct 28.828125,23.78125
Correct 28.0,21.421875,26.78125,23.796875
Correct 31.625,18.96875,19.390625,17.4375,18.734375,18.03125
Correct 23.875,30.328125,25.046875,22.75,32.59375
Correct 23.140625,23.171875,26.53125,22.515625,24.03125,32.8125
Correct 27.515625,19.765625,21.96875,17.796875,16.859376907348633,20.046875,20.296875,19.125
Correct 27.90625,26.390625,25.0,33.8125
Wrong 25.640625,26.53125,26.515625,27.28125,30.46875
Wrong 24.265625,32.15625,23.1875,24.859375,24.375
Correct 32.78125,21.15625,23.09375,21.296875,21.828125
Correct 25.734375,33.3125,24.015625,21.9375
Correct 25.625,28.25,25.046875,23.65625,21.71875,30.484375,24.40625,24.015625
Correct 26.859375,26.953125,32.28125,22.78125
Correct 23.953125,30.75,22.71875,22.125,30.625
Correct 30.671875,26.21875,30.90625,24.28125
Correct 22.96875,32.9375,22.5625,21.765625,21.609375
Correct 26.546875,32.09375,25.828125,22.453125,23.5625
Correct 22.71875,22.75,22.609375,28.015625
Wrong 22.1875,21.875,21.484375,21.875,20.125001907348633,23.546875,25.0625,24.171875,23.140625
Correct 22.78125,24.078125,23.03125,34.96875
Correct 20.734375,23.671875,22.234375,22.703125,33.34375
Wrong 29.421875,24.921875,25.09375,26.25,22.453125
Wrong 25.078125,34.34375,22.953125,20.515625
Correct 26.71875,31.5
Wrong 31.21875,22.9375,25.421875
Correct 22.421875,29.8125,23.046875,24.703125,20.640625,23.6875,21.75,24.265625,23.484375,27.609375
Correct 19.828125,19.25,17.984375,17.859375,34.65625,18.859375,16.546875
Correct 23.59375,31.046875,22.84375,21.625
Correct 29.4375,27.3125,24.96875
Wrong 25.5,29.578125,27.3125,29.421875
Correct 25.0,33.25
Wrong 26.25,29.078125,30.453125,28.53125
Wrong 27.953125,30.625,26.875,28.359375,27.328125,26.59375
Wrong 27.578125,26.1875,29.796875,30.078125,27.453125
Correct 28.5,21.375,22.390625,21.375,19.187501907348633,19.34375
Wrong 29.34375,31.5625,29.421875,26.234375,30.578125
Wrong 31.703125,20.90625,21.59375,28.046875
Correct 28.484375,24.28125,25.40625,21.796875,24.359375
Wrong 29.15625,22.234375,27.46875,20.421875,18.187501907348633,19.21875,21.328125,25.03125
Correct 27.328125,30.28125,31.265625,28.671875,25.203125,24.40625
Correct 28.046875,32.46875
Correct 22.796875,19.078125,18.34375,21.65625,17.25,19.125,20.328125
Correct 26.765625,26.15625,31.9375,26.65625
Correct 21.734375,27.234375,27.25,24.140625,25.3125
Correct 29.109375,25.84375,23.171875,22.90625,22.453125
Correct 34.25,22.8125,17.9375
Wrong 29.515625,28.796875,23.65625,31.0
Correct 31.3125,22.546875
Correct 25.015625,24.03125,22.640625,21.734375,20.734375,22.9375,30.203125
Correct 22.75,31.890625,23.03125,20.359375,21.4375
Correct 26.234375,22.8125,32.15625,23.59375
Correct 19.734375,20.125,20.46875,18.296875,18.375,32.875
Wrong 25.09375,22.75,22.515625,25.4375
Correct 25.765625,33.25,22.796875
Correct 33.625,19.625,20.1875,16.53125
Correct 24.90625,31.3125,25.390625,19.609375
Correct 22.3125,22.5,20.71875,18.765625,28.796875,21.15625
Correct 27.65625,28.34375,28.265625,27.21875,31.171875,26.484375
Correct 26.4375,32.59375,24.53125
Correct 26.21875,24.484375,29.46875,23.34375,31.390625
Correct 21.234375,19.390625,24.046875,18.578125,18.984375,32.25
Correct 24.90625,24.09375,23.734375,32.5625
Correct 22.625,24.171875,20.8125,35.25
Correct 24.78125,25.390625,32.75,27.375,23.46875,22.03125
Correct 23.953125,22.71875,36.5
Correct 24.375,24.640625,23.21875,35.34375
Correct 28.90625,21.3125,23.34375,19.203125,19.640625
Correct 24.8125,21.765625,31.6875
Correct 20.9375,21.34375,23.515625,23.015625,20.859376907348633,28.84375,19.46875
Correct 23.40625,22.140625,21.515625,20.421875
Correct 26.4375,35.78125
Correct 19.296875,19.937501907348633,19.71875,23.609375,25.875
Wrong 23.796875,21.734375,25.96875,25.171875,24.859375
Correct 27.0,26.09375,25.859375,31.53125
Correct 28.296875,26.421875,31.65625,24.359375,24.875,24.453125,23.796875
Correct 23.21875,21.734375,21.71875,21.03125,30.96875,20.234375
Wrong 28.75,27.0625,29.046875,31.453125,30.796875
Correct 22.5625,23.6875,22.375,20.578125,21.125,26.09375,21.96875
Correct 30.3125,25.15625,25.3125,23.265625,28.390625
Correct 26.78125,25.046875,25.96875,24.140625,22.671875,30.125
Correct 32.84375,18.6875,20.53125,23.34375,19.59375
Correct 29.1875,24.0625,24.5625,29.125,30.84375
Wrong 24.4375,30.796875,23.71875,30.859375
Correct 33.5625,22.8125,24.8125,22.46875,21.8125,31.40625,23.875,22.5
Wrong 30.125,25.03125,29.90625,26.0
Correct 24.34375,35.25,22.890625,21.703125,22.078125
Wrong 27.59375,25.5625,27.703125,31.59375,24.375,22.34375
Wrong 24.859375,26.546875,26.515625,22.5625,23.109375,24.625
Wrong 25.25,28.46875,27.515625,24.171875,29.3125
Wrong 23.734375,26.921875,23.859375,21.3125,28.28125,25.109375
Correct 24.921875,19.21875,19.484375,32.90625,19.125
Correct 30.578125,28.96875,26.453125,23.515625
Correct 25.21875,25.453125,31.734375,24.328125
Wrong 28.78125,27.4375,18.78125,19.75,16.125003814697266
Correct 26.953125,23.5,30.734375,23.484375,25.453125
Correct 21.734375,24.09375,23.859375,32.5625,21.328125,20.296875
Correct 22.84375,24.921875,24.5625,21.84375,25.703125,22.640625,23.546875,24.3125,23.75
Correct 26.25,34.4375
Correct 21.78125,34.21875,22.078125,19.46875
Correct 24.34375,22.046875,36.21875
Wrong 24.828125,25.171875,26.203125,23.28125,27.265625,28.59375
Correct 29.78125,21.765625,25.65625,19.71875
Correct 27.53125,28.375,25.84375,24.21875
Wrong 29.15625,22.796875,23.5625,26.8125
Wrong 28.203125,29.796875,27.90625
Correct 31.78125,19.234375
Correct 24.875,27.671875,22.671875,35.90625,22.171875,22.4375
Wrong 24.203125,24.203125,32.40625,31.515625,23.5
Correct 23.78125,25.0,29.953125,21.390625,20.984375
Correct 30.25,18.625,18.9375,21.875,17.562501907348633
Wrong 22.25,27.890625,31.578125,21.09375
Correct 30.40625,24.671875,25.671875,24.46875,30.53125,23.5
Correct 29.625,29.125,31.265625
Correct 26.25,22.078125,22.109375,28.546875,21.65625
Correct 23.015625,24.75,24.484375,30.90625
Wrong 22.578125,25.53125,23.6875,21.984375,22.109376907348633,26.109375
Correct 28.390625,27.890625,31.203125,25.6875,25.734375,26.71875
Correct 31.953125,32.59375
Correct 26.3125,24.078125,23.90625,29.75,26.875,22.859375
Wrong 30.59375,30.03125,25.125,22.296875
Correct 22.65625,23.734375,23.328125,20.921875,30.0
Wrong 28.46875,28.828125,30.234375,25.9375,25.96875
Correct 21.453125,20.875,33.75,18.46875,18.234375
Wrong 31.625,24.84375,29.59375,25.625
Correct 26.203125,34.6875,26.1875,27.171875
Correct 31.28125,25.421875,22.3125,20.53125
Correct 25.875,24.609375,26.25,25.140625,29.9375,23.078125
Wrong 26.765625,30.71875,26.859375,26.625
Correct 31.03125,19.859375,18.265625,16.40625,16.5
Correct 31.796875,22.5,21.0
Correct 27.703125,25.9375,35.28125
Correct 26.046875,32.875,23.546875,22.46875
Correct 23.21875,36.125,20.75,19.546875,19.8125
Correct 24.59375,23.265625,28.765625,20.75,21.640626907348633,22.953125,25.75,27.984375,24.96875
Wrong 29.625,25.40625,24.390625,30.46875
Correct 25.375,26.890625,34.125,23.046875
Wrong 26.25,21.375,30.296875,24.34375,23.453125
Correct 28.0,22.4375,24.171875,20.765625,23.59375,31.34375,23.65625,24.828125
Wrong 24.75,34.09375
Correct 22.8125,21.65625,21.921875,26.0,22.65625
Correct 24.359375,31.984375,23.515625,24.03125
Wrong 28.390625,27.0,27.46875,28.421875,31.5
Correct 24.625,23.046875,35.53125
Correct 22.609375,36.1875,22.21875,19.84375
Correct 20.765625,21.59375,20.546875,21.0625,31.484375,19.03125,16.859376907348633
Wrong 30.671875,30.109375,25.5625
Correct 30.9375,29.09375
Wrong 30.09375,22.984375,22.40625,24.375
Wrong 25.40625,27.453125,24.609375,30.625
Correct 23.71875,22.78125,28.109375,19.734375,17.640626907348633,19.28125
Wrong 26.203125,23.640625,25.6875,24.296875,21.96875,22.59375
Correct 19.609375,19.90625,19.984375,20.6875,32.25
Wrong 23.34375,27.984375,31.828125,26.578125
Correct 25.0625,25.140625,29.40625,21.71875
Correct 27.71875,29.078125,28.65625,26.96875
Correct 27.671875,26.03125,26.65625,33.25
Wrong 28.578125,28.59375,27.90625,25.390625,29.375,24.671875
Correct 22.421875,21.515625,23.21875,27.65625,32.46875
Correct 20.890625,25.109375,20.078125,19.875,18.078126907348633,23.1875,25.859375,22.828125,22.328125
Correct 20.328125,21.015625,18.28125,19.171875,17.078126907348633,18.28125,31.4375
Wrong 28.0,23.84375,26.578125,25.515625,30.84375,21.921875
Correct 29.3125,18.8125,22.15625,19.71875
Correct 22.5625,34.65625,21.328125,18.828125,19.125001907348633,20.21875,19.09375
Correct 28.390625,28.328125,32.4375
Wrong 26.328125,28.53125,25.28125,29.78125,23.546875,24.671875
Wrong 28.796875,20.265625,28.1875,18.625,18.328126907348633,19.203125
Wrong 30.203125,31.203125
Correct 30.171875,28.640625,27.53125
Correct 25.09375,30.0,23.984375,31.484375,23.328125,21.984375
Wrong 32.6875,27.53125,29.0
Wrong 26.578125,25.546875,24.875,25.0
Correct 20.796875,22.328125,20.640625,24.015625,20.296875,32.1875,19.53125
Correct 23.171875,22.15625,35.9375,18.78125
Wrong 25.734375,30.28125,27.40625
Wrong 25.828125,26.125,21.0625,21.125,25.625
Correct 24.640625,22.265625,22.578125,32.46875,22.703125,20.9375
Correct 31.828125,16.671875,17.203125,16.734375,15.234375953674316,18.34375
Correct 27.390625,26.109375,28.765625,28.5625,32.5625,25.296875
Correct 25.578125,26.890625,24.96875,30.640625
Correct 23.546875,19.8125,21.078125,31.875,22.125,20.078125,20.671875
Correct 25.640625,32.625,24.515625,21.921875
Wrong 30.140625,25.359375,24.890625,28.984375
Correct 30.375,23.875,31.0625,21.203125
Wrong 27.921875,31.921875
Wrong 25.765625,27.578125,20.734375,29.109375
Correct 25.921875,24.375,23.84375,29.96875,22.359375,23.09375,28.625
Correct 22.515625,20.703125,34.71875,18.484375,18.3125,18.578125
Correct 22.40625,22.859375,31.65625,20.796875,21.59375,18.203125
Wrong 24.625,25.09375,24.515625,21.25,26.71875,23.171875
Correct 24.1875,22.65625,20.765625,20.453125,20.296875,20.96875,29.40625,20.765625,22.515625
Correct 27.890625,26.0625,33.5625,26.90625,24.578125,24.09375
Correct 24.015625,35.125,22.796875
Correct 29.640625,23.625,20.109375
Correct 26.34375,34.09375,25.171875,22.9375,24.046875,21.984375
Correct 23.078125,24.265625,24.65625,23.703125,31.609375
Wrong 22.671875,21.234375,22.09375,25.015625,28.453125,21.109375
Correct 29.546875,20.6875,23.1875,18.828125,24.59375,22.359375,20.1875
Wrong 25.671875,21.0,23.71875,21.046875,26.484375
Correct 24.078125,24.484375,23.109375,24.71875,25.046875,21.578125,22.421875,27.203125
Wrong 25.8125,29.859375,31.0
Correct 23.3125,23.75,33.71875,20.390625,19.96875
Correct 25.359375,25.25,24.234375,33.125,25.375
Wrong 28.984375,30.09375,27.484375,31.03125
Correct 29.15625,25.515625,20.515625,24.09375,19.468751907348633,20.40625,20.984375
Correct 28.0625,22.421875,24.609375,20.203125,18.640626907348633,21.515625,20.265625
Correct 33.0,20.0
Correct 28.5,24.921875,32.125
Correct 25.828125,25.84375,25.015625,35.46875
Correct 22.296875,23.796875,21.734375,22.15625,31.1875,21.9375,20.437501907348633,20.453125,22.1875,28.828125,20.515626907348633
Correct 28.09375,28.25,29.59375,25.0
Correct 21.703125,34.59375,21.25,21.6875
Correct 29.3125,21.203125,19.171875,23.265625
Correct 23.015625,24.9375,21.734375,20.09375,20.75,23.21875,22.09375,24.03125,23.125,27.921875,28.9375
Wrong 30.828125,24.0625,25.8125,30.34375,24.0
Wrong 30.15625,23.25,23.328125,23.65625
Correct 27.046875,20.28125,20.28125,17.078128814697266,15.976576805114746
Correct 28.984375,24.140625,30.9375,23.1875,22.421875
Correct 23.203125,24.15625,32.59375
Wrong 30.25,24.03125,23.71875,30.9375
Correct 22.984375,22.03125,21.859375,31.0625,20.546875,18.453125,21.171875,18.484375
Correct 22.09375,19.859375,20.359375,32.65625
Correct 31.203125,18.171875,17.28125,15.648438453674316,17.234375
Wrong 30.09375,23.6875,29.875,24.21875
Correct 26.0,34.46875,23.03125
Correct 20.28125,19.296875,18.859375,18.09375,20.125,31.5625
Correct 25.046875,23.140625,32.625,27.390625
Correct 26.09375,26.8125,25.453125,26.828125,27.453125
Correct 29.328125,33.6875,27.515625
Correct 33.90625,20.296875,19.859375,17.515625
Correct 30.359375,19.65625,15.085938453674316,15.835938453674316,15.085939407348633,15.304688453674316,15.01562786102295,19.390625
Correct 31.03125,27.75,27.9375,24.53125,24.75
Correct 20.875,23.59375,20.671875,20.921875,21.4375,30.984375
Correct 24.53125,31.5625,22.59375,21.703125
Correct 24.171875,27.15625,25.21875,22.640625,29.65625
Wrong 29.75,29.890625,30.046875
Correct 22.578125,30.390625,20.25,18.15625,18.093751907348633,17.984375,17.765626907348633,19.4375
Correct 29.359375,18.984375,19.75,15.945313453674316,15.984375953674316,17.859375,19.109375,18.15625,18.265625,16.984375,20.078125
Wrong 26.828125,26.328125,27.828125,29.546875
Wrong 22.984375,21.171875,24.078125,20.0625,21.171875,25.28125,24.609375,21.71875,21.984375,25.421875
Wrong 26.84375,29.0625,24.453125,27.234375,22.84375,20.375
Wrong 29.40625,21.0625,22.65625,18.3125
Correct 20.421875,20.015625,36.375,18.8125,19.171875
Wrong 26.34375,22.96875,22.671875,24.109375,25.125
Correct 30.578125,20.625,24.09375,19.421875
Correct 22.6875,34.03125,23.4375,21.421875,22.453125
