grade confidence_levels
Correct 22.265625,26.34375,23.109375,23.109375,21.46875,21.40625,21.8125
Correct 28.46875,25.703125,26.640625,25.71875,24.65625
Wrong 26.703125,24.140625,27.921875,26.84375,23.390625
Correct 22.828125,29.5625,23.625,27.921875,23.953125
Wrong 28.03125,23.953125,24.59375,22.953125,25.265625,25.40625,23.671875,22.140625
Correct 24.828125,23.515625,32.53125,23.375,22.125
Wrong 22.34375,28.53125,24.59375,22.828125,23.515625,26.515625
Correct 26.46875,25.734375,29.53125
Correct 28.828125,29.171875,26.71875
Wrong 23.59375,22.203125,21.234375,23.328125
Correct 27.625,30.09375,25.234375,26.96875
Wrong 28.25,24.5625,23.3125,23.796875,22.21875,29.296875
Wrong 26.296875,23.125,25.921875,26.46875
Correct 27.921875,24.203125,32.59375
Wrong 26.421875,29.96875,29.171875
Correct 25.734375,27.703125,24.109375,25.703125,24.90625
Correct 29.109375,28.703125,26.234375,26.078125
Correct 27.234375,24.515625,22.875,30.34375
Correct 25.578125,22.875,23.4375,22.953125
Correct 30.90625,26.890625
Wrong 27.671875,26.40625,27.125
Correct 21.828125,20.40625,26.53125,21.8125,22.09375,19.687501907348633,19.500001907348633
Wrong 28.140625,26.421875,28.484375,26.3125,26.125
Correct 25.859375,27.203125,25.375,29.5
Wrong 31.296875,25.28125,31.015625
Correct 25.046875,24.390625,31.078125,25.359375
Correct 27.375,31.96875
Wrong 20.671875,19.031251907348633,19.625,19.546875,22.75
Wrong 29.328125,24.015625,29.75,25.734375,21.296875,22.5625
Wrong 27.015625,23.375,22.984375,28.015625
Wrong 27.078125,31.078125,27.484375
Correct 30.0625,23.1875,24.4375,24.6875,23.796875,22.265625
Correct 19.828125,21.25,20.65625,20.578125,20.53125,29.078125
Wrong 25.75,25.921875,27.34375,26.125
Correct 29.421875,27.34375,31.09375,25.78125
Wrong 28.609375,26.546875
Correct 16.109375,15.03906536102295,16.515625,14.62500286102295,15.429692268371582,14.296878814697266,25.890625
Correct 25.78125,30.59375,24.09375,25.125
Correct 23.140625,27.796875,24.578125,22.921875,23.546875,24.703125
Wrong 29.140625,25.78125,30.828125,23.625
Wrong 25.78125,25.96875,25.546875,29.734375,27.3125
Wrong 22.3125,21.390625,23.625,30.515625,19.96875,23.5625
Wrong 27.53125,28.828125,27.984375,26.046875
Correct 32.96875,25.390625,26.734375
Correct 27.109375,19.0625,20.484375,19.375,20.15625
Wrong 26.03125,24.453125,25.28125,26.0625,24.625,23.4375
Correct 27.65625,26.640625,26.65625,30.578125
Wrong 21.796875,22.59375,22.28125,21.890625,20.453125,21.0625,27.921875,21.640625,20.78125,22.109375
Correct 27.78125,26.34375,26.203125,25.625
Wrong 28.015625,28.21875,26.765625,26.4375
Correct 26.515625,20.84375,22.0,19.78125,20.328125,18.578125,19.140625,23.921875
Wrong 29.15625,27.796875,27.859375
Wrong 23.296875,23.890625,22.609375,21.40625,21.421875,21.46875,21.21875,21.484375,23.3125,24.328125,20.46875,21.8125
Correct 26.390625,24.109375,24.875,23.953125,23.8125,30.609375
Correct 26.46875,26.578125,30.0,26.0,26.46875
Wrong 28.125,28.5
Wrong 27.234375,24.5625,24.28125,25.328125,26.671875
Wrong 19.28125,23.03125,20.265625,25.0,21.234375,20.09375,21.328125
Correct 24.96875,22.375,30.65625,25.734375
Wrong 29.3125,25.4375,24.0,28.546875
Correct 23.140625,26.546875,23.484375,23.0625,22.46875,21.546875,22.578125
Correct 29.0625,31.765625,27.59375
Correct 26.046875,23.375,26.96875,23.796875,26.515625
Correct 24.453125,25.484375,23.765625,24.5
Wrong 25.609375,25.28125,24.671875,26.0,26.234375,24.15625
Correct 30.3125,24.75
Correct 27.1875,26.609375,29.578125,26.296875
Correct 29.4375,26.671875,24.25,25.3125
Correct 30.03125,28.484375,31.375
Wrong 23.140625,22.40625,22.5,22.140625,22.890625,22.765625,22.71875,22.90625,21.84375,21.3125,19.984375,23.40625
Wrong 26.75,30.75,29.4375
Wrong 22.78125,23.59375,23.3125,22.78125
Wrong 24.78125,23.78125,29.90625,23.921875,22.21875
Wrong 25.265625,22.046875,24.109375,20.609375,22.453125,26.53125,20.171875,17.765625,18.609375,15.789063453674316,19.5
Wrong 25.828125,24.234375,24.515625,22.15625,23.84375,26.0
Wrong 27.09375,23.578125,28.046875,23.625
Correct 31.6875,28.796875,26.765625,28.875
Correct 24.609375,24.09375,28.265625,25.78125
Correct 27.125,30.4375,25.46875
Correct 19.828125,18.71875,19.28125,24.859375,20.59375,19.734376907348633
Wrong 25.0625,26.84375,25.28125,27.71875,24.671875,26.734375,30.375
Wrong 25.78125,26.828125,27.03125
Wrong 30.578125,26.09375,29.546875
Wrong 22.90625,21.859375,22.3125,21.65625,21.453125,22.265625,21.5,23.078125,22.0
Correct 31.140625,27.59375,25.234375,25.265625,22.734375
Correct 30.65625,22.71875,23.0625,22.40625,22.203125,22.375
Correct 23.453125,28.0,24.546875,24.65625,24.578125,24.84375,24.4375
Wrong 27.015625,26.890625,27.59375,30.375,25.5
Wrong 23.9375,22.25,23.8125,23.25,22.5625,22.640625,23.5
Wrong 31.65625,24.078125,25.890625
Wrong 25.296875,20.3125,20.875,20.796875,27.453125,20.15625
Wrong 27.25,29.875,23.40625,26.40625
Wrong 27.328125,25.109375,31.28125
Wrong 27.6875,29.59375,27.609375,28.859375
Correct 27.90625,23.484375,23.875,23.328125,24.640625,22.8125,24.109375,23.796875
Correct 24.75,23.71875,25.078125,27.703125,23.9375,24.0625
Wrong 24.515625,23.546875,24.234375,26.875,24.296875,23.75,22.703125
Wrong 20.46875,23.28125,24.8125,20.796875,21.234375,21.953125,21.65625
Correct 25.421875,29.5,24.4375,27.3125
Wrong 28.765625,28.5,27.5,27.859375
Correct 25.984375,28.46875,24.484375,28.375
Wrong 20.390625,20.671875,20.53125,21.140625,22.921875,22.234375
Correct 21.09375,20.4375,20.5625,25.3125,21.015625,23.296875
Wrong 24.21875,23.4375,22.375,28.96875,20.796875,22.859375
Correct 22.140625,21.140625,21.109375,21.09375,20.25,27.0
Correct 26.28125,27.90625,24.21875,25.484375
Correct 28.59375,26.90625,24.96875,25.1875
Wrong 26.78125,26.4375,26.59375,24.703125,24.96875,25.53125
Correct 19.71875,22.390625,20.78125,21.125,20.062501907348633,19.640626907348633,19.796876907348633
Correct 32.1875,27.6875
Wrong 22.71875,22.765625,22.671875,21.703125,21.84375,22.015625,20.515626907348633
Wrong 25.546875,28.15625,26.53125,30.0625,30.296875
Correct 28.078125,24.1875,23.34375,26.078125,23.296875
Correct 24.140625,21.140625,28.0625,22.109375,21.1875,21.40625
Wrong 26.75,23.4375,24.609375,22.65625,24.109375,22.421875
Correct 28.890625,32.03125,27.546875
Wrong 23.421875,22.859375,24.6875,22.046875,20.859375,22.5625
Correct 23.875,23.421875,23.6875,22.734375,24.875,28.40625,23.265625,24.171875
Wrong 25.28125,24.953125,27.578125,27.328125,23.296875,19.8125,22.90625,20.90625,23.5
Correct 26.03125,23.859375,29.9375,23.96875,22.375,22.5625
Wrong 26.5,23.640625,29.765625,24.859375
Correct 23.421875,26.96875,22.1875,24.40625,21.453125,23.015625
Correct 30.578125,24.15625,26.734375,24.484375
Wrong 24.140625,24.203125,22.484375,24.71875,22.390625
Wrong 27.078125,28.84375,29.65625,25.484375
Wrong 27.71875,27.40625,28.3125,27.484375,27.609375
Correct 30.09375,24.328125,24.703125
Wrong 24.796875,22.328125,22.25,20.5625,27.390625
Correct 18.6875,18.25,19.984375,19.421875,29.625
Correct 25.8125,23.546875,24.890625,24.25,29.34375
Wrong 22.5625,22.15625,23.125,21.703125,25.34375
Correct 26.25,30.984375,25.671875,26.046875
Correct 21.046875,20.140625,20.515625,19.1875,20.40625,26.625,23.828125
Wrong 23.234375,24.71875,24.40625,24.03125,24.609375,24.140625
Correct 26.421875,27.296875
Wrong 26.859375,25.96875,27.8125,25.5,26.90625
Correct 32.625,28.578125,26.28125,26.421875
Correct 21.390625,21.359375,21.484375,25.875,21.40625,23.875,26.578125
Correct 19.4375,17.78125,21.140625,20.3125,18.765626907348633,16.6562557220459,17.890626907348633,20.4375
Correct 21.515625,21.421875,25.34375,22.15625,21.328125,20.859376907348633
Correct 28.96875,26.65625,25.65625,26.890625,27.0
Wrong 29.109375,29.125,25.828125,25.375
Correct 25.171875,23.65625,26.28125,29.65625,22.71875
Correct 32.1875,25.265625
Wrong 23.46875,23.78125,22.59375,28.375,21.703125,22.796875
Correct 27.890625,24.625,24.421875
Wrong 25.125,24.078125,20.78125,24.296875,23.90625,22.28125
Correct 26.296875,25.765625,26.609375,27.609375,26.109375
Correct 23.5625,27.609375,23.640625,23.25,22.625,20.375,21.234375,27.234375
Correct 24.609375,26.3125,23.3125,22.1875,25.890625,25.625
Wrong 22.53125,24.921875,21.296875,23.984375,23.078125
Correct 26.59375,26.265625,24.515625,32.625
Correct 21.5625,22.0625,24.234375,20.734375,20.796875,22.8125,21.078125
Correct 29.640625,22.5625,22.53125,24.4375
Wrong 20.703125,21.1875,20.140625,22.75,23.234375
Wrong 30.53125,30.5
Wrong 23.28125,25.09375,23.625,22.171875,20.59375,22.703125,28.828125,23.1875
Wrong 26.71875,22.359375,22.015625,25.84375,28.703125
Wrong 29.875,26.328125,30.640625,24.59375
Wrong 24.421875,26.5,23.8125,20.8125,21.734375,22.421875
Correct 31.796875,27.75
Wrong 28.1875,24.671875,22.703125
Correct 23.3125,21.5,19.265625,26.296875
Wrong 22.46875,24.5,23.21875,20.703125,25.140625,20.734375,19.421875,18.625,20.140625,17.984375,19.515625
Wrong 26.8125,24.984375,26.5,29.828125,25.734375
Correct 26.265625,28.609375,25.65625,25.140625,27.859375,25.5625
Wrong 28.578125,29.0,24.171875,24.9375,29.375
Wrong 23.53125,28.015625,27.46875,24.4375,22.28125,22.140625,23.5
Wrong 26.828125,28.828125,27.359375,26.8125,26.046875
Wrong 27.734375,25.78125,27.0,27.453125
Correct 27.90625,28.890625
Wrong 27.5625,26.046875,25.359375,24.71875,24.21875,27.0
Correct 27.359375,26.3125,30.71875,27.046875,25.171875
Wrong 24.109375,22.859375,23.328125,25.953125,24.21875
Wrong 21.265625,21.1875,28.890625,22.9375,23.921875
Wrong 25.359375,23.0,24.03125,22.78125,21.6875,27.796875
Correct 28.140625,25.6875,28.328125
Wrong 27.46875,27.15625
Correct 24.96875,28.75,24.234375,26.703125
Wrong 26.703125,25.453125,26.703125,27.796875
Correct 21.140625,20.734375,21.734375,23.828125,23.28125,25.796875
Correct 29.75,26.25,26.8125,26.734375,27.140625
Correct 25.84375,24.0625,24.578125,23.21875,27.671875
Correct 24.8125,23.609375,23.203125,23.453125,23.984375,28.203125
Correct 21.28125,28.453125,21.984375,20.390625,20.390625,21.8125
Wrong 25.28125,32.75,27.75,25.546875
Wrong 28.984375,29.5625,25.984375,25.84375
Wrong 20.453125,21.609375,24.03125,22.375,20.234375,18.750001907348633,20.65625,23.828125,23.21875
Correct 28.09375,33.46875
Correct 25.375,23.15625,23.25,26.8125,26.03125,23.09375
Correct 26.9375,23.4375,24.375,22.59375,23.421875,24.640625
Correct 29.0625,25.78125,26.6875
Correct 34.65625,23.234375,22.546875
Correct 22.21875,20.140625,25.578125,20.84375,21.046876907348633
Correct 30.28125,25.890625
Wrong 27.875,24.828125,29.671875,29.4375
Correct 25.328125,20.3125,21.703125,21.90625,21.53125,20.421875
Correct 21.5625,21.734375,22.46875,22.53125,31.8125
Correct 19.234375,21.328125,22.109375,20.4375,24.375,30.59375
Correct 25.03125,23.03125,24.171875,24.015625,23.3125,22.828125,23.28125,22.796875
Wrong 27.59375,31.734375,26.25,26.5
Wrong 24.390625,24.859375,23.859375,26.046875,27.234375
Wrong 25.203125,28.25,24.421875,27.859375,27.15625
Correct 30.859375,26.953125,27.71875,26.40625,27.234375
Correct 27.515625,30.171875,26.390625,24.984375
Wrong 22.953125,24.46875,23.5625,23.46875,21.9375,23.3125,22.546875,23.40625
Correct 27.421875,26.921875,30.203125,24.078125
Wrong 20.734375,22.59375,26.53125,20.703125,22.609375
Correct 27.265625,26.265625,30.96875,28.203125
Correct 23.515625,29.734375,25.546875,25.75,27.0
Correct 23.90625,27.5625,24.015625,22.328125,24.90625
Correct 25.34375,22.5,21.671875,28.796875
Wrong 26.5,24.9375,26.265625,25.71875,25.859375,24.921875,26.8125,26.5625,24.953125
Correct 29.234375,29.46875,26.796875,31.125
Correct 23.59375,26.046875,25.109375,27.0625,29.015625
Wrong 27.53125,28.546875,25.015625,26.375,26.71875
Wrong 26.703125,30.984375,25.75,26.5625
Correct 28.375,29.9375
Wrong 29.765625,25.84375,27.953125
Correct 19.0625,27.0625,21.203125,20.796875,19.46875,19.343751907348633,17.843753814697266,20.296875,20.109375,21.125
Correct 23.8125,20.453125,22.875,21.9375,30.40625,19.0,19.203125
Correct 25.234375,26.921875,24.234375,26.625
Wrong 26.71875,30.21875,23.59375
Wrong 24.90625,27.5,24.671875,27.515625
Correct 26.890625,31.3125
Wrong 24.484375,30.265625,25.78125,21.890625
Correct 25.375,23.75,24.390625,27.609375,23.734375,24.75
Wrong 27.109375,29.015625,27.15625,27.390625,26.25
Wrong 24.203125,24.0,26.09375,24.6875,22.203125,22.359375
Wrong 25.609375,29.09375,27.34375,25.484375,26.34375
Wrong 28.734375,23.09375,21.53125,29.71875
Correct 27.40625,26.484375,26.921875,24.203125,24.921875
Wrong 27.578125,22.390625,22.765625,21.359375,21.625,20.84375,22.859375,24.015625
Wrong 29.265625,26.421875,28.078125,26.53125,25.34375,26.828125
Wrong 29.75,26.78125
Wrong 21.59375,20.265625,20.109375,24.265625,20.578125,20.328125,25.15625
Wrong 27.609375,26.390625,25.359375,29.59375
Wrong 24.296875,29.203125,25.046875,24.53125,26.15625
Correct 25.09375,23.71875,23.0625,22.4375,22.515625
Correct 34.28125,24.390625,23.578125
Wrong 26.84375,23.203125,22.03125,28.859375
Wrong 30.21875,33.15625
Wrong 25.375,25.59375,24.671875,23.984375,25.625,26.1875,25.0625
Correct 26.21875,29.890625,26.25,25.296875,25.8125
Correct 26.40625,24.90625,30.046875,26.25
Correct 22.765625,23.859375,23.984375,23.359375,21.4375,28.890625
Correct 29.125,24.484375,24.703125,26.890625
Correct 28.21875,29.671875,28.546875
Correct 33.375,23.953125,23.90625,25.046875
Correct 24.25,27.21875,24.4375,23.71875
Correct 22.703125,20.78125,21.34375,20.0,25.484375,21.5
Wrong 24.21875,25.96875,24.875,25.625,24.390625,24.03125
Correct 29.375,30.28125,27.875
Wrong 24.796875,21.734375,24.40625,23.96875,24.328125
Wrong 22.21875,22.140625,27.0,21.203125,20.328125,26.734375
Correct 24.171875,23.328125,22.703125,28.15625
Correct 28.734375,29.4375,24.734375,29.640625
Correct 22.171875,21.015625,29.890625,22.015625,21.828125,19.609376907348633
Correct 24.5625,22.34375,29.78125
Correct 28.453125,25.265625,23.859375,30.03125
Correct 30.171875,24.015625,25.375,24.828125,25.828125
Correct 24.546875,22.046875,26.5
Correct 21.4375,24.125,26.859375,26.109375,23.734375,28.625,24.21875
Wrong 25.765625,24.578125,26.296875,24.4375
Correct 27.71875,33.3125
Correct 17.109375,18.593751907348633,17.828125,18.062501907348633,20.796876907348633
Correct 23.46875,26.328125,23.65625,24.71875,25.0
Wrong 28.484375,28.09375,28.34375,27.53125
Correct 26.609375,24.796875,28.015625,26.15625,26.625,25.3125,27.46875
Correct 19.609375,17.359375,18.546875,18.5625,23.71875,19.75
Wrong 26.203125,25.078125,27.515625,27.578125,27.03125
Wrong 26.09375,24.6875,24.359375,24.65625,27.140625,23.5,24.84375
Correct 27.34375,25.78125,24.53125,26.484375,25.015625
Wrong 30.15625,23.453125,25.25,26.578125,23.8125,22.34375
Correct 30.28125,23.390625,24.84375,29.953125,23.890625
Correct 26.171875,25.46875,25.359375,26.984375,27.1875
Correct 29.265625,25.640625,24.59375,25.171875
Correct 27.359375,23.75,25.1875,25.75,26.8125,24.46875,24.125,23.890625
Correct 26.5,28.796875,25.0,27.09375
Correct 25.109375,30.921875,24.4375,23.46875,25.296875
Wrong 21.34375,22.453125,21.6875,29.453125,22.65625,23.6875
Correct 23.234375,22.3125,26.96875,22.015625,22.046875,21.90625
Correct 26.3125,25.828125,28.390625,29.421875,25.265625
Correct 20.671875,26.171875,21.421875,21.046875,25.765625,26.3125
Correct 22.546875,21.59375,21.90625,30.28125,23.3125
Wrong 28.15625,30.25,25.671875,26.765625
Correct 28.171875,26.546875,31.109375,27.328125
Wrong 31.859375,23.875,22.515625,25.703125,19.625
Wrong 27.125,24.921875,24.015625,24.765625,25.734375
Wrong 23.140625,22.390625,24.65625,26.34375,26.53125,23.578125
Wrong 25.1875,23.84375,24.46875,23.296875,24.453125,23.375,24.28125,23.046875,23.3125
Correct 30.3125,31.140625
Correct 23.5625,30.140625,22.359375,25.25
Correct 24.6875,22.53125,34.25
Wrong 21.484375,21.0625,22.53125,19.421875,22.171875,22.078125
Correct 27.125,21.4375,24.0625,24.359375
Wrong 26.328125,22.546875,27.609375,24.609375
Wrong 24.03125,21.890625,24.0625,27.078125
Wrong 25.640625,27.859375,24.703125
Correct 29.09375,23.8125
Correct 24.9375,24.875,23.859375,29.625,25.265625,26.09375
Wrong 23.578125,22.234375,30.765625,23.296875,20.953125
Wrong 26.390625,28.09375,23.8125,24.203125,26.75
Correct 24.71875,20.71875,20.65625,24.390625,21.40625
Correct 28.421875,22.734375,23.09375,27.375
Wrong 24.09375,21.59375,21.703125,21.859375,22.75,24.140625
Wrong 31.1875,26.375,25.828125
Correct 21.59375,17.828126907348633,18.71875,22.265625,21.578125
Correct 27.03125,28.6875,25.78125,29.75
Wrong 22.671875,25.171875,23.15625,24.890625,22.609375,26.109375
Correct 25.0625,25.9375,27.40625,23.234375,25.21875,25.703125
Wrong 30.515625,30.1875
Correct 22.78125,23.65625,22.578125,25.734375,24.140625,21.890625
Wrong 28.578125,27.703125,27.21875,26.3125
Wrong 24.921875,24.578125,20.96875,21.5625,22.8125
Correct 25.734375,29.234375,25.75,24.765625,25.671875
Correct 25.625,24.109375,32.96875,24.71875,23.8125
Wrong 25.71875,23.359375,25.484375,23.359375
Wrong 27.203125,26.921875,25.453125,30.546875
Wrong 29.203125,29.234375,25.625,27.015625
Wrong 23.296875,27.375,25.375,25.65625,24.28125,22.953126907348633
Correct 24.46875,23.484375,21.453125,25.5625
Correct 28.8125,19.796875,20.3125,20.484375,21.484375
Correct 30.203125,24.828125,28.609375
Correct 25.21875,22.765625,33.0625
Correct 24.84375,29.125,24.75,26.09375
Correct 24.75,32.78125,25.0,24.375,27.15625
Wrong 21.859375,22.421875,22.0625,21.328125,23.046875,22.15625,22.875,24.921875,23.34375
Wrong 27.25,24.125,25.84375,27.75
Correct 26.609375,26.421875,28.71875,26.75
Correct 28.046875,23.109375,27.375,25.703125,24.265625
Wrong 25.765625,24.046875,25.265625,23.890625,26.203125,24.015625,25.265625,26.046875
Wrong 27.140625,31.8125
Wrong 23.890625,22.453125,21.421875,21.21875,25.78125
Correct 28.671875,29.671875,25.8125,28.609375
Wrong 25.8125,23.625,27.515625,27.4375,29.5625
Correct 25.5625,23.078125,31.671875
Correct 25.765625,32.09375,24.734375,25.765625
Correct 23.828125,22.65625,23.90625,22.015625,28.09375,20.359375,20.90625
Wrong 28.328125,28.3125,29.453125
Correct 32.0625,29.703125
Wrong 29.171875,28.015625,26.1875,29.515625
Wrong 25.609375,23.59375,23.046875,29.171875
Correct 23.25,19.734375,25.609375,20.5,20.734375,20.781251907348633
Correct 21.609375,19.546875,19.84375,21.234375,20.875,21.671876907348633
Correct 18.8125,18.031251907348633,19.484375,18.390625,27.828125
Correct 24.65625,22.421875,21.9375,30.8125
Wrong 26.03125,28.0625,27.015625,27.84375
Wrong 27.375,27.703125,28.28125,27.484375
Correct 28.234375,26.796875,26.828125,29.34375
Wrong 22.8125,21.3125,21.734375,20.796875,21.40625,21.5
Correct 20.046875,19.453125,20.59375,19.765625,28.109375
Wrong 26.875,23.921875,25.1875,24.4375,24.796875,21.984375,23.953125,23.765625,25.890625
Correct 20.40625,20.984375,21.625,22.8125,19.703125,20.515625,29.109375
Wrong 26.71875,24.25,25.296875,24.265625,28.375,24.3125
Correct 30.0625,22.4375,23.125,23.78125
Wrong 26.53125,26.46875,24.28125,24.640625,24.96875,22.640625,23.015625
Correct 27.703125,27.8125,31.96875
Wrong 21.921875,21.5,22.265625,23.3125,22.265625,21.500001907348633
Wrong 25.34375,19.71875,22.46875,21.640625,22.015625,19.515625
Wrong 28.546875,30.34375
Correct 29.9375,27.15625,26.96875
Correct 22.828125,23.421875,22.390625,27.703125,23.3125,24.125
Wrong 30.171875,25.546875,29.203125
Wrong 24.875,23.171875,25.890625,26.625
Correct 22.46875,20.953125,21.3125,22.046875,22.125,27.265625,22.53125
Correct 25.34375,23.25,28.359375,23.078125
Wrong 28.546875,29.203125,27.703125
Wrong 23.828125,23.65625,23.71875,24.0,24.71875
Wrong 20.5,23.875,20.828125,21.984375,18.03125,31.203125
Correct 29.625,21.515625,23.484375,22.453125,22.234375,23.265625
Correct 26.703125,27.109375,25.734375,26.8125,27.71875,25.109375
Wrong 27.375,26.5,29.515625,24.125
Correct 23.828125,21.53125,22.484375,26.734375,25.265625,22.40625,25.3125
Correct 26.796875,28.359375,25.265625,26.421875
Correct 27.765625,26.53125,25.515625,31.71875
Wrong 28.578125,23.890625,22.296875,24.140625
Wrong 26.578125,30.6875
Wrong 25.703125,23.765625,23.3125,26.484375
Wrong 25.5625,23.375,24.09375,26.421875,24.140625,23.484375,27.28125
Correct 20.140625,19.859375,28.4375,20.15625,19.140625,19.203126907348633
Correct 23.0,21.5625,27.84375,21.65625,20.8125,20.28125
Wrong 25.140625,23.609375,24.5625,21.578125,25.6875,24.34375
Wrong 22.0,20.375,21.96875,20.96875,24.921875,21.125,20.65625,19.734375,22.21875
Correct 26.171875,26.8125,28.390625,25.765625,25.703125,23.9375
Correct 24.65625,31.328125,25.578125
Correct 28.21875,25.84375,24.0
Wrong 21.359375,25.15625,23.78125,22.09375,27.296875,20.796875
Correct 23.328125,22.328125,22.75,23.015625,27.0625
Wrong 22.703125,21.625,22.625,22.109375,26.1875,21.71875
Correct 26.453125,21.609375,23.25,21.9375,23.703125,22.703125,22.53125
Wrong 26.1875,21.890625,24.640625,22.8125,26.625
Wrong 24.328125,22.640625,24.203125,24.484375,22.8125,21.75,22.875,23.828125
Wrong 28.828125,28.9375,27.890625
Correct 23.203125,23.6875,28.34375,22.890625,22.765625
Wrong 27.296875,25.078125,26.6875,24.484375,26.578125
Wrong 29.421875,24.15625,25.78125,30.265625
Correct 28.671875,24.640625,25.09375,27.0,24.4375,23.359375,25.484375
Correct 25.96875,23.109375,25.03125,24.140625,23.609375,24.078125,23.59375
Correct 34.96875,24.640625
Wrong 29.515625,25.953125,29.421875
Correct 28.875,26.53125,25.640625,31.296875
Correct 19.515625,20.015625,21.6875,19.859375,27.65625,19.328125,17.765626907348633,17.734376907348633,19.921875,23.375,17.531251907348633
Correct 26.53125,29.125,29.171875,26.546875
Wrong 24.5,23.546875,21.796875,29.375
Correct 29.453125,23.265625,22.1875,25.53125
Wrong 24.3125,25.0625,23.265625,22.609375,23.5625,24.140625,24.40625,24.609375,23.796875,26.03125,21.390625
Wrong 27.9375,25.5,27.015625,28.171875,24.734375
Wrong 29.109375,22.28125,23.421875,24.34375
Wrong 20.09375,20.171875,22.515625,19.96875,24.3125
Correct 25.1875,23.9375,26.484375,23.484375,24.609375
Correct 26.921875,26.703125,32.1875
Wrong 29.5,25.40625,23.125,28.59375
Correct 23.046875,22.046875,23.015625,24.734375,24.578125,22.140625,22.890625,22.59375
Correct 24.953125,23.65625,22.875,28.171875
Correct 29.03125,21.46875,23.734375,23.046875,23.296875
Wrong 29.5625,26.078125,29.921875,24.4375
Wrong 28.8125,27.0625,24.890625
Correct 21.359375,21.171875,21.484375,21.171875,21.546875,26.0
Wrong 24.40625,21.6875,22.9375,29.765625
Correct 22.859375,22.0625,23.0,23.453125,27.046875
Correct 28.515625,30.859375,26.953125
Correct 32.0,24.359375,24.375,25.453125
Wrong 23.859375,22.96875,20.40625,21.921875,21.234375,18.703126907348633,19.875,25.84375
Wrong 25.53125,24.984375,26.5625,26.265625,25.609375
Correct 20.96875,22.390625,22.046875,21.671875,26.0625,27.796875
Wrong 29.78125,26.28125,28.046875,27.28125
Wrong 24.078125,26.296875,26.53125,24.796875,25.203125
Correct 30.59375,29.40625,28.140625
Correct 20.5625,24.390625,21.28125,20.296875,24.015625,19.843751907348633,18.968751907348633,20.90625
Correct 25.484375,21.5625,24.625,21.484375,22.53125,22.125,21.8125,21.1875,21.90625,20.1875,19.734375
Wrong 25.921875,23.96875,24.359375,27.40625
Correct 20.21875,20.578125,22.515625,22.125,22.296875,21.0,27.3125,22.59375,21.25,23.109375
Correct 25.34375,25.15625,24.296875,25.65625,27.453125,24.234375
Wrong 26.984375,24.75,29.703125,29.578125
Correct 19.265625,19.703125,27.640625,19.9375,21.953125
Wrong 27.265625,24.921875,23.171875,27.84375,27.5625
Correct 30.859375,23.609375,23.75,23.140625
Wrong 26.21875,26.671875,26.671875,25.90625,26.796875
